element_id,tag,carrier,host_or_staff
mn-1-1-6-2-1--tied--start--1,tied,stamp,mn-1-1-6-2-1
mn-1-2-1-1-1--tied--start--1,tied,stamp,mn-1-2-1-1-1
mn-1-2-1-1-2--tied--stop--1,tied,stamp,mn-1-2-1-1-2
mn-1-2-1-1-8--inverted-mordent--1,inverted-mordent,derive,mn-1-2-1-1-8
mn-1-2-6-2-1--tied--stop--1,tied,stamp,mn-1-2-6-2-1
mn-1-3-1-1-8--inverted-mordent--1,inverted-mordent,derive,mn-1-3-1-1-8
mn-1-4-1-1-4--tied--start--1,tied,stamp,mn-1-4-1-1-4
mn-1-4-1-1-5--tied--stop--1,tied,stamp,mn-1-4-1-1-5
mn-1-4-1-1-11--inverted-mordent--1,inverted-mordent,derive,mn-1-4-1-1-11
mn-1-5-1-1-1--tied--start--1,tied,stamp,mn-1-5-1-1-1
mn-1-5-1-1-2--tied--stop--1,tied,stamp,mn-1-5-1-1-2
mn-1-5-1-1-7--inverted-mordent--1,inverted-mordent,derive,mn-1-5-1-1-7
mn-1-5-2-1-4--tied--start--1,tied,stamp,mn-1-5-2-1-4
mn-1-5-2-1-5--tied--stop--1,tied,stamp,mn-1-5-2-1-5
mn-1-5-2-1-9--tied--start--1,tied,stamp,mn-1-5-2-1-9
mn-1-5-5-2-4--tied--start--1,tied,stamp,mn-1-5-5-2-4
mn-1-5-5-2-5--tied--stop--1,tied,stamp,mn-1-5-5-2-5
mn-1-6-1-1-1--tied--start--1,tied,stamp,mn-1-6-1-1-1
mn-1-6-1-1-2--tied--stop--1,tied,stamp,mn-1-6-1-1-2
mn-1-6-1-1-4--tied--start--1,tied,stamp,mn-1-6-1-1-4
mn-1-6-1-1-5--tied--stop--1,tied,stamp,mn-1-6-1-1-5
mn-1-6-1-1-7--tied--start--1,tied,stamp,mn-1-6-1-1-7
mn-1-6-2-1-1--tied--stop--1,tied,stamp,mn-1-6-2-1-1
mn-1-6-2-1-4--tied--start--1,tied,stamp,mn-1-6-2-1-4
mn-1-6-2-1-5--tied--stop--1,tied,stamp,mn-1-6-2-1-5
mn-1-7-1-1-1--tied--stop--1,tied,stamp,mn-1-7-1-1-1
mn-1-7-1-1-3--tied--start--1,tied,stamp,mn-1-7-1-1-3
mn-1-7-1-1-4--tied--stop--1,tied,stamp,mn-1-7-1-1-4
mn-1-7-1-1-6--tied--start--1,tied,stamp,mn-1-7-1-1-6
mn-1-7-1-1-7--tied--stop--1,tied,stamp,mn-1-7-1-1-7
mn-1-8-1-1-1--tied--start--1,tied,stamp,mn-1-8-1-1-1
mn-1-8-1-1-1--inverted-mordent--1,inverted-mordent,derive,mn-1-8-1-1-1
mn-1-8-1-1-2--tied--stop--1,tied,stamp,mn-1-8-1-1-2
mn-1-8-5-2-6--inverted-mordent--1,inverted-mordent,derive,mn-1-8-5-2-6
mn-1-9-1-1-9--tied--start--1,tied,stamp,mn-1-9-1-1-9
mn-1-9-5-2-1--tied--start--1,tied,stamp,mn-1-9-5-2-1
mn-1-9-5-2-2--tied--stop--1,tied,stamp,mn-1-9-5-2-2
mn-1-9-6-2-1--tied--start--1,tied,stamp,mn-1-9-6-2-1
mn-1-9-6-2-2--tied--stop--1,tied,stamp,mn-1-9-6-2-2
mn-1-10-1-1-1--tied--stop--1,tied,stamp,mn-1-10-1-1-1
mn-1-10-1-1-9--inverted-mordent--1,inverted-mordent,derive,mn-1-10-1-1-9
mn-1-10-1-1-11--inverted-mordent--1,inverted-mordent,derive,mn-1-10-1-1-11
mn-1-10-6-2-1--tied--start--1,tied,stamp,mn-1-10-6-2-1
mn-1-10-6-2-2--tied--stop--1,tied,stamp,mn-1-10-6-2-2
mn-1-11-1-1-4--tied--start--1,tied,stamp,mn-1-11-1-1-4
mn-1-11-1-1-5--tied--stop--1,tied,stamp,mn-1-11-1-1-5
mn-1-11-5-2-4--tied--start--1,tied,stamp,mn-1-11-5-2-4
mn-1-12-1-1-1--tied--start--1,tied,stamp,mn-1-12-1-1-1
mn-1-12-1-1-2--tied--stop--1,tied,stamp,mn-1-12-1-1-2
mn-1-12-2-1-6--tied--start--1,tied,stamp,mn-1-12-2-1-6
mn-1-12-2-1-7--tied--stop--1,tied,stamp,mn-1-12-2-1-7
mn-1-12-5-2-1--tied--stop--1,tied,stamp,mn-1-12-5-2-1
mn-1-12-5-2-4--tied--start--1,tied,stamp,mn-1-12-5-2-4
mn-1-12-5-2-5--tied--stop--1,tied,stamp,mn-1-12-5-2-5
mn-1-13-1-1-4--tied--start--1,tied,stamp,mn-1-13-1-1-4
mn-1-13-1-1-5--tied--stop--1,tied,stamp,mn-1-13-1-1-5
mn-1-13-1-1-10--tied--start--1,tied,stamp,mn-1-13-1-1-10
mn-1-13-5-2-7--tied--start--1,tied,stamp,mn-1-13-5-2-7
mn-1-13-5-2-8--tied--stop--1,tied,stamp,mn-1-13-5-2-8
mn-1-14-1-1-1--tied--stop--1,tied,stamp,mn-1-14-1-1-1
mn-1-14-4-1-1--tied--start--1,tied,stamp,mn-1-14-4-1-1
mn-1-14-4-1-2--tied--stop--1,tied,stamp,mn-1-14-4-1-2
mn-1-14-6-2-4--tied--start--1,tied,stamp,mn-1-14-6-2-4
mn-1-14-6-2-5--tied--stop--1,tied,stamp,mn-1-14-6-2-5
mn-1-15-1-1-7--tied--start--1,tied,stamp,mn-1-15-1-1-7
mn-1-15-1-1-8--tied--stop--1,tied,stamp,mn-1-15-1-1-8
mn-1-15-1-1-10--tied--start--1,tied,stamp,mn-1-15-1-1-10
mn-1-15-6-2-5--tied--start--1,tied,stamp,mn-1-15-6-2-5
mn-1-15-6-2-6--tied--stop--1,tied,stamp,mn-1-15-6-2-6
mn-1-16-1-1-1--tied--stop--1,tied,stamp,mn-1-16-1-1-1
mn-1-16-1-1-9--tied--start--1,tied,stamp,mn-1-16-1-1-9
mn-1-16-1-1-10--tied--stop--1,tied,stamp,mn-1-16-1-1-10
mn-1-16-2-1-2--tied--start--1,tied,stamp,mn-1-16-2-1-2
mn-1-16-2-1-3--tied--stop--1,tied,stamp,mn-1-16-2-1-3
mn-1-17-1-1-6--tied--start--1,tied,stamp,mn-1-17-1-1-6
mn-1-17-1-1-7--tied--stop--1,tied,stamp,mn-1-17-1-1-7
mn-1-17-6-2-1--tied--start--1,tied,stamp,mn-1-17-6-2-1
mn-1-18-1-1-1--tied--start--1,tied,stamp,mn-1-18-1-1-1
mn-1-18-1-1-2--tied--stop--1,tied,stamp,mn-1-18-1-1-2
mn-1-18-6-2-1--tied--stop--1,tied,stamp,mn-1-18-6-2-1
mn-1-18-6-2-1--tied--start--2,tied,stamp,mn-1-18-6-2-1
mn-1-19-6-2-1--tied--stop--1,tied,stamp,mn-1-19-6-2-1
mn-1-19-6-2-1--tied--start--2,tied,stamp,mn-1-19-6-2-1
