element_id,original_id,tag,carrier,host_or_staff
n53d075434125060a--trill-mark--1,,trill-mark,derive,n53d075434125060a
nfc7bd86c82146287--trill-mark--1,,trill-mark,derive,nfc7bd86c82146287
nc71b2106d66d96ca--trill-mark--1,,trill-mark,derive,nc71b2106d66d96ca
nd8856a352120f1e0--tie--1,,tie,derive,nd8856a352120f1e0
nd8856a352120f1e0--tied--start--1,n107--tied--start--1,tied,stamp,nd8856a352120f1e0
n78de5a8e2bc410d6--tie--1,,tie,derive,n78de5a8e2bc410d6
n78de5a8e2bc410d6--tied--stop--1,n113--tied--stop--1,tied,stamp,n78de5a8e2bc410d6
na1f46f038a30d64a--tie--1,,tie,derive,na1f46f038a30d64a
na1f46f038a30d64a--tied--start--1,n122--tied--start--1,tied,stamp,na1f46f038a30d64a
n30dfe249f1ab65cd--tie--1,,tie,derive,n30dfe249f1ab65cd
n30dfe249f1ab65cd--tie--2,,tie,derive,n30dfe249f1ab65cd
n30dfe249f1ab65cd--tied--stop--1,n130--tied--stop--1,tied,stamp,n30dfe249f1ab65cd
n30dfe249f1ab65cd--tied--start--2,n130--tied--start--2,tied,stamp,n30dfe249f1ab65cd
nd7a09d2672cfe874--tie--1,,tie,derive,nd7a09d2672cfe874
nd7a09d2672cfe874--tied--stop--1,n139--tied--stop--1,tied,stamp,nd7a09d2672cfe874
nadd965023d3ddfbc--tie--1,,tie,derive,nadd965023d3ddfbc
nadd965023d3ddfbc--tied--start--1,n141--tied--start--1,tied,stamp,nadd965023d3ddfbc
nd31f86723294efac--trill-mark--1,,trill-mark,derive,nd31f86723294efac
nf034630e374f63cf--tie--1,,tie,derive,nf034630e374f63cf
nf034630e374f63cf--tied--stop--1,n150--tied--stop--1,tied,stamp,nf034630e374f63cf
n6816f672d952d68d--tie--1,,tie,derive,n6816f672d952d68d
n6816f672d952d68d--tied--start--1,n152--tied--start--1,tied,stamp,n6816f672d952d68d
n2da787c770dfe321--tie--1,,tie,derive,n2da787c770dfe321
n2da787c770dfe321--tied--stop--1,n162--tied--stop--1,tied,stamp,n2da787c770dfe321
nb6a68effd7501ba0--tie--1,,tie,derive,nb6a68effd7501ba0
nb6a68effd7501ba0--tied--start--1,n164--tied--start--1,tied,stamp,nb6a68effd7501ba0
n5a01f4801f41b198--trill-mark--1,,trill-mark,derive,n5a01f4801f41b198
nfc84b27ece8cadeb--tie--1,,tie,derive,nfc84b27ece8cadeb
nfc84b27ece8cadeb--tied--stop--1,n175--tied--stop--1,tied,stamp,nfc84b27ece8cadeb
n2e4fa37950b868b0--trill-mark--1,,trill-mark,derive,n2e4fa37950b868b0
n84610b3a21674de0--trill-mark--1,,trill-mark,derive,n84610b3a21674de0
n9d9d5ace099134a7--trill-mark--1,,trill-mark,derive,n9d9d5ace099134a7
nf5e2cbdaf2b5068d--trill-mark--1,,trill-mark,derive,nf5e2cbdaf2b5068d
n810d4cafad320ba9--tie--1,,tie,derive,n810d4cafad320ba9
n810d4cafad320ba9--tied--start--1,n233--tied--start--1,tied,stamp,n810d4cafad320ba9
ne8cc409a25e1df1f--tie--1,,tie,derive,ne8cc409a25e1df1f
ne8cc409a25e1df1f--tied--stop--1,n243--tied--stop--1,tied,stamp,ne8cc409a25e1df1f
n42b4a324c10654d3--tie--1,,tie,derive,n42b4a324c10654d3
n42b4a324c10654d3--tied--start--1,n267--tied--start--1,tied,stamp,n42b4a324c10654d3
n23e338af70f7e545--tie--1,,tie,derive,n23e338af70f7e545
n23e338af70f7e545--tied--stop--1,n277--tied--stop--1,tied,stamp,n23e338af70f7e545
naafed6e62283cf3d--tie--1,,tie,derive,naafed6e62283cf3d
naafed6e62283cf3d--tied--start--1,n290--tied--start--1,tied,stamp,naafed6e62283cf3d
ndfd9371405d954a6--tie--1,,tie,derive,ndfd9371405d954a6
ndfd9371405d954a6--tied--stop--1,n302--tied--stop--1,tied,stamp,ndfd9371405d954a6
na20d3932b74526bc--tie--1,,tie,derive,na20d3932b74526bc
na20d3932b74526bc--tied--start--1,n306--tied--start--1,tied,stamp,na20d3932b74526bc
nf7d424dd6554f6b3--tie--1,,tie,derive,nf7d424dd6554f6b3
nf7d424dd6554f6b3--tied--start--1,n315--tied--start--1,tied,stamp,nf7d424dd6554f6b3
ne48eef479752fea5--tie--1,,tie,derive,ne48eef479752fea5
ne48eef479752fea5--tied--stop--1,n316--tied--stop--1,tied,stamp,ne48eef479752fea5
n767bcbde6f898cf3--tie--1,,tie,derive,n767bcbde6f898cf3
n767bcbde6f898cf3--tied--stop--1,n325--tied--stop--1,tied,stamp,n767bcbde6f898cf3
nad6a0b72c9c37fc4--tie--1,,tie,derive,nad6a0b72c9c37fc4
nad6a0b72c9c37fc4--tied--start--1,n330--tied--start--1,tied,stamp,nad6a0b72c9c37fc4
n2a37d7f7a78ced87--tie--1,,tie,derive,n2a37d7f7a78ced87
n2a37d7f7a78ced87--tied--stop--1,n340--tied--stop--1,tied,stamp,n2a37d7f7a78ced87
n9d074fadcd081012--tie--1,,tie,derive,n9d074fadcd081012
n9d074fadcd081012--tied--start--1,n421--tied--start--1,tied,stamp,n9d074fadcd081012
n17f87ed995b21421--tie--1,,tie,derive,n17f87ed995b21421
n17f87ed995b21421--tied--stop--1,n431--tied--stop--1,tied,stamp,n17f87ed995b21421
naff611ef2725b40e--tie--1,,tie,derive,naff611ef2725b40e
naff611ef2725b40e--tied--start--1,n467--tied--start--1,tied,stamp,naff611ef2725b40e
n1034e62f935471b8--tie--1,,tie,derive,n1034e62f935471b8
n1034e62f935471b8--tied--stop--1,n477--tied--stop--1,tied,stamp,n1034e62f935471b8
n7fce3fb4b965f76b--tie--1,,tie,derive,n7fce3fb4b965f76b
n7fce3fb4b965f76b--tied--start--1,n507--tied--start--1,tied,stamp,n7fce3fb4b965f76b
nb90bd34f059aae57--tie--1,,tie,derive,nb90bd34f059aae57
nb90bd34f059aae57--tied--stop--1,n516--tied--stop--1,tied,stamp,nb90bd34f059aae57
n4fe327dead9ce07f--tie--1,,tie,derive,n4fe327dead9ce07f
n4fe327dead9ce07f--tied--start--1,n518--tied--start--1,tied,stamp,n4fe327dead9ce07f
nd2327509b90e0efe--tie--1,,tie,derive,nd2327509b90e0efe
nd2327509b90e0efe--tied--stop--1,n528--tied--stop--1,tied,stamp,nd2327509b90e0efe
n2cac1fd8125cad40--tie--1,,tie,derive,n2cac1fd8125cad40
n2cac1fd8125cad40--tied--start--1,n530--tied--start--1,tied,stamp,n2cac1fd8125cad40
n97857205abc42525--tie--1,,tie,derive,n97857205abc42525
n97857205abc42525--tied--stop--1,n540--tied--stop--1,tied,stamp,n97857205abc42525
nb2e2b40251fa1623--tie--1,,tie,derive,nb2e2b40251fa1623
nb2e2b40251fa1623--tied--start--1,n542--tied--start--1,tied,stamp,nb2e2b40251fa1623
nd82bbded2088925f--tie--1,,tie,derive,nd82bbded2088925f
nd82bbded2088925f--tied--stop--1,n552--tied--stop--1,tied,stamp,nd82bbded2088925f
nd37bac15355a77f8--tie--1,,tie,derive,nd37bac15355a77f8
nd37bac15355a77f8--tied--start--1,n554--tied--start--1,tied,stamp,nd37bac15355a77f8
na4825208e641a905--tie--1,,tie,derive,na4825208e641a905
na4825208e641a905--tied--stop--1,n562--tied--stop--1,tied,stamp,na4825208e641a905
ne045fe352de9a7e2--tie--1,,tie,derive,ne045fe352de9a7e2
ne045fe352de9a7e2--tied--start--1,n619--tied--start--1,tied,stamp,ne045fe352de9a7e2
n0fbbf13a5279d491--tie--1,,tie,derive,n0fbbf13a5279d491
n0fbbf13a5279d491--tied--stop--1,n631--tied--stop--1,tied,stamp,n0fbbf13a5279d491
n93b5d9b9c29d37b0--tie--1,,tie,derive,n93b5d9b9c29d37b0
n93b5d9b9c29d37b0--tied--start--1,n632--tied--start--1,tied,stamp,n93b5d9b9c29d37b0
nfc0210180423388c--tie--1,,tie,derive,nfc0210180423388c
nfc0210180423388c--tied--start--1,n635--tied--start--1,tied,stamp,nfc0210180423388c
nca89d71e3d2842fe--tie--1,,tie,derive,nca89d71e3d2842fe
nca89d71e3d2842fe--tied--start--1,n636--tied--start--1,tied,stamp,nca89d71e3d2842fe
nbcf23a9f9b51f693--tie--1,,tie,derive,nbcf23a9f9b51f693
nbcf23a9f9b51f693--tied--stop--1,n637--tied--stop--1,tied,stamp,nbcf23a9f9b51f693
n003092d23bc6391f--tie--1,,tie,derive,n003092d23bc6391f
n003092d23bc6391f--tied--stop--1,n643--tied--stop--1,tied,stamp,n003092d23bc6391f
nf7ec29539b6bde39--tie--1,,tie,derive,nf7ec29539b6bde39
nf7ec29539b6bde39--tied--start--1,n647--tied--start--1,tied,stamp,nf7ec29539b6bde39
n581a0da00278cc1b--tie--1,,tie,derive,n581a0da00278cc1b
n581a0da00278cc1b--tie--2,,tie,derive,n581a0da00278cc1b
n581a0da00278cc1b--tied--stop--1,n648--tied--stop--1,tied,stamp,n581a0da00278cc1b
n581a0da00278cc1b--tied--start--2,n648--tied--start--2,tied,stamp,n581a0da00278cc1b
n3add4df03ad0728b--tie--1,,tie,derive,n3add4df03ad0728b
n3add4df03ad0728b--tied--stop--1,n649--tied--stop--1,tied,stamp,n3add4df03ad0728b
n4e37483507e7c3d0--tie--1,,tie,derive,n4e37483507e7c3d0
n4e37483507e7c3d0--tied--start--1,n652--tied--start--1,tied,stamp,n4e37483507e7c3d0
n8d137ffd07d5d975--tie--1,,tie,derive,n8d137ffd07d5d975
n8d137ffd07d5d975--tied--stop--1,n653--tied--stop--1,tied,stamp,n8d137ffd07d5d975
n7c5293825b124a24--tie--1,,tie,derive,n7c5293825b124a24
n7c5293825b124a24--tied--start--1,n655--tied--start--1,tied,stamp,n7c5293825b124a24
n5753714a812c79ac--tie--1,,tie,derive,n5753714a812c79ac
n5753714a812c79ac--tied--start--1,n659--tied--start--1,tied,stamp,n5753714a812c79ac
n34b9d91f73631a64--tie--1,,tie,derive,n34b9d91f73631a64
n34b9d91f73631a64--tied--stop--1,n660--tied--stop--1,tied,stamp,n34b9d91f73631a64
ne5e1f53270c487df--tie--1,,tie,derive,ne5e1f53270c487df
ne5e1f53270c487df--tied--stop--1,n666--tied--stop--1,tied,stamp,ne5e1f53270c487df
n2f6ab48f01bd7c49--tie--1,,tie,derive,n2f6ab48f01bd7c49
n2f6ab48f01bd7c49--tied--start--1,n670--tied--start--1,tied,stamp,n2f6ab48f01bd7c49
n6311d2b37e36fa17--tie--1,,tie,derive,n6311d2b37e36fa17
n6311d2b37e36fa17--tie--2,,tie,derive,n6311d2b37e36fa17
n6311d2b37e36fa17--tied--stop--1,n671--tied--stop--1,tied,stamp,n6311d2b37e36fa17
n6311d2b37e36fa17--tied--start--2,n671--tied--start--2,tied,stamp,n6311d2b37e36fa17
n317cf6a25aaadcd5--tie--1,,tie,derive,n317cf6a25aaadcd5
n317cf6a25aaadcd5--tied--stop--1,n672--tied--stop--1,tied,stamp,n317cf6a25aaadcd5
n4843ff6f50c02d2f--tie--1,,tie,derive,n4843ff6f50c02d2f
n4843ff6f50c02d2f--tied--start--1,n675--tied--start--1,tied,stamp,n4843ff6f50c02d2f
ndb9dabaf7c36fa61--tie--1,,tie,derive,ndb9dabaf7c36fa61
ndb9dabaf7c36fa61--tied--stop--1,n676--tied--stop--1,tied,stamp,ndb9dabaf7c36fa61
n6f7a2654c5b926a2--tie--1,,tie,derive,n6f7a2654c5b926a2
n6f7a2654c5b926a2--tied--start--1,n678--tied--start--1,tied,stamp,n6f7a2654c5b926a2
na14ea01ec7fc518d--tie--1,,tie,derive,na14ea01ec7fc518d
na14ea01ec7fc518d--tied--start--1,n682--tied--start--1,tied,stamp,na14ea01ec7fc518d
nbbf50bb81427b354--tie--1,,tie,derive,nbbf50bb81427b354
nbbf50bb81427b354--tied--stop--1,n683--tied--stop--1,tied,stamp,nbbf50bb81427b354
n25b4d5cd8b40863d--tie--1,,tie,derive,n25b4d5cd8b40863d
n25b4d5cd8b40863d--tied--stop--1,n689--tied--stop--1,tied,stamp,n25b4d5cd8b40863d
n102bd6b53f830b27--tie--1,,tie,derive,n102bd6b53f830b27
n102bd6b53f830b27--tied--stop--1,n693--tied--stop--1,tied,stamp,n102bd6b53f830b27
n269835ef506bac1c--tie--1,,tie,derive,n269835ef506bac1c
n269835ef506bac1c--tied--start--1,n695--tied--start--1,tied,stamp,n269835ef506bac1c
n352c0a4efb04bb41--tie--1,,tie,derive,n352c0a4efb04bb41
n352c0a4efb04bb41--tied--start--1,n697--tied--start--1,tied,stamp,n352c0a4efb04bb41
n6944b6bcc0c768ec--tie--1,,tie,derive,n6944b6bcc0c768ec
n6944b6bcc0c768ec--tied--stop--1,n701--tied--stop--1,tied,stamp,n6944b6bcc0c768ec
nd7f44572b23fa39e--tie--1,,tie,derive,nd7f44572b23fa39e
nd7f44572b23fa39e--tied--stop--1,n707--tied--stop--1,tied,stamp,nd7f44572b23fa39e
n8fa38f687fe461ed--tie--1,,tie,derive,n8fa38f687fe461ed
