element_id,tag,carrier,host_or_staff
mn-1-2-7-2-6--trill-mark--1,trill-mark,derive,mn-1-2-7-2-6
mn-1-4-7-2-6--tied--start--1,tied,stamp,mn-1-4-7-2-6
mn-1-4-7-2-7--tied--stop--1,tied,stamp,mn-1-4-7-2-7
mn-1-4-7-2-12--tied--start--1,tied,stamp,mn-1-4-7-2-12
mn-1-5-7-2-1--tied--stop--1,tied,stamp,mn-1-5-7-2-1
mn-1-5-7-2-4--tied--start--1,tied,stamp,mn-1-5-7-2-4
mn-1-5-7-2-5--tied--stop--1,tied,stamp,mn-1-5-7-2-5
mn-1-6-1-1-6--tied--start--1,tied,stamp,mn-1-6-1-1-6
mn-1-6-2-1-6--tied--start--1,tied,stamp,mn-1-6-2-1-6
mn-1-6-2-1-7--tied--stop--1,tied,stamp,mn-1-6-2-1-7
mn-1-7-1-1-1--tied--stop--1,tied,stamp,mn-1-7-1-1-1
mn-1-7-2-1-2--tied--start--1,tied,stamp,mn-1-7-2-1-2
mn-1-7-2-1-3--tied--stop--1,tied,stamp,mn-1-7-2-1-3
mn-1-8-1-1-6--tied--start--1,tied,stamp,mn-1-8-1-1-6
mn-1-8-1-1-7--tied--stop--1,tied,stamp,mn-1-8-1-1-7
mn-1-10-2-1-1--tied--start--1,tied,stamp,mn-1-10-2-1-1
mn-1-10-2-1-2--tied--stop--1,tied,stamp,mn-1-10-2-1-2
mn-1-12-1-1-6--tied--start--1,tied,stamp,mn-1-12-1-1-6
mn-1-12-1-1-7--tied--stop--1,tied,stamp,mn-1-12-1-1-7
mn-1-12-2-1-9--tied--start--1,tied,stamp,mn-1-12-2-1-9
mn-1-13-1-1-3--tied--start--1,tied,stamp,mn-1-13-1-1-3
mn-1-13-1-1-4--tied--stop--1,tied,stamp,mn-1-13-1-1-4
mn-1-13-2-1-1--tied--stop--1,tied,stamp,mn-1-13-2-1-1
mn-1-13-2-1-4--tied--start--1,tied,stamp,mn-1-13-2-1-4
mn-1-13-2-1-5--tied--stop--1,tied,stamp,mn-1-13-2-1-5
mn-1-14-1-1-4--tied--start--1,tied,stamp,mn-1-14-1-1-4
mn-1-15-1-1-1--tied--stop--1,tied,stamp,mn-1-15-1-1-1
mn-1-15-6-2-4--tied--start--1,tied,stamp,mn-1-15-6-2-4
mn-1-16-1-1-2--tied--start--1,tied,stamp,mn-1-16-1-1-2
