note_id,original_id,bar,voice,staff,ordinal
mn-1-1-1-1,n1,1,1,1,1
mn-1-1-1-2,n2,1,1,1,2
mn-1-1-1-3,n3,1,1,1,3
mn-1-1-1-4,n4,1,1,1,4
mn-1-1-1-5,n5,1,1,1,5
mn-1-1-1-6,n6,1,1,1,6
mn-1-1-1-7,n7,1,1,1,7
mn-1-1-1-8,n8,1,1,1,8
mn-1-1-1-9,n9,1,1,1,9
mn-1-1-1-10,n10,1,1,1,10
mn-1-2-1-1,n11,1,2,1,1
mn-1-2-1-2,n12,1,2,1,2
mn-1-2-1-3,n13,1,2,1,3
mn-1-2-1-4,n14,1,2,1,4
mn-1-5-2-1,r1,1,5,2,1
mn-1-5-2-2,n15,1,5,2,2
mn-1-5-2-3,n16,1,5,2,3
mn-1-5-2-4,n17,1,5,2,4
mn-1-5-2-5,n18,1,5,2,5
mn-1-5-2-6,n19,1,5,2,6
mn-1-6-2-1,n20,1,6,2,1
mn-2-1-1-1,n21,2,1,1,1
mn-2-1-1-2,n22,2,1,1,2
mn-2-1-1-3,n23,2,1,1,3
mn-2-1-1-4,n24,2,1,1,4
mn-2-1-1-5,n25,2,1,1,5
mn-2-1-1-6,n26,2,1,1,6
mn-2-1-1-7,n27,2,1,1,7
mn-2-1-1-8,n28,2,1,1,8
mn-2-1-1-9,n29,2,1,1,9
mn-2-1-1-10,n30,2,1,1,10
mn-2-2-1-1,n31,2,2,1,1
mn-2-2-1-2,n32,2,2,1,2
mn-2-2-1-3,n33,2,2,1,3
mn-2-2-1-4,n34,2,2,1,4
mn-2-5-2-1,n35,2,5,2,1
mn-2-5-2-2,n36,2,5,2,2
mn-2-5-2-3,n37,2,5,2,3
mn-2-5-2-4,n38,2,5,2,4
mn-2-5-2-5,n39,2,5,2,5
mn-2-6-2-1,n40,2,6,2,1
mn-2-6-2-2,n41,2,6,2,2
mn-2-6-2-3,n42,2,6,2,3
mn-3-1-1-1,n43,3,1,1,1
mn-3-1-1-2,n44,3,1,1,2
mn-3-1-1-3,n45,3,1,1,3
mn-3-1-1-4,n46,3,1,1,4
mn-3-1-1-5,n47,3,1,1,5
mn-3-1-1-6,n48,3,1,1,6
mn-3-1-1-7,n49,3,1,1,7
mn-3-1-1-8,n50,3,1,1,8
mn-3-1-1-9,n51,3,1,1,9
mn-3-1-1-10,n52,3,1,1,10
mn-3-5-2-1,n53,3,5,2,1
mn-3-5-2-2,n54,3,5,2,2
mn-3-5-2-3,n55,3,5,2,3
mn-3-5-2-4,n56,3,5,2,4
mn-3-5-2-5,n57,3,5,2,5
mn-3-5-2-6,n58,3,5,2,6
mn-3-5-2-7,r2,3,5,2,7
mn-3-5-2-8,r3,3,5,2,8
mn-3-5-2-9,n59,3,5,2,9
mn-3-5-2-10,n60,3,5,2,10
mn-3-7-2-1,n61,3,7,2,1
mn-3-7-2-2,n62,3,7,2,2
mn-4-1-1-1,n63,4,1,1,1
mn-4-1-1-2,n64,4,1,1,2
mn-4-1-1-3,n65,4,1,1,3
mn-4-1-1-4,n66,4,1,1,4
