note_id,original_id,bar,voice,staff,ordinal
mn-1-1-1-1,r1,1,1,1,1
mn-1-1-1-2,n1,1,1,1,2
mn-1-1-1-3,n2,1,1,1,3
mn-1-1-1-4,n3,1,1,1,4
mn-1-1-1-5,n4,1,1,1,5
mn-1-1-1-6,n5,1,1,1,6
mn-1-1-1-7,n6,1,1,1,7
mn-1-1-1-8,n7,1,1,1,8
mn-1-1-1-9,n8,1,1,1,9
mn-1-1-1-10,n9,1,1,1,10
mn-1-1-1-11,n10,1,1,1,11
mn-1-1-1-12,n11,1,1,1,12
mn-1-1-1-13,n12,1,1,1,13
mn-1-1-1-14,n13,1,1,1,14
mn-1-1-1-15,n14,1,1,1,15
mn-1-1-1-16,n15,1,1,1,16
mn-1-1-1-17,n16,1,1,1,17
mn-1-1-1-18,n17,1,1,1,18
mn-1-2-1-1,n18,1,2,1,1
mn-1-2-1-2,n19,1,2,1,2
mn-1-2-1-3,n20,1,2,1,3
mn-1-2-1-4,n21,1,2,1,4
mn-1-2-1-5,n22,1,2,1,5
mn-1-2-1-6,n23,1,2,1,6
mn-1-2-1-7,n24,1,2,1,7
mn-1-2-1-8,n25,1,2,1,8
mn-1-5-2-1,n26,1,5,2,1
mn-1-5-2-2,r2,1,5,2,2
mn-1-5-2-3,n27,1,5,2,3
mn-1-5-2-4,n28,1,5,2,4
mn-1-5-2-5,r3,1,5,2,5
mn-1-5-2-6,n29,1,5,2,6
mn-1-6-2-1,n30,1,6,2,1
mn-1-6-2-2,n31,1,6,2,2
mn-1-6-2-3,n32,1,6,2,3
mn-1-6-2-4,n33,1,6,2,4
mn-1-6-2-5,n34,1,6,2,5
mn-1-6-2-6,n35,1,6,2,6
mn-1-6-2-7,n36,1,6,2,7
mn-1-6-2-8,n37,1,6,2,8
mn-2-1-1-1,n38,2,1,1,1
mn-2-1-1-2,n39,2,1,1,2
mn-2-1-1-3,n40,2,1,1,3
mn-2-1-1-4,n41,2,1,1,4
mn-2-1-1-5,n42,2,1,1,5
mn-2-1-1-6,n43,2,1,1,6
mn-2-1-1-7,n44,2,1,1,7
mn-2-1-1-8,n45,2,1,1,8
mn-2-1-1-9,n46,2,1,1,9
mn-2-1-1-10,n47,2,1,1,10
mn-2-1-1-11,n48,2,1,1,11
mn-2-1-1-12,n49,2,1,1,12
mn-2-1-1-13,n50,2,1,1,13
mn-2-1-1-14,n51,2,1,1,14
mn-2-1-1-15,n52,2,1,1,15
mn-2-1-1-16,n53,2,1,1,16
mn-2-1-1-17,n54,2,1,1,17
mn-2-1-1-18,n55,2,1,1,18
mn-2-1-1-19,n56,2,1,1,19
mn-2-1-1-20,n57,2,1,1,20
mn-2-1-1-21,n58,2,1,1,21
mn-2-2-1-1,n59,2,2,1,1
mn-2-2-1-2,n60,2,2,1,2
mn-2-2-1-3,n61,2,2,1,3
mn-2-2-1-4,n62,2,2,1,4
mn-2-2-1-5,n63,2,2,1,5
mn-2-2-1-6,n64,2,2,1,6
mn-2-5-2-1,n65,2,5,2,1
mn-2-5-2-2,r4,2,5,2,2
mn-2-5-2-3,n66,2,5,2,3
mn-2-5-2-4,n67,2,5,2,4
mn-2-5-2-5,r5,2,5,2,5
mn-2-5-2-6,n68,2,5,2,6
mn-2-6-2-1,n69,2,6,2,1
mn-2-6-2-2,n70,2,6,2,2
mn-2-6-2-3,n71,2,6,2,3
mn-2-6-2-4,n72,2,6,2,4
mn-2-6-2-5,n73,2,6,2,5
mn-2-6-2-6,n74,2,6,2,6
mn-2-6-2-7,n75,2,6,2,7
mn-2-6-2-8,n76,2,6,2,8
mn-3-1-1-1,n77,3,1,1,1
mn-3-1-1-2,n78,3,1,1,2
mn-3-1-1-3,n79,3,1,1,3
mn-3-1-1-4,n80,3,1,1,4
mn-3-1-1-5,n81,3,1,1,5
mn-3-1-1-6,n82,3,1,1,6
mn-3-1-1-7,n83,3,1,1,7
mn-3-1-1-8,n84,3,1,1,8
mn-3-1-1-9,n85,3,1,1,9
mn-3-1-1-10,n86,3,1,1,10
mn-3-1-1-11,n87,3,1,1,11
mn-3-2-1-1,n88,3,2,1,1
mn-3-2-1-2,n89,3,2,1,2
mn-3-2-1-3,n90,3,2,1,3
mn-3-2-1-4,n91,3,2,1,4
mn-3-2-1-5,n92,3,2,1,5
mn-3-2-1-6,n93,3,2,1,6
mn-3-2-1-7,r6,3,2,1,7
mn-3-2-1-8,n94,3,2,1,8
mn-3-2-1-9,n95,3,2,1,9
mn-3-4-1-1,n96,3,4,1,1
mn-3-4-1-2,n97,3,4,1,2
mn-3-4-1-3,n98,3,4,1,3
mn-3-4-1-4,n99,3,4,1,4
mn-3-4-1-5,r7,3,4,1,5
mn-3-5-2-1,n100,3,5,2,1
mn-3-5-2-2,n101,3,5,2,2
mn-3-5-2-3,n102,3,5,2,3
mn-3-5-2-4,n103,3,5,2,4
mn-3-5-2-5,n104,3,5,2,5
mn-3-5-2-6,n105,3,5,2,6
mn-3-5-2-7,n106,3,5,2,7
mn-3-5-2-8,n107,3,5,2,8
mn-3-5-2-9,n108,3,5,2,9
mn-3-5-2-10,n109,3,5,2,10
mn-3-7-2-1,n110,3,7,2,1
mn-4-1-1-1,n111,4,1,1,1
mn-4-1-1-2,n112,4,1,1,2
mn-4-1-1-3,n113,4,1,1,3
mn-4-1-1-4,n114,4,1,1,4
mn-4-1-1-5,n115,4,1,1,5
mn-4-1-1-6,n116,4,1,1,6
mn-4-1-1-7,n117,4,1,1,7
mn-4-1-1-8,n118,4,1,1,8
mn-4-2-1-1,n119,4,2,1,1
