element_id,tag,carrier,host_or_staff
mn-1-3-1-1-5--tied--start--1,tied,stamp,mn-1-3-1-1-5
mn-1-3-1-1-6--tied--stop--1,tied,stamp,mn-1-3-1-1-6
mn-1-4-1-1-2--tied--start--1,tied,stamp,mn-1-4-1-1-2
mn-1-4-1-1-3--tied--stop--1,tied,stamp,mn-1-4-1-1-3
mn-1-4-2-1-4--tied--start--1,tied,stamp,mn-1-4-2-1-4
mn-1-4-2-1-5--tied--stop--1,tied,stamp,mn-1-4-2-1-5
mn-1-4-2-1-8--tied--start--1,tied,stamp,mn-1-4-2-1-8
mn-1-4-5-2-6--tied--start--1,tied,stamp,mn-1-4-5-2-6
mn-1-5-2-1-1--tied--stop--1,tied,stamp,mn-1-5-2-1-1
mn-1-5-2-1-4--tied--start--1,tied,stamp,mn-1-5-2-1-4
mn-1-5-2-1-5--tied--stop--1,tied,stamp,mn-1-5-2-1-5
mn-1-5-2-1-8--tied--start--1,tied,stamp,mn-1-5-2-1-8
mn-1-5-3-1-1--tied--start--1,tied,stamp,mn-1-5-3-1-1
mn-1-5-3-1-2--tied--stop--1,tied,stamp,mn-1-5-3-1-2
mn-1-5-3-1-5--tied--start--1,tied,stamp,mn-1-5-3-1-5
mn-1-5-5-2-1--tied--stop--1,tied,stamp,mn-1-5-5-2-1
mn-1-6-1-1-1--tied--start--1,tied,stamp,mn-1-6-1-1-1
mn-1-6-2-1-1--tied--stop--1,tied,stamp,mn-1-6-2-1-1
mn-1-6-2-1-4--tied--start--1,tied,stamp,mn-1-6-2-1-4
mn-1-6-2-1-5--tied--stop--1,tied,stamp,mn-1-6-2-1-5
mn-1-6-3-1-1--tied--stop--1,tied,stamp,mn-1-6-3-1-1
mn-1-6-3-1-10--tied--start--1,tied,stamp,mn-1-6-3-1-10
mn-1-7-1-1-1--tied--stop--1,tied,stamp,mn-1-7-1-1-1
mn-1-7-3-1-1--tied--stop--1,tied,stamp,mn-1-7-3-1-1
mn-1-7-5-2-1--tied--start--1,tied,stamp,mn-1-7-5-2-1
mn-1-7-5-2-2--tied--stop--1,tied,stamp,mn-1-7-5-2-2
mn-1-10-1-1-2--tied--start--1,tied,stamp,mn-1-10-1-1-2
mn-1-10-1-1-3--tied--stop--1,tied,stamp,mn-1-10-1-1-3
mn-1-10-1-1-7--tied--start--1,tied,stamp,mn-1-10-1-1-7
mn-1-10-1-1-8--tied--stop--1,tied,stamp,mn-1-10-1-1-8
mn-1-10-5-2-2--tied--start--1,tied,stamp,mn-1-10-5-2-2
mn-1-10-5-2-3--tied--stop--1,tied,stamp,mn-1-10-5-2-3
mn-1-11-1-1-2--tied--start--1,tied,stamp,mn-1-11-1-1-2
mn-1-11-1-1-3--tied--stop--1,tied,stamp,mn-1-11-1-1-3
mn-1-11-1-1-7--tied--start--1,tied,stamp,mn-1-11-1-1-7
mn-1-11-1-1-8--tied--stop--1,tied,stamp,mn-1-11-1-1-8
mn-1-11-5-2-2--tied--start--1,tied,stamp,mn-1-11-5-2-2
mn-1-11-5-2-3--tied--stop--1,tied,stamp,mn-1-11-5-2-3
mn-1-12-5-2-4--tied--start--1,tied,stamp,mn-1-12-5-2-4
mn-1-12-5-2-5--tied--stop--1,tied,stamp,mn-1-12-5-2-5
mn-1-19-1-1-1--tied--start--1,tied,stamp,mn-1-19-1-1-1
mn-1-19-1-1-2--tied--stop--1,tied,stamp,mn-1-19-1-1-2
mn-1-22-1-1-13--fermata--upright--1,fermata,stamp,mn-1-22-1-1-13
mn-1-22-6-2-10--fermata--inverted--1,fermata,stamp,mn-1-22-6-2-10
mn-1-23-1-1-7--tied--start--1,tied,stamp,mn-1-23-1-1-7
mn-1-23-5-2-4--tied--start--1,tied,stamp,mn-1-23-5-2-4
mn-1-23-5-2-5--tied--stop--1,tied,stamp,mn-1-23-5-2-5
mn-1-24-1-1-1--tied--stop--1,tied,stamp,mn-1-24-1-1-1
mn-1-24-1-1-1--fermata--upright--1,fermata,stamp,mn-1-24-1-1-1
mn-1-24-2-1-3--tied--start--1,tied,stamp,mn-1-24-2-1-3
mn-1-24-2-1-4--tied--start--1,tied,stamp,mn-1-24-2-1-4
mn-1-24-2-1-5--tied--stop--1,tied,stamp,mn-1-24-2-1-5
mn-1-24-2-1-6--tied--stop--1,tied,stamp,mn-1-24-2-1-6
mn-1-24-2-1-11--fermata--inverted--1,fermata,stamp,mn-1-24-2-1-11
mn-1-24-6-2-5--fermata--inverted--1,fermata,stamp,mn-1-24-6-2-5
