element_id,tag,carrier,host_or_staff
mn-1-2-2-1-1--tied--start--1,tied,stamp,mn-1-2-2-1-1
mn-1-2-2-1-2--tied--stop--1,tied,stamp,mn-1-2-2-1-2
mn-1-3-2-1-6--tied--start--1,tied,stamp,mn-1-3-2-1-6
mn-1-4-2-1-1--tied--stop--1,tied,stamp,mn-1-4-2-1-1
mn-1-4-2-1-5--tied--start--1,tied,stamp,mn-1-4-2-1-5
mn-1-4-2-1-6--tied--stop--1,tied,stamp,mn-1-4-2-1-6
mn-1-4-5-2-1--tied--start--1,tied,stamp,mn-1-4-5-2-1
mn-1-4-5-2-2--tied--stop--1,tied,stamp,mn-1-4-5-2-2
mn-1-5-5-2-5--tied--start--1,tied,stamp,mn-1-5-5-2-5
mn-1-5-5-2-6--tied--stop--1,tied,stamp,mn-1-5-5-2-6
mn-1-6-6-2-9--tied--start--1,tied,stamp,mn-1-6-6-2-9
mn-1-6-6-2-10--tied--stop--1,tied,stamp,mn-1-6-6-2-10
mn-1-7-1-1-3--tied--start--1,tied,stamp,mn-1-7-1-1-3
mn-1-7-2-1-1--tied--start--1,tied,stamp,mn-1-7-2-1-1
mn-1-7-2-1-2--tied--stop--1,tied,stamp,mn-1-7-2-1-2
mn-1-7-6-2-5--tied--start--1,tied,stamp,mn-1-7-6-2-5
mn-1-7-6-2-6--tied--stop--1,tied,stamp,mn-1-7-6-2-6
mn-1-8-1-1-1--tied--stop--1,tied,stamp,mn-1-8-1-1-1
mn-1-8-1-1-5--tied--start--1,tied,stamp,mn-1-8-1-1-5
mn-1-8-1-1-6--tied--stop--1,tied,stamp,mn-1-8-1-1-6
mn-1-8-5-2-1--tied--start--1,tied,stamp,mn-1-8-5-2-1
mn-1-8-5-2-2--tied--stop--1,tied,stamp,mn-1-8-5-2-2
mn-1-10-1-1-1--tied--start--1,tied,stamp,mn-1-10-1-1-1
mn-1-10-1-1-2--tied--stop--1,tied,stamp,mn-1-10-1-1-2
mn-1-10-1-1-6--tied--start--1,tied,stamp,mn-1-10-1-1-6
mn-1-10-6-2-1--tied--start--1,tied,stamp,mn-1-10-6-2-1
mn-1-10-6-2-2--tied--stop--1,tied,stamp,mn-1-10-6-2-2
mn-1-10-6-2-6--tied--start--1,tied,stamp,mn-1-10-6-2-6
mn-1-10-6-2-7--tied--stop--1,tied,stamp,mn-1-10-6-2-7
mn-1-11-1-1-1--tied--stop--1,tied,stamp,mn-1-11-1-1-1
mn-1-11-5-2-3--tied--start--1,tied,stamp,mn-1-11-5-2-3
mn-1-12-5-2-1--tied--stop--1,tied,stamp,mn-1-12-5-2-1
mn-1-12-5-2-3--tied--start--1,tied,stamp,mn-1-12-5-2-3
mn-1-13-1-1-10--tied--start--1,tied,stamp,mn-1-13-1-1-10
mn-1-13-1-1-11--tied--stop--1,tied,stamp,mn-1-13-1-1-11
mn-1-13-5-2-1--tied--stop--1,tied,stamp,mn-1-13-5-2-1
mn-1-13-5-2-3--tied--start--1,tied,stamp,mn-1-13-5-2-3
mn-1-13-5-2-4--tied--stop--1,tied,stamp,mn-1-13-5-2-4
mn-1-14-1-1-6--tied--start--1,tied,stamp,mn-1-14-1-1-6
mn-1-15-1-1-1--tied--stop--1,tied,stamp,mn-1-15-1-1-1
mn-1-16-1-1-1--tied--start--1,tied,stamp,mn-1-16-1-1-1
mn-1-16-1-1-2--tied--stop--1,tied,stamp,mn-1-16-1-1-2
mn-1-16-5-2-5--tied--start--1,tied,stamp,mn-1-16-5-2-5
