element_id,tag,carrier,host_or_staff
n1--tuplet--start--1,tuplet,stamp,n1
n3--tuplet--stop--1,tuplet,stamp,n3
n4--tuplet--start--1,tuplet,stamp,n4
n6--tuplet--stop--1,tuplet,stamp,n6
n7--tuplet--start--1,tuplet,stamp,n7
n9--tuplet--stop--1,tuplet,stamp,n9
n10--tuplet--start--1,tuplet,stamp,n10
n12--tuplet--stop--1,tuplet,stamp,n12
n21--tied--start--1,tied,stamp,n21
n22--tied--stop--1,tied,stamp,n22
n27--tuplet--start--1,tuplet,stamp,n27
n29--tuplet--stop--1,tuplet,stamp,n29
n30--tuplet--start--1,tuplet,stamp,n30
n32--tuplet--stop--1,tuplet,stamp,n32
n33--tuplet--start--1,tuplet,stamp,n33
n35--tuplet--stop--1,tuplet,stamp,n35
n36--tuplet--start--1,tuplet,stamp,n36
n38--tuplet--stop--1,tuplet,stamp,n38
n59--tied--start--1,tied,stamp,n59
n60--tied--stop--1,tied,stamp,n60
n75--tied--start--1,tied,stamp,n75
n81--tuplet--start--1,tuplet,stamp,n81
n83--tuplet--stop--1,tuplet,stamp,n83
n84--tuplet--start--1,tuplet,stamp,n84
n86--tuplet--stop--1,tuplet,stamp,n86
n87--tuplet--start--1,tuplet,stamp,n87
n89--tuplet--stop--1,tuplet,stamp,n89
n90--tuplet--start--1,tuplet,stamp,n90
n92--tuplet--stop--1,tuplet,stamp,n92
n93--tied--stop--1,tied,stamp,n93
n93--tuplet--start--1,tuplet,stamp,n93
n95--tuplet--stop--1,tuplet,stamp,n95
n96--tuplet--start--1,tuplet,stamp,n96
n98--tuplet--stop--1,tuplet,stamp,n98
n99--tuplet--start--1,tuplet,stamp,n99
n101--tuplet--stop--1,tuplet,stamp,n101
n102--tuplet--start--1,tuplet,stamp,n102
n104--tuplet--stop--1,tuplet,stamp,n104
n113--tied--start--1,tied,stamp,n113
n114--tied--stop--1,tied,stamp,n114
n129--tuplet--start--1,tuplet,stamp,n129
n131--tuplet--stop--1,tuplet,stamp,n131
n132--tuplet--start--1,tuplet,stamp,n132
n134--tuplet--stop--1,tuplet,stamp,n134
n135--tuplet--start--1,tuplet,stamp,n135
n137--tuplet--stop--1,tuplet,stamp,n137
n138--tuplet--start--1,tuplet,stamp,n138
n140--tuplet--stop--1,tuplet,stamp,n140
n156--tied--start--1,tied,stamp,n156
n170--tied--start--1,tied,stamp,n170
n171--tied--stop--1,tied,stamp,n171
n175--tied--stop--1,tied,stamp,n175
n187--tied--start--1,tied,stamp,n187
n188--tied--stop--1,tied,stamp,n188
n189--tied--start--1,tied,stamp,n189
n190--tied--stop--1,tied,stamp,n190
n204--tied--start--1,tied,stamp,n204
n208--tied--start--1,tied,stamp,n208
n209--tied--stop--1,tied,stamp,n209
n211--tied--start--1,tied,stamp,n211
n212--tied--stop--1,tied,stamp,n212
n227--tied--stop--1,tied,stamp,n227
n231--tuplet--start--1,tuplet,stamp,n231
n233--tuplet--stop--1,tuplet,stamp,n233
n234--tuplet--start--1,tuplet,stamp,n234
n236--tuplet--stop--1,tuplet,stamp,n236
n241--tuplet--start--1,tuplet,stamp,n241
n243--tuplet--stop--1,tuplet,stamp,n243
n244--tuplet--start--1,tuplet,stamp,n244
n246--tuplet--stop--1,tuplet,stamp,n246
n247--tuplet--start--1,tuplet,stamp,n247
n249--tuplet--stop--1,tuplet,stamp,n249
n250--tuplet--start--1,tuplet,stamp,n250
n252--tuplet--stop--1,tuplet,stamp,n252
n253--tuplet--start--1,tuplet,stamp,n253
n255--tuplet--stop--1,tuplet,stamp,n255
n256--tuplet--start--1,tuplet,stamp,n256
n258--tuplet--stop--1,tuplet,stamp,n258
n261--tied--start--1,tied,stamp,n261
n262--tied--stop--1,tied,stamp,n262
n264--tuplet--start--1,tuplet,stamp,n264
n266--tuplet--stop--1,tuplet,stamp,n266
n267--tuplet--start--1,tuplet,stamp,n267
n269--tuplet--stop--1,tuplet,stamp,n269
n270--tuplet--start--1,tuplet,stamp,n270
n272--tuplet--stop--1,tuplet,stamp,n272
n273--tuplet--start--1,tuplet,stamp,n273
n275--tuplet--stop--1,tuplet,stamp,n275
n278--tied--start--1,tied,stamp,n278
n279--tuplet--start--1,tuplet,stamp,n279
n281--tuplet--stop--1,tuplet,stamp,n281
n282--tuplet--start--1,tuplet,stamp,n282
n284--tuplet--stop--1,tuplet,stamp,n284
n285--tuplet--start--1,tuplet,stamp,n285
n287--tuplet--stop--1,tuplet,stamp,n287
n288--tuplet--start--1,tuplet,stamp,n288
n290--tuplet--stop--1,tuplet,stamp,n290
n297--tied--stop--1,tied,stamp,n297
n297--tuplet--start--1,tuplet,stamp,n297
n299--tuplet--stop--1,tuplet,stamp,n299
n300--tuplet--start--1,tuplet,stamp,n300
n302--tuplet--stop--1,tuplet,stamp,n302
n309--tied--start--1,tied,stamp,n309
n310--tied--stop--1,tied,stamp,n310
n323--tied--start--1,tied,stamp,n323
n344--tied--stop--1,tied,stamp,n344
n355--tied--start--1,tied,stamp,n355
n356--tied--stop--1,tied,stamp,n356
n371--tuplet--start--1,tuplet,stamp,n371
n373--tuplet--stop--1,tuplet,stamp,n373
n374--tuplet--start--1,tuplet,stamp,n374
n376--tuplet--stop--1,tuplet,stamp,n376
n377--tuplet--start--1,tuplet,stamp,n377
n379--tuplet--stop--1,tuplet,stamp,n379
n380--tuplet--start--1,tuplet,stamp,n380
n382--tuplet--stop--1,tuplet,stamp,n382
n385--tuplet--start--1,tuplet,stamp,n385
n387--tuplet--stop--1,tuplet,stamp,n387
n388--tuplet--start--1,tuplet,stamp,n388
n390--tuplet--stop--1,tuplet,stamp,n390
n391--tuplet--start--1,tuplet,stamp,n391
n393--tuplet--stop--1,tuplet,stamp,n393
n394--tuplet--start--1,tuplet,stamp,n394
n396--tuplet--stop--1,tuplet,stamp,n396
n437--tied--start--1,tied,stamp,n437
n443--trill-mark--1,trill-mark,derive,n443
n443--inverted-mordent--1,inverted-mordent,derive,n443
n451--tied--stop--1,tied,stamp,n451
n457--tied--start--1,tied,stamp,n457
n458--tied--stop--1,tied,stamp,n458
n464--tied--start--1,tied,stamp,n464
r8--tuplet--start--1,tuplet,stamp,r8
n470--tuplet--stop--1,tuplet,stamp,n470
n471--tuplet--start--1,tuplet,stamp,n471
n473--tuplet--stop--1,tuplet,stamp,n473
n474--tuplet--start--1,tuplet,stamp,n474
n476--tuplet--stop--1,tuplet,stamp,n476
n477--tuplet--start--1,tuplet,stamp,n477
n479--tuplet--stop--1,tuplet,stamp,n479
n480--tuplet--start--1,tuplet,stamp,n480
n482--tuplet--stop--1,tuplet,stamp,n482
n483--tuplet--start--1,tuplet,stamp,n483
n485--tuplet--stop--1,tuplet,stamp,n485
n490--tied--stop--1,tied,stamp,n490
n492--tuplet--start--1,tuplet,stamp,n492
n494--tuplet--stop--1,tuplet,stamp,n494
n495--tuplet--start--1,tuplet,stamp,n495
n497--tuplet--stop--1,tuplet,stamp,n497
n498--tuplet--start--1,tuplet,stamp,n498
n500--tuplet--stop--1,tuplet,stamp,n500
