note_id,original_id,printed_bar
n7bb1a2981a3b3c1b,n1,0
n7af6b3c1b72febd1,r1,0
n982dab624257e122,n2,1
nfe5cf0c8be910db2,n3,1
nb7f4757287a420f7,r2,1
nbd0e95e85210e491,n4,1
n4c1ea7515dabc46c,n5,1
n28d5384c23deeed9,n6,1
na753164b195f9ea6,n7,1
n4ce80b265ab3850c,n8,1
nb49cce920fdf2060,n9,1
nb1249300c94b1fa4,n10,1
n12304bc6d38083fb,n11,2
n4d31cbb72bb4dea9,n12,2
nd3027e360fe3ce04,n13,2
naa69b321c9a5cd13,n14,2
n6a044d8e0d0e5e9b,n19,2
n01b570f0ebc2834d,n20,2
na8c864fe587acd8c,n21,2
n0ab35eaa33513d03,n22,2
n09c17c283b5bcffc,n23,2
n776b3ad1532d7b7c,n24,2
ndd928e3a18ffad5e,n25,2
nb72e672d79ad4abd,n26,2
nb5ddecbecdd9676c,n27,3
n7fed2016b816a8d6,n28,3
nd48b0f03ad67ab5f,n29,3
n2c58773a87918ec8,n30,3
n31195fb2e981b73d,n31,3
nf383c6f5c9f792b9,n32,3
ncdf304b4b3a5c889,n33,3
nd0054b623f3ca66c,n34,3
n0d2a6c204a9716c6,n35,3
n390799c25c3127c8,n36,3
n1dcb4dad53080399,n37,3
n0c70fb19e0f0be82,n38,3
n1708188b099ac78a,n39,3
n958f1b0f6b2651d4,n40,3
n51ffe0db9db3b797,n41,3
n4a55f7a15af55736,n42,3
ncbd5f0f612bc67f2,n43,4
n955dc55dd9f9e96a,n44,4
n3d3cadd8ff061ded,n45,4
nf35542fc6ecb99b6,n46,4
n0093c0326c65aa55,n47,4
nf3e979ad4d486bc0,n48,4
nda783d6998bd382e,n49,4
n8db92e93c6af9c41,n50,4
na73a1ded2688aead,n51,4
nd905dea4ccab697e,n52,4
n92295e233741e4ae,n53,4
n898f6a8d099607ed,n54,4
n7dee5c4743f01f42,n55,4
n0c90ac8266c92525,n56,4
n9843d85c0ccc5628,n57,4
n3ae03736ce20d851,n58,5
n281c9141e1f0a402,n59,5
n38d906e327b69066,n60,5
nfc4f7ea69cc9808d,n61,5
nab844c5d110bc1ab,n62,5
nd9f0e64f3f0e168b,n63,5
nbe2b05aa106c36f6,n64,5
n17154eaa4e8d1754,n65,5
n0e4642b0b27949ad,n66,5
n353f153e8aedce27,n67,5
n4e82e0b10c6df6f4,n68,5
n340050f9c2ca67b3,n69,5
n483d8c79ea6572ae,n70,6
nf11ea820ea821eda,n71,6
ne9525272c27e5c43,n72,6
n77e80f4f3913176c,n73,6
na3d7dc7dcbe22da5,n78,6
na0d6f0196663c376,n79,6
n7a7486fe4310ab53,n80,6
n9ec48338b0c27e89,n81,6
n33644bdb7b429cd2,n82,6
n9ba05dffd1048f3b,n83,6
n603fd9eb6bd014a5,n84,6
n46a65f6cc802717e,n85,6
nc3f3cd9ba869f397,n86,7
n160776091aac3d5d,n87,7
nd98f519f770552a4,n88,7
n701e49c8a2ff9bf3,n89,7
nad85ef7de33c8fbd,n90,7
n5f43df3cdfb1f369,n91,7
n4c3a92f3cfef8784,n92,7
ne75ffb55ffe79385,n93,7
n1999e6769e62c98b,n94,7
nd700247d6c31c0e0,n95,7
n08d79dee4ee6a3c6,n96,7
na8d7eff09fc3dfa0,n97,7
n5b72b4d44ea881dd,n98,7
n4599adcc68631f64,n99,7
n3b6de18610c6a88c,n100,7
n6188c99360e329c7,n101,7
nc2fa771c1f0296d5,n102,8
n793174eb00111981,n103,8
n6737d6a952d6ee0b,n104,8
n54221e2fec843e7b,n105,8
n75e5ba804a0a28ef,n106,8
ne028bb7e76ded26c,n107,8
n74cd890a225e374d,n108,8
n2023ae63151763b0,n109,8
na47ad90eef8749aa,n110,8
