note_id,original_id,bar,voice,staff,ordinal
mn-1-1-1-1,r1,1,1,1,1
mn-1-2-1-1,r2,1,2,1,1
mn-1-2-2-1,n1,1,2,2,1
mn-1-2-2-2,n2,1,2,2,2
mn-1-2-2-3,n3,1,2,2,3
mn-1-2-2-4,n4,1,2,2,4
mn-1-2-1-2,n5,1,2,1,2
mn-1-2-1-3,n6,1,2,1,3
mn-1-2-1-4,n7,1,2,1,4
mn-1-2-1-5,n8,1,2,1,5
mn-1-2-1-6,n9,1,2,1,6
mn-1-5-2-1,r3,1,5,2,1
mn-2-1-1-1,r4,2,1,1,1
mn-2-2-1-1,n10,2,2,1,1
mn-2-2-1-2,n11,2,2,1,2
mn-2-2-1-3,n12,2,2,1,3
mn-2-2-1-4,n13,2,2,1,4
mn-2-2-1-5,n14,2,2,1,5
mn-2-2-1-6,n15,2,2,1,6
mn-2-2-2-1,n16,2,2,2,1
mn-2-2-2-2,n17,2,2,2,2
mn-2-2-1-7,r5,2,2,1,7
mn-2-2-2-3,n18,2,2,2,3
mn-2-5-2-1,r6,2,5,2,1
mn-3-1-1-1,r7,3,1,1,1
mn-3-2-2-1,n19,3,2,2,1
mn-3-2-2-2,n20,3,2,2,2
mn-3-2-2-3,n21,3,2,2,3
mn-3-2-2-4,n22,3,2,2,4
mn-3-2-1-1,n23,3,2,1,1
mn-3-2-1-2,n24,3,2,1,2
mn-3-2-1-3,n25,3,2,1,3
mn-3-2-1-4,n26,3,2,1,4
mn-3-2-1-5,n27,3,2,1,5
mn-3-2-1-6,n28,3,2,1,6
mn-3-2-1-7,n29,3,2,1,7
mn-3-2-1-8,n30,3,2,1,8
mn-3-5-2-1,r8,3,5,2,1
mn-4-1-1-1,n31,4,1,1,1
mn-4-1-1-2,n32,4,1,1,2
mn-4-1-1-3,n33,4,1,1,3
mn-4-1-1-4,n34,4,1,1,4
mn-4-1-1-5,n35,4,1,1,5
mn-4-1-1-6,n36,4,1,1,6
mn-4-1-1-7,n37,4,1,1,7
mn-4-1-1-8,n38,4,1,1,8
mn-4-1-1-9,n39,4,1,1,9
mn-4-1-1-10,n40,4,1,1,10
mn-4-5-2-1,r9,4,5,2,1
mn-4-7-2-1,n41,4,7,2,1
mn-4-7-2-2,n42,4,7,2,2
mn-4-7-2-3,n43,4,7,2,3
mn-4-7-2-4,n44,4,7,2,4
mn-4-7-2-5,n45,4,7,2,5
mn-4-7-2-6,n46,4,7,2,6
mn-4-7-2-7,n47,4,7,2,7
