element_id,tag,carrier,host_or_staff
mn-1-5-7-2-12--tied--start--1,tied,stamp,mn-1-5-7-2-12
mn-1-6-7-2-1--tied--stop--1,tied,stamp,mn-1-6-7-2-1
mn-1-6-7-1-1--tied--start--1,tied,stamp,mn-1-6-7-1-1
mn-1-6-7-1-2--tied--stop--1,tied,stamp,mn-1-6-7-1-2
mn-1-6-7-1-5--tied--start--1,tied,stamp,mn-1-6-7-1-5
mn-1-7-7-1-1--tied--stop--1,tied,stamp,mn-1-7-7-1-1
mn-1-7-7-1-4--tied--start--1,tied,stamp,mn-1-7-7-1-4
mn-1-7-7-1-5--tied--stop--1,tied,stamp,mn-1-7-7-1-5
mn-1-8-2-1-8--tied--start--1,tied,stamp,mn-1-8-2-1-8
mn-1-9-2-1-1--tied--stop--1,tied,stamp,mn-1-9-2-1-1
mn-1-10-1-1-5--tied--start--1,tied,stamp,mn-1-10-1-1-5
mn-1-10-1-1-6--tied--stop--1,tied,stamp,mn-1-10-1-1-6
mn-1-10-1-1-10--tied--start--1,tied,stamp,mn-1-10-1-1-10
mn-1-10-2-1-1--tied--start--1,tied,stamp,mn-1-10-2-1-1
mn-1-10-2-1-2--tied--stop--1,tied,stamp,mn-1-10-2-1-2
mn-1-11-1-1-1--tied--stop--1,tied,stamp,mn-1-11-1-1-1
mn-1-12-1-1-3--tied--start--1,tied,stamp,mn-1-12-1-1-3
mn-1-12-1-1-4--tied--stop--1,tied,stamp,mn-1-12-1-1-4
mn-1-12-2-1-6--tied--start--1,tied,stamp,mn-1-12-2-1-6
mn-1-12-2-1-7--tied--stop--1,tied,stamp,mn-1-12-2-1-7
mn-1-12-2-1-10--tied--start--1,tied,stamp,mn-1-12-2-1-10
mn-1-13-2-1-1--tied--stop--1,tied,stamp,mn-1-13-2-1-1
mn-1-13-2-1-4--tied--start--1,tied,stamp,mn-1-13-2-1-4
mn-1-13-2-1-5--tied--stop--1,tied,stamp,mn-1-13-2-1-5
mn-1-17-5-2-1--tied--start--1,tied,stamp,mn-1-17-5-2-1
mn-1-17-5-2-2--tied--stop--1,tied,stamp,mn-1-17-5-2-2
mn-1-17-5-2-4--tied--start--1,tied,stamp,mn-1-17-5-2-4
mn-1-18-1-1-1--tied--start--1,tied,stamp,mn-1-18-1-1-1
mn-1-18-1-1-2--tied--stop--1,tied,stamp,mn-1-18-1-1-2
mn-1-18-5-2-1--tied--stop--1,tied,stamp,mn-1-18-5-2-1
mn-1-19-1-1-7--tied--start--1,tied,stamp,mn-1-19-1-1-7
mn-1-19-1-1-8--tied--stop--1,tied,stamp,mn-1-19-1-1-8
mn-1-19-2-1-6--tied--start--1,tied,stamp,mn-1-19-2-1-6
mn-1-20-2-1-1--tied--stop--1,tied,stamp,mn-1-20-2-1-1
mn-1-20-2-1-3--tied--start--1,tied,stamp,mn-1-20-2-1-3
mn-1-20-2-1-4--tied--stop--1,tied,stamp,mn-1-20-2-1-4
mn-1-21-1-1-5--inverted-mordent--1,inverted-mordent,derive,mn-1-21-1-1-5
mn-1-21-5-2-4--tied--start--1,tied,stamp,mn-1-21-5-2-4
mn-1-21-5-2-5--tied--stop--1,tied,stamp,mn-1-21-5-2-5
mn-1-22-1-1-1--tied--start--1,tied,stamp,mn-1-22-1-1-1
mn-1-22-1-1-2--tied--stop--1,tied,stamp,mn-1-22-1-1-2
mn-1-22-1-1-2--tied--start--2,tied,stamp,mn-1-22-1-1-2
mn-1-22-1-1-3--tied--stop--1,tied,stamp,mn-1-22-1-1-3
mn-1-22-2-1-10--tied--start--1,tied,stamp,mn-1-22-2-1-10
mn-1-23-2-1-1--tied--stop--1,tied,stamp,mn-1-23-2-1-1
mn-1-23-2-1-9--tied--start--1,tied,stamp,mn-1-23-2-1-9
mn-1-24-1-1-1--tied--start--1,tied,stamp,mn-1-24-1-1-1
mn-1-24-1-1-2--tied--stop--1,tied,stamp,mn-1-24-1-1-2
mn-1-24-2-1-1--tied--stop--1,tied,stamp,mn-1-24-2-1-1
mn-1-24-6-2-11--tied--start--1,tied,stamp,mn-1-24-6-2-11
mn-1-25-1-1-1--tied--start--1,tied,stamp,mn-1-25-1-1-1
mn-1-25-1-1-2--tied--stop--1,tied,stamp,mn-1-25-1-1-2
mn-1-25-1-1-10--tied--start--1,tied,stamp,mn-1-25-1-1-10
mn-1-25-6-2-1--tied--stop--1,tied,stamp,mn-1-25-6-2-1
mn-1-26-1-1-1--tied--stop--1,tied,stamp,mn-1-26-1-1-1
mn-1-26-1-1-3--tied--start--1,tied,stamp,mn-1-26-1-1-3
mn-1-26-1-1-4--tied--stop--1,tied,stamp,mn-1-26-1-1-4
mn-1-26-1-1-7--tied--start--1,tied,stamp,mn-1-26-1-1-7
mn-1-26-5-2-6--tied--start--1,tied,stamp,mn-1-26-5-2-6
mn-1-27-1-1-1--tied--stop--1,tied,stamp,mn-1-27-1-1-1
mn-1-27-5-2-1--tied--stop--1,tied,stamp,mn-1-27-5-2-1
mn-1-30-1-1-7--tied--start--1,tied,stamp,mn-1-30-1-1-7
mn-1-31-1-1-1--tied--stop--1,tied,stamp,mn-1-31-1-1-1
mn-1-31-5-2-1--tied--start--1,tied,stamp,mn-1-31-5-2-1
mn-1-31-5-2-2--tied--stop--1,tied,stamp,mn-1-31-5-2-2
mn-1-33-1-1-6--tied--start--1,tied,stamp,mn-1-33-1-1-6
mn-1-34-1-1-1--tied--stop--1,tied,stamp,mn-1-34-1-1-1
mn-1-35-1-1-2--tied--start--1,tied,stamp,mn-1-35-1-1-2
mn-1-35-1-1-3--tied--stop--1,tied,stamp,mn-1-35-1-1-3
mn-1-35-5-2-6--tied--start--1,tied,stamp,mn-1-35-5-2-6
mn-1-36-1-1-1--tied--start--1,tied,stamp,mn-1-36-1-1-1
mn-1-36-1-1-2--tied--stop--1,tied,stamp,mn-1-36-1-1-2
mn-1-36-5-2-1--tied--stop--1,tied,stamp,mn-1-36-5-2-1
mn-1-37-1-1-3--tied--start--1,tied,stamp,mn-1-37-1-1-3
mn-1-37-1-1-4--tied--stop--1,tied,stamp,mn-1-37-1-1-4
mn-1-38-6-2-5--tied--start--1,tied,stamp,mn-1-38-6-2-5
mn-1-38-6-2-6--tied--stop--1,tied,stamp,mn-1-38-6-2-6
mn-1-38-6-2-10--tied--start--1,tied,stamp,mn-1-38-6-2-10
mn-1-39-5-2-6--tied--start--1,tied,stamp,mn-1-39-5-2-6
mn-1-39-6-2-1--tied--stop--1,tied,stamp,mn-1-39-6-2-1
mn-1-40-1-1-1--tied--start--1,tied,stamp,mn-1-40-1-1-1
mn-1-40-1-1-2--tied--stop--1,tied,stamp,mn-1-40-1-1-2
mn-1-40-1-1-6--tied--start--1,tied,stamp,mn-1-40-1-1-6
mn-1-40-1-1-7--tied--stop--1,tied,stamp,mn-1-40-1-1-7
mn-1-40-5-2-1--tied--stop--1,tied,stamp,mn-1-40-5-2-1
mn-1-40-5-2-4--tied--start--1,tied,stamp,mn-1-40-5-2-4
mn-1-40-5-2-5--tied--stop--1,tied,stamp,mn-1-40-5-2-5
mn-1-40-5-2-8--tied--start--1,tied,stamp,mn-1-40-5-2-8
mn-1-41-1-1-8--tied--start--1,tied,stamp,mn-1-41-1-1-8
mn-1-41-5-2-1--tied--stop--1,tied,stamp,mn-1-41-5-2-1
mn-1-41-5-2-2--tied--start--1,tied,stamp,mn-1-41-5-2-2
mn-1-41-5-2-3--tied--stop--1,tied,stamp,mn-1-41-5-2-3
mn-1-42-1-1-1--tied--stop--1,tied,stamp,mn-1-42-1-1-1
mn-1-42-1-1-13--tied--start--1,tied,stamp,mn-1-42-1-1-13
mn-1-42-5-2-1--tied--start--1,tied,stamp,mn-1-42-5-2-1
mn-1-42-5-2-2--tied--stop--1,tied,stamp,mn-1-42-5-2-2
mn-1-42-5-2-2--tied--start--2,tied,stamp,mn-1-42-5-2-2
mn-1-42-5-2-3--tied--stop--1,tied,stamp,mn-1-42-5-2-3
mn-1-43-1-1-1--tied--stop--1,tied,stamp,mn-1-43-1-1-1
mn-1-43-2-1-6--tied--start--1,tied,stamp,mn-1-43-2-1-6
mn-1-43-5-2-8--tied--start--1,tied,stamp,mn-1-43-5-2-8
mn-1-44-2-1-1--tied--stop--1,tied,stamp,mn-1-44-2-1-1
mn-1-44-5-2-1--tied--stop--1,tied,stamp,mn-1-44-5-2-1
mn-1-44-5-2-3--tied--start--1,tied,stamp,mn-1-44-5-2-3
mn-1-44-5-2-4--tied--stop--1,tied,stamp,mn-1-44-5-2-4
mn-1-46-2-1-6--tied--start--1,tied,stamp,mn-1-46-2-1-6
mn-1-46-6-2-8--tied--start--1,tied,stamp,mn-1-46-6-2-8
mn-1-47-2-1-1--tied--stop--1,tied,stamp,mn-1-47-2-1-1
mn-1-47-6-2-1--tied--stop--1,tied,stamp,mn-1-47-6-2-1
mn-1-49-6-2-1--tied--start--1,tied,stamp,mn-1-49-6-2-1
mn-1-49-6-2-2--tied--stop--1,tied,stamp,mn-1-49-6-2-2
mn-1-50-6-2-1--tied--start--1,tied,stamp,mn-1-50-6-2-1
mn-1-50-6-2-2--tied--stop--1,tied,stamp,mn-1-50-6-2-2
mn-1-50-6-2-6--tied--start--1,tied,stamp,mn-1-50-6-2-6
mn-1-51-1-1-9--trill-mark--1,trill-mark,derive,mn-1-51-1-1-9
mn-1-51-6-2-1--tied--stop--1,tied,stamp,mn-1-51-6-2-1
mn-1-51-6-2-6--tied--start--1,tied,stamp,mn-1-51-6-2-6
mn-1-52-1-1-5--trill-mark--1,trill-mark,derive,mn-1-52-1-1-5
mn-1-52-5-2-5--trill-mark--1,trill-mark,derive,mn-1-52-5-2-5
mn-1-52-5-2-8--tied--start--1,tied,stamp,mn-1-52-5-2-8
mn-1-52-6-2-1--tied--stop--1,tied,stamp,mn-1-52-6-2-1
md-1-52-2-1,words,md,2
mn-1-53-5-2-1--tied--stop--1,tied,stamp,mn-1-53-5-2-1
mn-1-54-5-2-3--tied--start--1,tied,stamp,mn-1-54-5-2-3
mn-1-55-5-2-1--tied--stop--1,tied,stamp,mn-1-55-5-2-1
mn-1-56-1-1-9--trill-mark--1,trill-mark,derive,mn-1-56-1-1-9
md-1-56-1-1,words,md,1
mn-1-57-1-1-1--tied--start--1,tied,stamp,mn-1-57-1-1-1
mn-1-57-1-1-2--tied--stop--1,tied,stamp,mn-1-57-1-1-2
mn-1-57-2-1-9--tied--start--1,tied,stamp,mn-1-57-2-1-9
mn-1-58-2-1-1--tied--stop--1,tied,stamp,mn-1-58-2-1-1
mn-1-59-6-2-6--tied--start--1,tied,stamp,mn-1-59-6-2-6
mn-1-60-1-1-2--tied--start--1,tied,stamp,mn-1-60-1-1-2
mn-1-60-1-1-3--tied--stop--1,tied,stamp,mn-1-60-1-1-3
mn-1-60-1-1-7--tied--start--1,tied,stamp,mn-1-60-1-1-7
mn-1-60-5-2-5--tied--start--1,tied,stamp,mn-1-60-5-2-5
mn-1-60-6-2-1--tied--stop--1,tied,stamp,mn-1-60-6-2-1
