note_id,original_id,bar,voice,staff,ordinal
mn-1-1-1-1,n1,1,1,1,1
mn-1-1-1-2,n2,1,1,1,2
mn-1-1-1-3,n3,1,1,1,3
mn-1-1-1-4,n4,1,1,1,4
mn-1-1-1-5,n5,1,1,1,5
mn-1-1-1-6,n6,1,1,1,6
mn-1-5-2-1,n7,1,5,2,1
mn-1-5-2-2,n8,1,5,2,2
mn-2-1-1-1,n9,2,1,1,1
mn-2-1-1-2,n10,2,1,1,2
mn-2-1-1-3,n11,2,1,1,3
mn-2-1-1-4,n12,2,1,1,4
mn-2-1-1-5,n13,2,1,1,5
mn-2-1-1-6,n14,2,1,1,6
mn-2-5-2-1,n15,2,5,2,1
mn-2-5-2-2,n16,2,5,2,2
mn-3-1-1-1,n17,3,1,1,1
mn-3-1-1-2,n18,3,1,1,2
mn-3-1-1-3,n19,3,1,1,3
mn-3-1-1-4,n20,3,1,1,4
mn-3-1-1-5,n21,3,1,1,5
mn-3-1-1-6,n22,3,1,1,6
mn-3-5-2-1,n23,3,5,2,1
mn-3-5-2-2,n24,3,5,2,2
mn-4-1-1-1,n25,4,1,1,1
mn-4-1-1-2,n26,4,1,1,2
mn-4-1-1-3,n27,4,1,1,3
mn-4-1-1-4,n28,4,1,1,4
mn-4-1-1-5,n29,4,1,1,5
mn-4-1-1-6,n30,4,1,1,6
mn-4-5-2-1,n31,4,5,2,1
mn-4-5-2-2,n32,4,5,2,2
mn-5-1-1-1,n33,5,1,1,1
mn-5-1-1-2,n34,5,1,1,2
mn-5-1-1-3,n35,5,1,1,3
mn-5-1-1-4,n36,5,1,1,4
mn-5-1-1-5,n37,5,1,1,5
mn-5-1-1-6,n38,5,1,1,6
mn-5-5-2-1,n39,5,5,2,1
mn-5-5-2-2,n40,5,5,2,2
mn-6-1-1-1,n41,6,1,1,1
mn-6-1-1-2,n42,6,1,1,2
mn-6-1-1-3,n43,6,1,1,3
mn-6-1-1-4,n44,6,1,1,4
mn-6-1-1-5,n45,6,1,1,5
mn-6-1-1-6,n46,6,1,1,6
mn-6-5-2-1,n47,6,5,2,1
mn-6-5-2-2,n48,6,5,2,2
mn-7-1-1-1,n49,7,1,1,1
mn-7-1-1-2,n50,7,1,1,2
mn-7-1-1-3,n51,7,1,1,3
mn-7-1-1-4,n52,7,1,1,4
mn-7-1-1-5,n53,7,1,1,5
mn-7-1-1-6,n54,7,1,1,6
mn-7-5-2-1,n55,7,5,2,1
mn-7-5-2-2,n56,7,5,2,2
mn-8-1-1-1,n57,8,1,1,1
mn-8-1-1-2,n58,8,1,1,2
mn-8-1-1-3,n59,8,1,1,3
mn-8-1-1-4,n60,8,1,1,4
mn-8-1-1-5,n61,8,1,1,5
mn-8-1-1-6,n62,8,1,1,6
mn-8-5-2-1,n63,8,5,2,1
mn-8-5-2-2,n64,8,5,2,2
mn-8-5-2-3,n65,8,5,2,3
mn-8-5-2-4,n66,8,5,2,4
mn-8-5-2-5,n67,8,5,2,5
mn-9-1-1-1,n68,9,1,1,1
mn-9-1-1-2,n69,9,1,1,2
