element_id,tag,carrier,host_or_staff
mn-1-7-5-2-2--tied--start--1,tied,stamp,mn-1-7-5-2-2
mn-1-8-5-2-1--tied--stop--1,tied,stamp,mn-1-8-5-2-1
mn-1-15-1-1-2--tied--start--1,tied,stamp,mn-1-15-1-1-2
mn-1-16-1-1-1--tied--stop--1,tied,stamp,mn-1-16-1-1-1
mn-1-23-5-2-2--tied--start--1,tied,stamp,mn-1-23-5-2-2
mn-1-24-5-2-1--tied--stop--1,tied,stamp,mn-1-24-5-2-1
mn-1-31-1-1-2--tied--start--1,tied,stamp,mn-1-31-1-1-2
mn-1-32-1-1-1--tied--stop--1,tied,stamp,mn-1-32-1-1-1
mn-1-33-1-1-3--tied--start--1,tied,stamp,mn-1-33-1-1-3
mn-1-34-1-1-1--tied--stop--1,tied,stamp,mn-1-34-1-1-1
mn-1-35-5-2-3--tied--start--1,tied,stamp,mn-1-35-5-2-3
mn-1-36-5-2-1--tied--stop--1,tied,stamp,mn-1-36-5-2-1
mn-1-37-5-2-3--tied--start--1,tied,stamp,mn-1-37-5-2-3
mn-1-38-5-2-1--tied--stop--1,tied,stamp,mn-1-38-5-2-1
mn-1-39-1-1-3--tied--start--1,tied,stamp,mn-1-39-1-1-3
mn-1-40-1-1-1--tied--stop--1,tied,stamp,mn-1-40-1-1-1
mn-1-41-1-1-3--tied--start--1,tied,stamp,mn-1-41-1-1-3
mn-1-42-1-1-1--tied--stop--1,tied,stamp,mn-1-42-1-1-1
mn-1-43-5-2-3--tied--start--1,tied,stamp,mn-1-43-5-2-3
mn-1-44-5-2-1--tied--stop--1,tied,stamp,mn-1-44-5-2-1
mn-1-45-5-2-3--tied--start--1,tied,stamp,mn-1-45-5-2-3
mn-1-46-5-2-1--tied--stop--1,tied,stamp,mn-1-46-5-2-1
mn-1-53-1-1-2--tied--start--1,tied,stamp,mn-1-53-1-1-2
mn-1-54-1-1-1--tied--stop--1,tied,stamp,mn-1-54-1-1-1
