note_id,original_id,part,bar,voice,staff,ordinal
mn-1-1-1-1-1,mn-1-1-1-1-1,1,1,1,1,1
mn-1-1-3-1-1,mn-1-1-3-1-1,1,1,3,1,1
mn-1-1-3-1-2,mn-1-1-3-1-2,1,1,3,1,2
mn-1-1-5-2-1,mn-1-1-5-2-1,1,1,5,2,1
mn-1-2-1-1-1,mn-1-2-1-1-1,1,2,1,1,1
mn-1-2-3-1-1,mn-1-2-3-1-1,1,2,3,1,1
mn-1-2-3-1-2,mn-1-2-3-1-2,1,2,3,1,2
mn-1-2-3-1-3,mn-1-2-3-1-3,1,2,3,1,3
mn-1-2-3-1-4,mn-1-2-3-1-4,1,2,3,1,4
mn-1-2-5-2-1,mn-1-2-5-2-1,1,2,5,2,1
mn-1-3-1-1-1,mn-1-3-1-1-1,1,3,1,1,1
mn-1-3-1-1-2,mn-1-3-1-1-2,1,3,1,1,2
mn-1-3-1-1-3,mn-1-3-1-1-3,1,3,1,1,3
mn-1-3-1-1-4,mn-1-3-1-1-4,1,3,1,1,4
mn-1-3-2-1-1,mn-1-3-2-1-1,1,3,2,1,1
mn-1-3-2-1-2,mn-1-3-2-1-2,1,3,2,1,2
mn-1-3-5-2-1,mn-1-3-5-2-1,1,3,5,2,1
mn-1-4-1-1-1,mn-1-4-1-1-1,1,4,1,1,1
mn-1-4-1-1-2,mn-1-4-1-1-2,1,4,1,1,2
mn-1-4-1-1-3,mn-1-4-1-1-3,1,4,1,1,3
mn-1-4-1-1-4,mn-1-4-1-1-4,1,4,1,1,4
mn-1-4-2-1-1,mn-1-4-2-1-1,1,4,2,1,1
mn-1-4-2-1-2,mn-1-4-2-1-2,1,4,2,1,2
mn-1-4-2-1-3,mn-1-4-2-1-3,1,4,2,1,3
mn-1-4-2-1-4,mn-1-4-2-1-4,1,4,2,1,4
mn-1-4-5-2-1,mn-1-4-5-2-1,1,4,5,2,1
mn-1-5-1-1-1,mn-1-5-1-1-1,1,5,1,1,1
mn-1-5-1-1-2,mn-1-5-1-1-2,1,5,1,1,2
mn-1-5-1-1-3,mn-1-5-1-1-3,1,5,1,1,3
mn-1-5-1-1-4,mn-1-5-1-1-4,1,5,1,1,4
mn-1-5-2-1-1,mn-1-5-2-1-1,1,5,2,1,1
mn-1-5-2-1-2,mn-1-5-2-1-2,1,5,2,1,2
mn-1-5-2-1-3,mn-1-5-2-1-3,1,5,2,1,3
mn-1-5-2-1-4,mn-1-5-2-1-4,1,5,2,1,4
mn-1-5-5-2-1,mn-1-5-5-2-1,1,5,5,2,1
mn-1-6-1-1-1,mn-1-6-1-1-1,1,6,1,1,1
mn-1-6-1-1-2,mn-1-6-1-1-2,1,6,1,1,2
mn-1-6-1-1-3,mn-1-6-1-1-3,1,6,1,1,3
mn-1-6-1-1-4,mn-1-6-1-1-4,1,6,1,1,4
mn-1-6-1-1-5,mn-1-6-1-1-5,1,6,1,1,5
mn-1-6-2-1-1,mn-1-6-2-1-1,1,6,2,1,1
mn-1-6-2-1-2,mn-1-6-2-1-2,1,6,2,1,2
mn-1-6-2-1-3,mn-1-6-2-1-3,1,6,2,1,3
mn-1-6-5-2-1,mn-1-6-5-2-1,1,6,5,2,1
mn-1-7-1-1-1,mn-1-7-1-1-1,1,7,1,1,1
mn-1-7-1-1-2,mn-1-7-1-1-2,1,7,1,1,2
mn-1-7-1-1-3,mn-1-7-1-1-3,1,7,1,1,3
mn-1-7-2-1-1,mn-1-7-2-1-1,1,7,2,1,1
mn-1-7-2-1-2,mn-1-7-2-1-2,1,7,2,1,2
mn-1-7-2-1-3,mn-1-7-2-1-3,1,7,2,1,3
mn-1-7-5-2-1,mn-1-7-5-2-1,1,7,5,2,1
mn-1-8-1-1-1,mn-1-8-1-1-1,1,8,1,1,1
mn-1-8-1-1-2,mn-1-8-1-1-2,1,8,1,1,2
mn-1-8-1-1-3,mn-1-8-1-1-3,1,8,1,1,3
mn-1-8-2-1-1,mn-1-8-2-1-1,1,8,2,1,1
mn-1-8-2-1-2,mn-1-8-2-1-2,1,8,2,1,2
mn-1-8-2-1-3,mn-1-8-2-1-3,1,8,2,1,3
mn-1-8-2-1-4,mn-1-8-2-1-4,1,8,2,1,4
mn-1-8-2-1-5,mn-1-8-2-1-5,1,8,2,1,5
mn-1-8-5-2-1,mn-1-8-5-2-1,1,8,5,2,1
mn-1-9-1-1-1,mn-1-9-1-1-1,1,9,1,1,1
mn-1-9-1-1-2,mn-1-9-1-1-2,1,9,1,1,2
mn-1-9-1-1-3,mn-1-9-1-1-3,1,9,1,1,3
mn-1-9-1-1-4,mn-1-9-1-1-4,1,9,1,1,4
mn-1-9-1-1-5,mn-1-9-1-1-5,1,9,1,1,5
mn-1-9-2-1-1,mn-1-9-2-1-1,1,9,2,1,1
mn-1-9-2-1-2,mn-1-9-2-1-2,1,9,2,1,2
mn-1-9-2-1-3,mn-1-9-2-1-3,1,9,2,1,3
mn-1-9-5-2-1,mn-1-9-5-2-1,1,9,5,2,1
mn-1-10-1-1-1,mn-1-10-1-1-1,1,10,1,1,1
mn-1-10-1-1-2,mn-1-10-1-1-2,1,10,1,1,2
mn-1-10-1-1-3,mn-1-10-1-1-3,1,10,1,1,3
mn-1-10-2-1-1,mn-1-10-2-1-1,1,10,2,1,1
mn-1-10-2-1-2,mn-1-10-2-1-2,1,10,2,1,2
mn-1-10-2-1-3,mn-1-10-2-1-3,1,10,2,1,3
mn-1-10-5-2-1,mn-1-10-5-2-1,1,10,5,2,1
mn-1-10-7-2-1,mn-1-10-7-2-1,1,10,7,2,1
mn-1-10-7-2-2,mn-1-10-7-2-2,1,10,7,2,2
mn-1-11-1-1-1,mn-1-11-1-1-1,1,11,1,1,1
mn-1-11-1-1-2,mn-1-11-1-1-2,1,11,1,1,2
mn-1-11-1-1-3,mn-1-11-1-1-3,1,11,1,1,3
mn-1-11-2-1-1,mn-1-11-2-1-1,1,11,2,1,1
mn-1-11-2-1-2,mn-1-11-2-1-2,1,11,2,1,2
mn-1-11-2-1-3,mn-1-11-2-1-3,1,11,2,1,3
mn-1-11-2-1-4,mn-1-11-2-1-4,1,11,2,1,4
mn-1-11-4-1-1,mn-1-11-4-1-1,1,11,4,1,1
mn-1-11-4-1-2,mn-1-11-4-1-2,1,11,4,1,2
mn-1-11-4-1-3,mn-1-11-4-1-3,1,11,4,1,3
mn-1-11-4-1-4,mn-1-11-4-1-4,1,11,4,1,4
mn-1-11-5-2-1,mn-1-11-5-2-1,1,11,5,2,1
mn-1-12-1-1-1,mn-1-12-1-1-1,1,12,1,1,1
mn-1-12-1-1-2,mn-1-12-1-1-2,1,12,1,1,2
mn-1-12-1-1-3,mn-1-12-1-1-3,1,12,1,1,3
mn-1-12-1-1-4,mn-1-12-1-1-4,1,12,1,1,4
mn-1-12-1-1-5,mn-1-12-1-1-5,1,12,1,1,5
mn-1-12-2-1-1,mn-1-12-2-1-1,1,12,2,1,1
mn-1-12-2-1-2,mn-1-12-2-1-2,1,12,2,1,2
mn-1-12-2-1-3,mn-1-12-2-1-3,1,12,2,1,3
mn-1-12-2-1-4,mn-1-12-2-1-4,1,12,2,1,4
mn-1-12-2-1-5,mn-1-12-2-1-5,1,12,2,1,5
mn-1-12-4-1-1,mn-1-12-4-1-1,1,12,4,1,1
mn-1-12-4-1-2,mn-1-12-4-1-2,1,12,4,1,2
mn-1-12-4-1-3,mn-1-12-4-1-3,1,12,4,1,3
mn-1-12-4-1-4,mn-1-12-4-1-4,1,12,4,1,4
mn-1-12-4-1-5,mn-1-12-4-1-5,1,12,4,1,5
mn-1-12-5-2-1,mn-1-12-5-2-1,1,12,5,2,1
mn-1-12-7-2-1,mn-1-12-7-2-1,1,12,7,2,1
mn-1-12-7-2-2,mn-1-12-7-2-2,1,12,7,2,2
mn-1-13-1-1-1,mn-1-13-1-1-1,1,13,1,1,1
mn-1-13-1-1-2,mn-1-13-1-1-2,1,13,1,1,2
mn-1-13-1-1-3,mn-1-13-1-1-3,1,13,1,1,3
mn-1-13-2-1-1,mn-1-13-2-1-1,1,13,2,1,1
mn-1-13-2-1-2,mn-1-13-2-1-2,1,13,2,1,2
mn-1-13-2-1-3,mn-1-13-2-1-3,1,13,2,1,3
mn-1-13-4-1-1,mn-1-13-4-1-1,1,13,4,1,1
mn-1-13-4-1-2,mn-1-13-4-1-2,1,13,4,1,2
mn-1-13-4-1-3,mn-1-13-4-1-3,1,13,4,1,3
mn-1-13-5-2-1,mn-1-13-5-2-1,1,13,5,2,1
mn-1-13-7-2-1,mn-1-13-7-2-1,1,13,7,2,1
mn-1-13-7-2-2,mn-1-13-7-2-2,1,13,7,2,2
mn-1-13-7-2-3,mn-1-13-7-2-3,1,13,7,2,3
mn-1-13-7-2-4,mn-1-13-7-2-4,1,13,7,2,4
mn-1-14-1-1-1,mn-1-14-1-1-1,1,14,1,1,1
mn-1-14-1-1-2,mn-1-14-1-1-2,1,14,1,1,2
mn-1-14-1-1-3,mn-1-14-1-1-3,1,14,1,1,3
mn-1-14-1-1-4,mn-1-14-1-1-4,1,14,1,1,4
mn-1-14-1-1-5,mn-1-14-1-1-5,1,14,1,1,5
mn-1-14-2-1-1,mn-1-14-2-1-1,1,14,2,1,1
mn-1-14-2-1-2,mn-1-14-2-1-2,1,14,2,1,2
mn-1-14-2-1-3,mn-1-14-2-1-3,1,14,2,1,3
mn-1-14-2-1-4,mn-1-14-2-1-4,1,14,2,1,4
mn-1-14-4-1-1,mn-1-14-4-1-1,1,14,4,1,1
mn-1-14-4-1-2,mn-1-14-4-1-2,1,14,4,1,2
mn-1-14-4-1-3,mn-1-14-4-1-3,1,14,4,1,3
mn-1-14-4-1-4,mn-1-14-4-1-4,1,14,4,1,4
mn-1-14-5-2-1,mn-1-14-5-2-1,1,14,5,2,1
mn-1-14-7-2-1,mn-1-14-7-2-1,1,14,7,2,1
mn-1-14-7-2-2,mn-1-14-7-2-2,1,14,7,2,2
mn-1-14-7-2-3,mn-1-14-7-2-3,1,14,7,2,3
mn-1-14-7-2-4,mn-1-14-7-2-4,1,14,7,2,4
mn-1-15-1-1-1,mn-1-15-1-1-1,1,15,1,1,1
mn-1-15-2-1-1,mn-1-15-2-1-1,1,15,2,1,1
mn-1-15-2-1-2,mn-1-15-2-1-2,1,15,2,1,2
mn-1-15-2-1-3,mn-1-15-2-1-3,1,15,2,1,3
mn-1-15-2-1-4,mn-1-15-2-1-4,1,15,2,1,4
mn-1-15-4-1-1,mn-1-15-4-1-1,1,15,4,1,1
mn-1-15-4-1-2,mn-1-15-4-1-2,1,15,4,1,2
mn-1-15-4-1-3,mn-1-15-4-1-3,1,15,4,1,3
mn-1-15-4-1-4,mn-1-15-4-1-4,1,15,4,1,4
mn-1-15-5-2-1,mn-1-15-5-2-1,1,15,5,2,1
mn-1-15-5-2-2,mn-1-15-5-2-2,1,15,5,2,2
mn-1-15-5-2-3,mn-1-15-5-2-3,1,15,5,2,3
mn-1-15-5-2-4,mn-1-15-5-2-4,1,15,5,2,4
mn-1-15-6-2-1,mn-1-15-6-2-1,1,15,6,2,1
mn-1-15-6-2-2,mn-1-15-6-2-2,1,15,6,2,2
mn-1-16-1-1-1,mn-1-16-1-1-1,1,16,1,1,1
mn-1-16-2-1-1,mn-1-16-2-1-1,1,16,2,1,1
mn-1-16-2-1-2,mn-1-16-2-1-2,1,16,2,1,2
mn-1-16-4-1-1,mn-1-16-4-1-1,1,16,4,1,1
mn-1-16-4-1-2,mn-1-16-4-1-2,1,16,4,1,2
mn-1-16-5-2-1,mn-1-16-5-2-1,1,16,5,2,1
mn-1-16-5-2-2,mn-1-16-5-2-2,1,16,5,2,2
mn-1-16-5-2-3,mn-1-16-5-2-3,1,16,5,2,3
mn-1-16-6-2-1,mn-1-16-6-2-1,1,16,6,2,1
mn-1-16-6-2-2,mn-1-16-6-2-2,1,16,6,2,2
mn-1-16-6-2-3,mn-1-16-6-2-3,1,16,6,2,3
mn-1-16-6-2-4,mn-1-16-6-2-4,1,16,6,2,4
mn-1-17-1-1-1,mn-1-17-1-1-1,1,17,1,1,1
mn-1-17-2-1-1,mn-1-17-2-1-1,1,17,2,1,1
mn-1-17-4-1-1,mn-1-17-4-1-1,1,17,4,1,1
mn-1-17-4-1-2,mn-1-17-4-1-2,1,17,4,1,2
mn-1-17-4-1-3,mn-1-17-4-1-3,1,17,4,1,3
mn-1-17-4-1-4,mn-1-17-4-1-4,1,17,4,1,4
mn-1-17-5-2-1,mn-1-17-5-2-1,1,17,5,2,1
mn-1-17-6-2-1,mn-1-17-6-2-1,1,17,6,2,1
mn-1-17-6-2-2,mn-1-17-6-2-2,1,17,6,2,2
mn-1-17-6-2-3,mn-1-17-6-2-3,1,17,6,2,3
mn-1-17-6-2-4,mn-1-17-6-2-4,1,17,6,2,4
mn-1-18-1-1-1,mn-1-18-1-1-1,1,18,1,1,1
mn-1-18-1-1-2,mn-1-18-1-1-2,1,18,1,1,2
mn-1-18-2-1-1,mn-1-18-2-1-1,1,18,2,1,1
mn-1-18-4-1-1,mn-1-18-4-1-1,1,18,4,1,1
mn-1-18-4-1-2,mn-1-18-4-1-2,1,18,4,1,2
mn-1-18-4-1-3,mn-1-18-4-1-3,1,18,4,1,3
mn-1-18-4-1-4,mn-1-18-4-1-4,1,18,4,1,4
mn-1-18-5-2-1,mn-1-18-5-2-1,1,18,5,2,1
mn-1-18-6-2-1,mn-1-18-6-2-1,1,18,6,2,1
mn-1-18-6-2-2,mn-1-18-6-2-2,1,18,6,2,2
mn-1-18-6-2-3,mn-1-18-6-2-3,1,18,6,2,3
mn-1-18-6-2-4,mn-1-18-6-2-4,1,18,6,2,4
mn-1-19-1-1-1,mn-1-19-1-1-1,1,19,1,1,1
mn-1-19-2-1-1,mn-1-19-2-1-1,1,19,2,1,1
mn-1-19-4-1-1,mn-1-19-4-1-1,1,19,4,1,1
mn-1-19-5-2-1,mn-1-19-5-2-1,1,19,5,2,1
mn-1-19-5-2-2,mn-1-19-5-2-2,1,19,5,2,2
mn-1-19-5-2-3,mn-1-19-5-2-3,1,19,5,2,3
