element_id,tag,carrier,host_or_staff
mn-1-4-1-1-4--tied--start--1,tied,stamp,mn-1-4-1-1-4
mn-1-5-1-1-1--tied--stop--1,tied,stamp,mn-1-5-1-1-1
mn-1-5-1-1-4--tied--start--1,tied,stamp,mn-1-5-1-1-4
mn-1-6-1-1-1--tied--stop--1,tied,stamp,mn-1-6-1-1-1
mn-1-7-2-1-3--tied--start--1,tied,stamp,mn-1-7-2-1-3
mn-1-8-1-1-3--tied--start--1,tied,stamp,mn-1-8-1-1-3
mn-1-8-2-1-1--tied--stop--1,tied,stamp,mn-1-8-2-1-1
mn-1-9-1-1-1--tied--stop--1,tied,stamp,mn-1-9-1-1-1
mn-1-10-2-1-3--tied--start--1,tied,stamp,mn-1-10-2-1-3
mn-1-11-1-1-3--tied--start--1,tied,stamp,mn-1-11-1-1-3
mn-1-11-2-1-1--tied--stop--1,tied,stamp,mn-1-11-2-1-1
mn-1-11-2-1-4--tied--start--1,tied,stamp,mn-1-11-2-1-4
mn-1-12-1-1-1--tied--stop--1,tied,stamp,mn-1-12-1-1-1
mn-1-12-2-1-1--tied--stop--1,tied,stamp,mn-1-12-2-1-1
mn-1-13-1-1-3--tied--start--1,tied,stamp,mn-1-13-1-1-3
mn-1-14-1-1-1--tied--stop--1,tied,stamp,mn-1-14-1-1-1
mn-1-14-2-1-4--tied--start--1,tied,stamp,mn-1-14-2-1-4
mn-1-15-2-1-1--tied--stop--1,tied,stamp,mn-1-15-2-1-1
mn-1-15-2-1-4--tied--start--1,tied,stamp,mn-1-15-2-1-4
mn-1-16-2-1-1--tied--stop--1,tied,stamp,mn-1-16-2-1-1
mn-1-16-2-1-2--tied--start--1,tied,stamp,mn-1-16-2-1-2
mn-1-16-4-1-2--tied--start--1,tied,stamp,mn-1-16-4-1-2
mn-1-17-1-1-1--tied--start--1,tied,stamp,mn-1-17-1-1-1
mn-1-17-2-1-1--tied--stop--1,tied,stamp,mn-1-17-2-1-1
mn-1-17-4-1-1--tied--stop--1,tied,stamp,mn-1-17-4-1-1
mn-1-17-4-1-4--tied--start--1,tied,stamp,mn-1-17-4-1-4
mn-1-17-5-2-1--tied--start--1,tied,stamp,mn-1-17-5-2-1
mn-1-18-1-1-1--tied--stop--1,tied,stamp,mn-1-18-1-1-1
mn-1-18-2-1-1--tied--start--1,tied,stamp,mn-1-18-2-1-1
mn-1-18-4-1-1--tied--stop--1,tied,stamp,mn-1-18-4-1-1
mn-1-18-4-1-4--tied--start--1,tied,stamp,mn-1-18-4-1-4
mn-1-18-5-2-1--tied--stop--1,tied,stamp,mn-1-18-5-2-1
mn-1-19-1-1-1--tied--start--1,tied,stamp,mn-1-19-1-1-1
mn-1-19-2-1-1--tied--stop--1,tied,stamp,mn-1-19-2-1-1
mn-1-19-4-1-1--tied--stop--1,tied,stamp,mn-1-19-4-1-1
mn-1-20-1-1-1--tied--stop--1,tied,stamp,mn-1-20-1-1-1
mn-1-20-2-1-2--tied--start--1,tied,stamp,mn-1-20-2-1-2
mn-1-21-1-1-3--tied--start--1,tied,stamp,mn-1-21-1-1-3
mn-1-21-2-1-1--tied--stop--1,tied,stamp,mn-1-21-2-1-1
mn-1-21-3-1-2--tied--start--1,tied,stamp,mn-1-21-3-1-2
mn-1-22-1-1-1--tied--stop--1,tied,stamp,mn-1-22-1-1-1
mn-1-22-3-1-1--tied--stop--1,tied,stamp,mn-1-22-3-1-1
mn-1-22-6-2-3--tied--start--1,tied,stamp,mn-1-22-6-2-3
mn-1-23-1-1-2--tied--start--1,tied,stamp,mn-1-23-1-1-2
mn-1-23-3-1-1--tied--start--1,tied,stamp,mn-1-23-3-1-1
mn-1-23-5-2-1--tied--start--1,tied,stamp,mn-1-23-5-2-1
mn-1-23-6-2-1--tied--stop--1,tied,stamp,mn-1-23-6-2-1
mn-1-24-1-1-1--tied--stop--1,tied,stamp,mn-1-24-1-1-1
mn-1-24-3-1-1--tied--stop--1,tied,stamp,mn-1-24-3-1-1
mn-1-24-5-2-1--tied--stop--1,tied,stamp,mn-1-24-5-2-1
mn-1-24-5-2-1--tied--start--2,tied,stamp,mn-1-24-5-2-1
mn-1-25-5-2-1--tied--stop--1,tied,stamp,mn-1-25-5-2-1
mn-1-28-1-1-4--tied--start--1,tied,stamp,mn-1-28-1-1-4
mn-1-29-1-1-1--tied--stop--1,tied,stamp,mn-1-29-1-1-1
mn-1-30-1-1-1--tied--start--1,tied,stamp,mn-1-30-1-1-1
mn-1-30-2-1-1--tied--start--1,tied,stamp,mn-1-30-2-1-1
mn-1-31-1-1-1--tied--stop--1,tied,stamp,mn-1-31-1-1-1
mn-1-31-2-1-1--tied--stop--1,tied,stamp,mn-1-31-2-1-1
mn-1-31-2-1-1--tied--start--2,tied,stamp,mn-1-31-2-1-1
mn-1-31-3-1-1--tied--start--1,tied,stamp,mn-1-31-3-1-1
mn-1-32-2-1-1--tied--stop--1,tied,stamp,mn-1-32-2-1-1
mn-1-32-2-1-1--tied--start--2,tied,stamp,mn-1-32-2-1-1
mn-1-32-3-1-1--tied--stop--1,tied,stamp,mn-1-32-3-1-1
mn-1-32-3-1-4--tied--start--1,tied,stamp,mn-1-32-3-1-4
mn-1-33-2-1-1--tied--stop--1,tied,stamp,mn-1-33-2-1-1
mn-1-33-2-1-1--tied--start--2,tied,stamp,mn-1-33-2-1-1
mn-1-33-3-1-1--tied--stop--1,tied,stamp,mn-1-33-3-1-1
mn-1-33-3-1-2--tied--start--1,tied,stamp,mn-1-33-3-1-2
mn-1-34-1-1-1--tied--start--1,tied,stamp,mn-1-34-1-1-1
mn-1-34-2-1-1--tied--stop--1,tied,stamp,mn-1-34-2-1-1
mn-1-34-3-1-1--tied--stop--1,tied,stamp,mn-1-34-3-1-1
mn-1-35-1-1-1--tied--stop--1,tied,stamp,mn-1-35-1-1-1
mn-1-35-1-1-2--tied--start--1,tied,stamp,mn-1-35-1-1-2
mn-1-35-3-1-2--tied--start--1,tied,stamp,mn-1-35-3-1-2
mn-1-36-1-1-1--tied--stop--1,tied,stamp,mn-1-36-1-1-1
mn-1-36-3-1-1--tied--stop--1,tied,stamp,mn-1-36-3-1-1
mn-1-36-3-1-3--tied--start--1,tied,stamp,mn-1-36-3-1-3
mn-1-36-3-1-4--tied--stop--1,tied,stamp,mn-1-36-3-1-4
mn-1-36-5-2-2--tied--start--1,tied,stamp,mn-1-36-5-2-2
mn-1-37-5-2-1--tied--stop--1,tied,stamp,mn-1-37-5-2-1
mn-1-38-6-2-2--tied--start--1,tied,stamp,mn-1-38-6-2-2
mn-1-39-6-2-1--tied--stop--1,tied,stamp,mn-1-39-6-2-1
mn-1-40-1-1-1--tied--start--1,tied,stamp,mn-1-40-1-1-1
mn-1-41-1-1-1--tied--stop--1,tied,stamp,mn-1-41-1-1-1
mn-1-42-1-1-4--tied--start--1,tied,stamp,mn-1-42-1-1-4
mn-1-43-1-1-1--tied--stop--1,tied,stamp,mn-1-43-1-1-1
mn-1-43-5-2-3--tied--start--1,tied,stamp,mn-1-43-5-2-3
mn-1-44-2-1-5--tied--start--1,tied,stamp,mn-1-44-2-1-5
mn-1-44-5-2-1--tied--stop--1,tied,stamp,mn-1-44-5-2-1
mn-1-45-1-1-3--tied--start--1,tied,stamp,mn-1-45-1-1-3
mn-1-45-2-1-1--tied--stop--1,tied,stamp,mn-1-45-2-1-1
mn-1-45-7-2-2--tied--start--1,tied,stamp,mn-1-45-7-2-2
mn-1-46-1-1-1--tied--stop--1,tied,stamp,mn-1-46-1-1-1
mn-1-46-7-2-1--tied--stop--1,tied,stamp,mn-1-46-7-2-1
mn-1-47-1-1-2--tied--start--1,tied,stamp,mn-1-47-1-1-2
mn-1-48-1-1-1--tied--stop--1,tied,stamp,mn-1-48-1-1-1
mn-1-49-1-1-5--trill-mark--1,trill-mark,derive,mn-1-49-1-1-5
mn-1-49-2-1-3--tied--start--1,tied,stamp,mn-1-49-2-1-3
mn-1-50-2-1-1--tied--stop--1,tied,stamp,mn-1-50-2-1-1
mn-1-52-5-2-2--tied--start--1,tied,stamp,mn-1-52-5-2-2
mn-1-53-1-1-2--tied--start--1,tied,stamp,mn-1-53-1-1-2
mn-1-53-3-1-1--tied--start--1,tied,stamp,mn-1-53-3-1-1
mn-1-53-5-2-1--tied--stop--1,tied,stamp,mn-1-53-5-2-1
mn-1-54-1-1-1--tied--stop--1,tied,stamp,mn-1-54-1-1-1
mn-1-54-3-1-1--tied--stop--1,tied,stamp,mn-1-54-3-1-1
mn-1-56-5-2-4--tied--start--1,tied,stamp,mn-1-56-5-2-4
mn-1-56-6-2-1--tied--start--1,tied,stamp,mn-1-56-6-2-1
mn-1-57-5-2-1--tied--stop--1,tied,stamp,mn-1-57-5-2-1
mn-1-57-6-2-1--tied--stop--1,tied,stamp,mn-1-57-6-2-1
mn-1-58-5-2-2--tied--start--1,tied,stamp,mn-1-58-5-2-2
mn-1-59-5-2-1--tied--stop--1,tied,stamp,mn-1-59-5-2-1
mn-1-59-5-2-2--tied--start--1,tied,stamp,mn-1-59-5-2-2
mn-1-59-6-2-2--tied--start--1,tied,stamp,mn-1-59-6-2-2
mn-1-60-1-1-2--tied--start--1,tied,stamp,mn-1-60-1-1-2
mn-1-60-5-2-1--tied--stop--1,tied,stamp,mn-1-60-5-2-1
mn-1-60-6-2-1--tied--stop--1,tied,stamp,mn-1-60-6-2-1
mn-1-61-1-1-1--tied--stop--1,tied,stamp,mn-1-61-1-1-1
mn-1-62-2-1-4--tied--start--1,tied,stamp,mn-1-62-2-1-4
mn-1-62-5-2-1--tied--start--1,tied,stamp,mn-1-62-5-2-1
mn-1-63-2-1-1--tied--stop--1,tied,stamp,mn-1-63-2-1-1
mn-1-63-3-1-1--tied--start--1,tied,stamp,mn-1-63-3-1-1
mn-1-63-5-2-1--tied--stop--1,tied,stamp,mn-1-63-5-2-1
mn-1-64-3-1-1--tied--stop--1,tied,stamp,mn-1-64-3-1-1
mn-1-64-5-2-1--tied--start--1,tied,stamp,mn-1-64-5-2-1
mn-1-65-3-1-4--tied--start--1,tied,stamp,mn-1-65-3-1-4
mn-1-65-5-2-1--tied--stop--1,tied,stamp,mn-1-65-5-2-1
mn-1-66-3-1-1--tied--stop--1,tied,stamp,mn-1-66-3-1-1
mn-1-66-5-2-2--tied--start--1,tied,stamp,mn-1-66-5-2-2
mn-1-67-5-2-1--tied--stop--1,tied,stamp,mn-1-67-5-2-1
mn-1-71-1-1-5--tied--start--1,tied,stamp,mn-1-71-1-1-5
mn-1-72-1-1-1--tied--stop--1,tied,stamp,mn-1-72-1-1-1
mn-1-72-1-1-3--tied--start--1,tied,stamp,mn-1-72-1-1-3
mn-1-73-1-1-1--tied--stop--1,tied,stamp,mn-1-73-1-1-1
mn-1-73-2-1-2--tied--start--1,tied,stamp,mn-1-73-2-1-2
mn-1-74-2-1-1--tied--stop--1,tied,stamp,mn-1-74-2-1-1
mn-1-74-5-2-2--tied--start--1,tied,stamp,mn-1-74-5-2-2
mn-1-75-1-1-1--fermata--upright--1,fermata,stamp,mn-1-75-1-1-1
mn-1-75-5-2-1--fermata--inverted--1,fermata,stamp,mn-1-75-5-2-1
mn-1-75-5-2-2--tied--stop--1,tied,stamp,mn-1-75-5-2-2
