element_id,original_id,tag,carrier,host_or_staff
nc5d793a5d5f541c3--slur--start--1,n1--slur--start--1,slur,stamp,nc5d793a5d5f541c3
nb68f32494d8364ce--slur--stop--1,n6--slur--stop--1,slur,stamp,nb68f32494d8364ce
e6afa206903495b76,md-1-0-1-2,words,md,1
eb062e038137b26ac,md-1-0-1-3,dynamics,md,1
nb5e20d607ebd9d72--staccato--1,,staccato,derive,nb5e20d607ebd9d72
naebcba789a222154--staccato--1,,staccato,derive,naebcba789a222154
n557f48be090d73aa--staccato--1,,staccato,derive,n557f48be090d73aa
nb5109c2dc92b023e--slur--start--1,n17--slur--start--1,slur,stamp,nb5109c2dc92b023e
n367b96b0779ae9cb--tie--1,,tie,derive,n367b96b0779ae9cb
n367b96b0779ae9cb--tied--start--1,n23--tied--start--1,tied,stamp,n367b96b0779ae9cb
nb2623d26297089c9--slur--start--1,n26--slur--start--1,slur,stamp,nb2623d26297089c9
n4de91365cf8b83ea--slur--stop--1,n31--slur--stop--1,slur,stamp,n4de91365cf8b83ea
n4f1d41d7018e0025--slur--stop--1,n34--slur--stop--1,slur,stamp,n4f1d41d7018e0025
nd249aa5454caa676--tie--1,,tie,derive,nd249aa5454caa676
nd249aa5454caa676--tied--stop--1,n37--tied--stop--1,tied,stamp,nd249aa5454caa676
ndc2a33c5f1513f53--staccato--1,,staccato,derive,ndc2a33c5f1513f53
nf85c81258e597949--staccato--1,,staccato,derive,nf85c81258e597949
n485c63db94b7b3ad--staccato--1,,staccato,derive,n485c63db94b7b3ad
nda783d6998bd382e--slur--start--1,n43--slur--start--1,slur,stamp,nda783d6998bd382e
n5e6880f1b15e9021--slur--stop--1,n45--slur--stop--1,slur,stamp,n5e6880f1b15e9021
n7951028019d2be00--slur--start--1,n46--slur--start--1,slur,stamp,n7951028019d2be00
n5e780c9d2f80e481--slur--stop--1,n51--slur--stop--1,slur,stamp,n5e780c9d2f80e481
nc4b637f54dbd535f--tie--1,,tie,derive,nc4b637f54dbd535f
nc4b637f54dbd535f--tied--start--1,n52--tied--start--1,tied,stamp,nc4b637f54dbd535f
ned454537c5df7d8d--slur--start--1,n53--slur--start--1,slur,stamp,ned454537c5df7d8d
nfddfa91c59059003--tie--1,,tie,derive,nfddfa91c59059003
nfddfa91c59059003--tied--stop--1,n64--tied--stop--1,tied,stamp,nfddfa91c59059003
n38e379f6078c6b9c--slur--stop--1,n70--slur--stop--1,slur,stamp,n38e379f6078c6b9c
n0e924c3cebc71a75--tie--1,,tie,derive,n0e924c3cebc71a75
n0e924c3cebc71a75--tied--start--1,n78--tied--start--1,tied,stamp,n0e924c3cebc71a75
nc3f3cd9ba869f397--slur--start--1,n79--slur--start--1,slur,stamp,nc3f3cd9ba869f397
na692db9474335a6c--slur--stop--1,n90--slur--stop--1,slur,stamp,na692db9474335a6c
n49a15ea7e6973eea--slur--start--1,n99--slur--start--1,slur,stamp,n49a15ea7e6973eea
n66ee436a7711813f--tie--1,,tie,derive,n66ee436a7711813f
n66ee436a7711813f--tie--2,,tie,derive,n66ee436a7711813f
n66ee436a7711813f--tied--stop--1,n108--tied--stop--1,tied,stamp,n66ee436a7711813f
n66ee436a7711813f--tied--start--2,n108--tied--start--2,tied,stamp,n66ee436a7711813f
n2a011e16476314d9--slur--stop--1,n120--slur--stop--1,slur,stamp,n2a011e16476314d9
n11e926f274db7e42--tie--1,,tie,derive,n11e926f274db7e42
n11e926f274db7e42--tied--stop--1,n124--tied--stop--1,tied,stamp,n11e926f274db7e42
n1871f6cee77030fd--staccato--1,,staccato,derive,n1871f6cee77030fd
nf6d5baced6b64104--staccato--1,,staccato,derive,nf6d5baced6b64104
nd7bbba8b8cad8874--staccato--1,,staccato,derive,nd7bbba8b8cad8874
nf8a9d7898d6cccdd--slur--start--1,n130--slur--start--1,slur,stamp,nf8a9d7898d6cccdd
n7d6df77273f7ed72--slur--stop--1,n132--slur--stop--1,slur,stamp,n7d6df77273f7ed72
nd285a2acd8725d0b--slur--start--1,n133--slur--start--1,slur,stamp,nd285a2acd8725d0b
n79687a7b307e84de--tie--1,,tie,derive,n79687a7b307e84de
n79687a7b307e84de--tied--start--1,n139--tied--start--1,tied,stamp,n79687a7b307e84de
n5a5efd3699d5722d--slur--stop--1,n150--slur--stop--1,slur,stamp,n5a5efd3699d5722d
n0ed8336797fda9e4--tie--1,,tie,derive,n0ed8336797fda9e4
n0ed8336797fda9e4--tied--stop--1,n153--tied--stop--1,tied,stamp,n0ed8336797fda9e4
n28c19fc773782f3b--staccato--1,,staccato,derive,n28c19fc773782f3b
n5e87171713a95917--staccato--1,,staccato,derive,n5e87171713a95917
nc2eadb26dd93d352--staccato--1,,staccato,derive,nc2eadb26dd93d352
na8a2950746aa1187--slur--start--1,n159--slur--start--1,slur,stamp,na8a2950746aa1187
na8a2950746aa1187--accent--1,,accent,derive,na8a2950746aa1187
e578e32405c61d6f7,md-1-11-2-1,words,md,2
n081ca724e5b6119b--slur--stop--1,n170--slur--stop--1,slur,stamp,n081ca724e5b6119b
n03dc7bdba949ed4f--accent--1,,accent,derive,n03dc7bdba949ed4f
n942151d1d5683099--slur--start--1,n181--slur--start--1,slur,stamp,n942151d1d5683099
n9f70a0c641621faf--slur--stop--1,n182--slur--stop--1,slur,stamp,n9f70a0c641621faf
n9baa00c5d72e463f--staccato--1,,staccato,derive,n9baa00c5d72e463f
n0690ddbd5ddf002f--staccato--1,,staccato,derive,n0690ddbd5ddf002f
