element_id,tag,carrier,host_or_staff
mn-1-4-1-1-1--tied--start--1,tied,stamp,mn-1-4-1-1-1
mn-1-4-1-1-2--tied--stop--1,tied,stamp,mn-1-4-1-1-2
mn-1-5-1-1-5--tied--start--1,tied,stamp,mn-1-5-1-1-5
mn-1-6-1-1-1--tied--stop--1,tied,stamp,mn-1-6-1-1-1
mn-1-6-1-1-2--tied--start--1,tied,stamp,mn-1-6-1-1-2
mn-1-6-1-1-3--tied--stop--1,tied,stamp,mn-1-6-1-1-3
mn-1-6-1-1-6--tied--start--1,tied,stamp,mn-1-6-1-1-6
mn-1-6-2-1-1--tied--start--1,tied,stamp,mn-1-6-2-1-1
mn-1-6-2-1-2--tied--stop--1,tied,stamp,mn-1-6-2-1-2
mn-1-7-1-1-1--tied--stop--1,tied,stamp,mn-1-7-1-1-1
mn-1-7-1-1-6--tied--start--1,tied,stamp,mn-1-7-1-1-6
mn-1-8-1-1-1--tied--stop--1,tied,stamp,mn-1-8-1-1-1
mn-1-8-1-1-6--tied--start--1,tied,stamp,mn-1-8-1-1-6
mn-1-9-1-1-1--tied--stop--1,tied,stamp,mn-1-9-1-1-1
mn-1-9-1-1-3--tied--start--1,tied,stamp,mn-1-9-1-1-3
mn-1-9-1-1-4--tied--stop--1,tied,stamp,mn-1-9-1-1-4
mn-1-9-1-1-8--tied--start--1,tied,stamp,mn-1-9-1-1-8
mn-1-9-2-1-4--tied--start--1,tied,stamp,mn-1-9-2-1-4
mn-1-9-2-1-5--tied--stop--1,tied,stamp,mn-1-9-2-1-5
mn-1-10-1-1-1--tied--stop--1,tied,stamp,mn-1-10-1-1-1
mn-1-10-2-1-3--tied--start--1,tied,stamp,mn-1-10-2-1-3
mn-1-10-2-1-4--tied--stop--1,tied,stamp,mn-1-10-2-1-4
mn-1-11-2-1-1--tied--start--1,tied,stamp,mn-1-11-2-1-1
mn-1-11-2-1-2--tied--stop--1,tied,stamp,mn-1-11-2-1-2
mn-1-13-1-1-1--slur--start--1,slur,stamp,mn-1-13-1-1-1
mn-1-13-1-1-3--slur--stop--1,slur,stamp,mn-1-13-1-1-3
