element_id,tag,carrier,host_or_staff
mn-1-1-5-2-1--tied--start--1,tied,stamp,mn-1-1-5-2-1
mn-1-2-5-2-1--tied--stop--1,tied,stamp,mn-1-2-5-2-1
mn-1-2-5-2-1--tied--start--2,tied,stamp,mn-1-2-5-2-1
mn-1-3-1-1-1--tied--start--1,tied,stamp,mn-1-3-1-1-1
mn-1-3-1-1-2--tied--stop--1,tied,stamp,mn-1-3-1-1-2
mn-1-3-1-1-9--tied--start--1,tied,stamp,mn-1-3-1-1-9
mn-1-3-2-1-2--tied--start--1,tied,stamp,mn-1-3-2-1-2
mn-1-3-2-1-3--tied--stop--1,tied,stamp,mn-1-3-2-1-3
mn-1-3-5-2-1--tied--stop--1,tied,stamp,mn-1-3-5-2-1
mn-1-4-1-1-1--tied--stop--1,tied,stamp,mn-1-4-1-1-1
mn-1-4-1-1-8--tied--start--1,tied,stamp,mn-1-4-1-1-8
mn-1-4-1-1-9--tied--stop--1,tied,stamp,mn-1-4-1-1-9
mn-1-4-2-1-3--tied--start--1,tied,stamp,mn-1-4-2-1-3
mn-1-5-2-1-1--tied--stop--1,tied,stamp,mn-1-5-2-1-1
mn-1-6-2-1-2--tied--start--1,tied,stamp,mn-1-6-2-1-2
mn-1-7-2-1-1--tied--stop--1,tied,stamp,mn-1-7-2-1-1
mn-1-7-5-2-3--tied--start--1,tied,stamp,mn-1-7-5-2-3
mn-1-8-2-2-3--tied--start--1,tied,stamp,mn-1-8-2-2-3
mn-1-8-2-2-4--tied--stop--1,tied,stamp,mn-1-8-2-2-4
mn-1-8-5-2-1--tied--stop--1,tied,stamp,mn-1-8-5-2-1
mn-1-8-5-2-5--tied--start--1,tied,stamp,mn-1-8-5-2-5
mn-1-9-1-1-1--tied--start--1,tied,stamp,mn-1-9-1-1-1
mn-1-9-1-1-2--tied--stop--1,tied,stamp,mn-1-9-1-1-2
mn-1-9-2-1-6--tied--start--1,tied,stamp,mn-1-9-2-1-6
mn-1-9-5-2-1--tied--stop--1,tied,stamp,mn-1-9-5-2-1
mn-1-10-2-1-1--tied--stop--1,tied,stamp,mn-1-10-2-1-1
mn-1-12-1-1-2--tied--start--1,tied,stamp,mn-1-12-1-1-2
mn-1-13-1-1-1--tied--stop--1,tied,stamp,mn-1-13-1-1-1
mn-1-13-1-1-8--tied--start--1,tied,stamp,mn-1-13-1-1-8
mn-1-13-1-1-9--tied--stop--1,tied,stamp,mn-1-13-1-1-9
mn-1-13-2-1-3--tied--start--1,tied,stamp,mn-1-13-2-1-3
mn-1-14-2-1-1--tied--stop--1,tied,stamp,mn-1-14-2-1-1
mn-1-15-1-1-9--tied--start--1,tied,stamp,mn-1-15-1-1-9
mn-1-15-2-1-2--tied--start--1,tied,stamp,mn-1-15-2-1-2
mn-1-15-2-1-3--tied--stop--1,tied,stamp,mn-1-15-2-1-3
mn-1-15-5-2-1--tied--start--1,tied,stamp,mn-1-15-5-2-1
mn-1-15-5-2-2--tied--stop--1,tied,stamp,mn-1-15-5-2-2
mn-1-16-1-1-1--tied--stop--1,tied,stamp,mn-1-16-1-1-1
mn-1-16-1-1-8--tied--start--1,tied,stamp,mn-1-16-1-1-8
mn-1-16-1-1-9--tied--stop--1,tied,stamp,mn-1-16-1-1-9
mn-1-17-5-2-1--tied--start--1,tied,stamp,mn-1-17-5-2-1
mn-1-18-1-1-10--tied--start--1,tied,stamp,mn-1-18-1-1-10
mn-1-18-5-2-1--tied--stop--1,tied,stamp,mn-1-18-5-2-1
mn-1-18-5-2-9--tied--start--1,tied,stamp,mn-1-18-5-2-9
mn-1-19-1-1-1--tied--stop--1,tied,stamp,mn-1-19-1-1-1
mn-1-19-1-1-4--fermata--upright--1,fermata,stamp,mn-1-19-1-1-4
mn-1-19-5-2-1--tied--stop--1,tied,stamp,mn-1-19-5-2-1
mn-1-19-6-2-2--fermata--inverted--1,fermata,stamp,mn-1-19-6-2-2
