element_id,tag,carrier,host_or_staff
mn-1-11-1-1-13--tied--start--1,tied,stamp,mn-1-11-1-1-13
mn-1-11-1-1-14--tied--stop--1,tied,stamp,mn-1-11-1-1-14
mn-1-13-6-2-3--tied--start--1,tied,stamp,mn-1-13-6-2-3
mn-1-13-6-2-4--tied--stop--1,tied,stamp,mn-1-13-6-2-4
mn-1-16-1-1-2--tied--start--1,tied,stamp,mn-1-16-1-1-2
mn-1-16-1-1-3--tied--stop--1,tied,stamp,mn-1-16-1-1-3
mn-1-17-1-1-10--arpeggiate--1,arpeggiate,stamp,mn-1-17-1-1-10
mn-1-17-1-1-11--arpeggiate--1,arpeggiate,stamp,mn-1-17-1-1-11
mn-1-17-1-1-12--arpeggiate--1,arpeggiate,stamp,mn-1-17-1-1-12
mn-1-17-5-2-4--arpeggiate--1,arpeggiate,stamp,mn-1-17-5-2-4
mn-1-17-6-2-1--arpeggiate--1,arpeggiate,stamp,mn-1-17-6-2-1
mn-1-17-6-2-2--arpeggiate--1,arpeggiate,stamp,mn-1-17-6-2-2
mn-1-17-6-2-3--arpeggiate--1,arpeggiate,stamp,mn-1-17-6-2-3
mn-1-18-1-1-1--tied--start--1,tied,stamp,mn-1-18-1-1-1
mn-1-18-1-1-2--tied--stop--1,tied,stamp,mn-1-18-1-1-2
mn-1-19-1-1-1--tied--start--1,tied,stamp,mn-1-19-1-1-1
mn-1-19-1-1-1--mordent--1,mordent,derive,mn-1-19-1-1-1
mn-1-19-1-1-2--tied--stop--1,tied,stamp,mn-1-19-1-1-2
mn-1-20-1-1-20--fermata--upright--1,fermata,stamp,mn-1-20-1-1-20
mn-1-20-5-2-5--fermata--inverted--1,fermata,stamp,mn-1-20-5-2-5
