element_id,tag,carrier,host_or_staff
mn-1-1-5-2-2--tied--start--1,tied,stamp,mn-1-1-5-2-2
mn-1-1-5-2-3--tied--stop--1,tied,stamp,mn-1-1-5-2-3
mn-1-1-5-2-5--tied--start--1,tied,stamp,mn-1-1-5-2-5
mn-1-1-5-2-6--tied--stop--1,tied,stamp,mn-1-1-5-2-6
mn-1-2-5-2-2--tied--start--1,tied,stamp,mn-1-2-5-2-2
mn-1-2-5-2-3--tied--stop--1,tied,stamp,mn-1-2-5-2-3
mn-1-2-5-2-5--tied--start--1,tied,stamp,mn-1-2-5-2-5
mn-1-2-5-2-6--tied--stop--1,tied,stamp,mn-1-2-5-2-6
mn-1-3-5-2-2--tied--start--1,tied,stamp,mn-1-3-5-2-2
mn-1-3-5-2-3--tied--stop--1,tied,stamp,mn-1-3-5-2-3
mn-1-3-5-2-5--tied--start--1,tied,stamp,mn-1-3-5-2-5
mn-1-3-5-2-6--tied--stop--1,tied,stamp,mn-1-3-5-2-6
mn-1-4-5-2-2--tied--start--1,tied,stamp,mn-1-4-5-2-2
mn-1-4-5-2-3--tied--stop--1,tied,stamp,mn-1-4-5-2-3
mn-1-4-5-2-5--tied--start--1,tied,stamp,mn-1-4-5-2-5
mn-1-4-5-2-6--tied--stop--1,tied,stamp,mn-1-4-5-2-6
mn-1-5-5-2-2--tied--start--1,tied,stamp,mn-1-5-5-2-2
mn-1-5-5-2-3--tied--stop--1,tied,stamp,mn-1-5-5-2-3
mn-1-5-5-2-5--tied--start--1,tied,stamp,mn-1-5-5-2-5
mn-1-5-5-2-6--tied--stop--1,tied,stamp,mn-1-5-5-2-6
mn-1-6-5-2-2--tied--start--1,tied,stamp,mn-1-6-5-2-2
mn-1-6-5-2-3--tied--stop--1,tied,stamp,mn-1-6-5-2-3
mn-1-6-5-2-5--tied--start--1,tied,stamp,mn-1-6-5-2-5
mn-1-6-5-2-6--tied--stop--1,tied,stamp,mn-1-6-5-2-6
mn-1-7-5-2-2--tied--start--1,tied,stamp,mn-1-7-5-2-2
mn-1-7-5-2-3--tied--stop--1,tied,stamp,mn-1-7-5-2-3
mn-1-7-5-2-5--tied--start--1,tied,stamp,mn-1-7-5-2-5
mn-1-7-5-2-6--tied--stop--1,tied,stamp,mn-1-7-5-2-6
mn-1-8-5-2-2--tied--start--1,tied,stamp,mn-1-8-5-2-2
mn-1-8-5-2-3--tied--stop--1,tied,stamp,mn-1-8-5-2-3
mn-1-8-5-2-5--tied--start--1,tied,stamp,mn-1-8-5-2-5
mn-1-8-5-2-6--tied--stop--1,tied,stamp,mn-1-8-5-2-6
mn-1-9-5-2-2--tied--start--1,tied,stamp,mn-1-9-5-2-2
mn-1-9-5-2-3--tied--stop--1,tied,stamp,mn-1-9-5-2-3
mn-1-9-5-2-5--tied--start--1,tied,stamp,mn-1-9-5-2-5
mn-1-9-5-2-6--tied--stop--1,tied,stamp,mn-1-9-5-2-6
mn-1-10-5-2-2--tied--start--1,tied,stamp,mn-1-10-5-2-2
mn-1-10-5-2-3--tied--stop--1,tied,stamp,mn-1-10-5-2-3
mn-1-10-5-2-5--tied--start--1,tied,stamp,mn-1-10-5-2-5
mn-1-10-5-2-6--tied--stop--1,tied,stamp,mn-1-10-5-2-6
mn-1-11-5-2-2--tied--start--1,tied,stamp,mn-1-11-5-2-2
mn-1-11-5-2-3--tied--stop--1,tied,stamp,mn-1-11-5-2-3
mn-1-11-5-2-5--tied--start--1,tied,stamp,mn-1-11-5-2-5
mn-1-11-5-2-6--tied--stop--1,tied,stamp,mn-1-11-5-2-6
mn-1-12-5-2-2--tied--start--1,tied,stamp,mn-1-12-5-2-2
mn-1-12-5-2-3--tied--stop--1,tied,stamp,mn-1-12-5-2-3
mn-1-12-5-2-5--tied--start--1,tied,stamp,mn-1-12-5-2-5
mn-1-12-5-2-6--tied--stop--1,tied,stamp,mn-1-12-5-2-6
mn-1-13-5-2-2--tied--start--1,tied,stamp,mn-1-13-5-2-2
mn-1-13-5-2-3--tied--stop--1,tied,stamp,mn-1-13-5-2-3
mn-1-13-5-2-5--tied--start--1,tied,stamp,mn-1-13-5-2-5
mn-1-13-5-2-6--tied--stop--1,tied,stamp,mn-1-13-5-2-6
mn-1-14-5-2-2--tied--start--1,tied,stamp,mn-1-14-5-2-2
mn-1-14-5-2-3--tied--stop--1,tied,stamp,mn-1-14-5-2-3
mn-1-14-5-2-5--tied--start--1,tied,stamp,mn-1-14-5-2-5
mn-1-14-5-2-6--tied--stop--1,tied,stamp,mn-1-14-5-2-6
mn-1-15-5-2-2--tied--start--1,tied,stamp,mn-1-15-5-2-2
mn-1-15-5-2-3--tied--stop--1,tied,stamp,mn-1-15-5-2-3
mn-1-15-5-2-5--tied--start--1,tied,stamp,mn-1-15-5-2-5
mn-1-15-5-2-6--tied--stop--1,tied,stamp,mn-1-15-5-2-6
mn-1-16-5-2-2--tied--start--1,tied,stamp,mn-1-16-5-2-2
mn-1-16-5-2-3--tied--stop--1,tied,stamp,mn-1-16-5-2-3
mn-1-16-5-2-5--tied--start--1,tied,stamp,mn-1-16-5-2-5
mn-1-16-5-2-6--tied--stop--1,tied,stamp,mn-1-16-5-2-6
mn-1-17-5-2-2--tied--start--1,tied,stamp,mn-1-17-5-2-2
mn-1-17-5-2-3--tied--stop--1,tied,stamp,mn-1-17-5-2-3
mn-1-17-5-2-5--tied--start--1,tied,stamp,mn-1-17-5-2-5
mn-1-17-5-2-6--tied--stop--1,tied,stamp,mn-1-17-5-2-6
mn-1-18-5-2-2--tied--start--1,tied,stamp,mn-1-18-5-2-2
mn-1-18-5-2-3--tied--stop--1,tied,stamp,mn-1-18-5-2-3
mn-1-18-5-2-5--tied--start--1,tied,stamp,mn-1-18-5-2-5
mn-1-18-5-2-6--tied--stop--1,tied,stamp,mn-1-18-5-2-6
mn-1-19-5-2-2--tied--start--1,tied,stamp,mn-1-19-5-2-2
mn-1-19-5-2-3--tied--stop--1,tied,stamp,mn-1-19-5-2-3
mn-1-19-5-2-5--tied--start--1,tied,stamp,mn-1-19-5-2-5
mn-1-19-5-2-6--tied--stop--1,tied,stamp,mn-1-19-5-2-6
mn-1-20-5-2-2--tied--start--1,tied,stamp,mn-1-20-5-2-2
mn-1-20-5-2-3--tied--stop--1,tied,stamp,mn-1-20-5-2-3
mn-1-20-5-2-5--tied--start--1,tied,stamp,mn-1-20-5-2-5
mn-1-20-5-2-6--tied--stop--1,tied,stamp,mn-1-20-5-2-6
mn-1-21-5-2-2--tied--start--1,tied,stamp,mn-1-21-5-2-2
mn-1-21-5-2-3--tied--stop--1,tied,stamp,mn-1-21-5-2-3
mn-1-21-5-2-5--tied--start--1,tied,stamp,mn-1-21-5-2-5
mn-1-21-5-2-6--tied--stop--1,tied,stamp,mn-1-21-5-2-6
mn-1-22-5-2-2--tied--start--1,tied,stamp,mn-1-22-5-2-2
mn-1-22-5-2-3--tied--stop--1,tied,stamp,mn-1-22-5-2-3
mn-1-22-5-2-5--tied--start--1,tied,stamp,mn-1-22-5-2-5
mn-1-22-5-2-6--tied--stop--1,tied,stamp,mn-1-22-5-2-6
mn-1-23-5-2-2--tied--start--1,tied,stamp,mn-1-23-5-2-2
