element_id,original_id,tag,carrier,host_or_staff
n13b5b640d6483d43--staccato--1,,staccato,derive,n13b5b640d6483d43
n13e680996be68ef7--staccato--1,,staccato,derive,n13e680996be68ef7
n9712c00b29d7600f--staccato--1,,staccato,derive,n9712c00b29d7600f
nea6c9073854c9d89--staccato--1,,staccato,derive,nea6c9073854c9d89
n56c987df15029392--staccato--1,,staccato,derive,n56c987df15029392
eb062e038137b26ac,md-1-1-1-1,dynamics,md,1
e50703678465216ea,md-1-1-1-2,words,md,1
e0cfdf0dce65bc11e,md-1-1-1-3,octave-shift,md,1
n8990824890aebb98--staccato--1,,staccato,derive,n8990824890aebb98
n39f3e0e063c263a7--staccato--1,,staccato,derive,n39f3e0e063c263a7
n34d00c790fd61353--staccato--1,,staccato,derive,n34d00c790fd61353
ne1ce7806b6eb793c--staccato--1,,staccato,derive,ne1ce7806b6eb793c
n18b713c76abff066--staccato--1,,staccato,derive,n18b713c76abff066
nd483a37da882377e--staccato--1,,staccato,derive,nd483a37da882377e
n422d5d0d84f9c480--staccato--1,,staccato,derive,n422d5d0d84f9c480
ne1129d1637d71fc0--staccato--1,,staccato,derive,ne1129d1637d71fc0
n8bbb29b292da08f7--staccato--1,,staccato,derive,n8bbb29b292da08f7
n0e279d0a9a66b163--staccato--1,,staccato,derive,n0e279d0a9a66b163
ndeb50bd9e3012acf--staccato--1,,staccato,derive,ndeb50bd9e3012acf
n4c89e20e28c23a27--staccato--1,,staccato,derive,n4c89e20e28c23a27
n1c03348f643af50b--staccato--1,,staccato,derive,n1c03348f643af50b
nf125b7771bf02b0c--fermata--upright--1,n53--fermata--upright--1,fermata,stamp,nf125b7771bf02b0c
nc9166156c2c21369--staccato--1,,staccato,derive,nc9166156c2c21369
n88442e98846091dc--staccato--1,,staccato,derive,n88442e98846091dc
naa679821bcd7691f--staccato--1,,staccato,derive,naa679821bcd7691f
n4ccc41b7a39e21ab--staccato--1,,staccato,derive,n4ccc41b7a39e21ab
n9e73d6995dfb292a--staccato--1,,staccato,derive,n9e73d6995dfb292a
n298596ce69665c69--staccato--1,,staccato,derive,n298596ce69665c69
nb117e030ebc46b63--staccato--1,,staccato,derive,nb117e030ebc46b63
n93f2c8208cc73b5f--staccato--1,,staccato,derive,n93f2c8208cc73b5f
n56426f64502b2f10--staccato--1,,staccato,derive,n56426f64502b2f10
n191391bb763424a7--staccato--1,,staccato,derive,n191391bb763424a7
e35859287c04c9051,md-1-4-1-1,dynamics,md,1
e19440bad401589ce,md-1-4-1-2,words,md,1
nfa0551e29d0bc669--staccato--1,,staccato,derive,nfa0551e29d0bc669
n8f9e01cb486a8271--staccato--1,,staccato,derive,n8f9e01cb486a8271
n8f9e01cb486a8271--staccatissimo--1,,staccatissimo,derive,n8f9e01cb486a8271
n0a75f7900e2b4bb6--staccato--1,,staccato,derive,n0a75f7900e2b4bb6
n295670fa5617d4ba--staccato--1,,staccato,derive,n295670fa5617d4ba
n295670fa5617d4ba--staccatissimo--1,,staccatissimo,derive,n295670fa5617d4ba
