element_id,original_id,tag,carrier,host_or_staff
n640f60647d10b036--slur--start--1,n1--slur--start--1,slur,stamp,n640f60647d10b036
eb062e038137b26ac,md-1-0-1-1,dynamics,md,1
nb5e20d607ebd9d72--tuplet--start--1,n3--tuplet--start--1,tuplet,stamp,nb5e20d607ebd9d72
nbe3bfef4c2087536--tuplet--stop--1,n5--tuplet--stop--1,tuplet,stamp,nbe3bfef4c2087536
naebcba789a222154--tuplet--start--1,n6--tuplet--start--1,tuplet,stamp,naebcba789a222154
n94d6c75c752edf82--tuplet--stop--1,n8--tuplet--stop--1,tuplet,stamp,n94d6c75c752edf82
n557f48be090d73aa--tuplet--start--1,n9--tuplet--start--1,tuplet,stamp,n557f48be090d73aa
n86b54e2fcbf5f312--tuplet--stop--1,n11--tuplet--stop--1,tuplet,stamp,n86b54e2fcbf5f312
n07bd73788b8b88c0--tuplet--start--1,n12--tuplet--start--1,tuplet,stamp,n07bd73788b8b88c0
n28197d96aca33b1f--tuplet--stop--1,n14--tuplet--stop--1,tuplet,stamp,n28197d96aca33b1f
n28b7adce3c22a184--tuplet--start--1,n15--tuplet--start--1,tuplet,stamp,n28b7adce3c22a184
n28b7adce3c22a184--slur--start--1,n15--slur--start--1,slur,stamp,n28b7adce3c22a184
na558cbc38f169e18--tuplet--stop--1,n17--tuplet--stop--1,tuplet,stamp,na558cbc38f169e18
na558cbc38f169e18--slur--stop--1,n17--slur--stop--1,slur,stamp,na558cbc38f169e18
n756509b30cdbffd7--tuplet--start--1,n18--tuplet--start--1,tuplet,stamp,n756509b30cdbffd7
n756509b30cdbffd7--slur--start--1,n18--slur--start--1,slur,stamp,n756509b30cdbffd7
ncb63bccfd6327640--tuplet--stop--1,n20--tuplet--stop--1,tuplet,stamp,ncb63bccfd6327640
ncb63bccfd6327640--slur--stop--1,n20--slur--stop--1,slur,stamp,ncb63bccfd6327640
n881d1f9bdee7d909--tuplet--start--1,n21--tuplet--start--1,tuplet,stamp,n881d1f9bdee7d909
ndd0a0bb4e4b90e30--tuplet--stop--1,n23--tuplet--stop--1,tuplet,stamp,ndd0a0bb4e4b90e30
na791a1ac25ccbd49--tuplet--start--1,n24--tuplet--start--1,tuplet,stamp,na791a1ac25ccbd49
n1ff652272c462e81--tuplet--stop--1,n26--tuplet--stop--1,tuplet,stamp,n1ff652272c462e81
n062ec28ce063caab--tuplet--start--1,n27--tuplet--start--1,tuplet,stamp,n062ec28ce063caab
