element_id,original_id,tag,carrier,host_or_staff
n3c157002d9e411a3--slur--start--1,n2--slur--start--1,slur,stamp,n3c157002d9e411a3
n9974ba93e1e28284--slur--stop--1,n4--slur--stop--1,slur,stamp,n9974ba93e1e28284
n940845ea1917c764--slur--start--1,n5--slur--start--1,slur,stamp,n940845ea1917c764
n7136d13d1907acd8--slur--stop--1,n7--slur--stop--1,slur,stamp,n7136d13d1907acd8
n50d34a25e5961c27--slur--start--1,n8--slur--start--1,slur,stamp,n50d34a25e5961c27
n0c6d2454f94f46cc--slur--stop--1,n10--slur--stop--1,slur,stamp,n0c6d2454f94f46cc
n5a6d176e1d7f7af4--slur--start--1,n11--slur--start--1,slur,stamp,n5a6d176e1d7f7af4
n00906193f9a35499--slur--start--1,n13--slur--start--1,slur,stamp,n00906193f9a35499
n99a3903b3881d16e--slur--stop--1,n14--slur--stop--1,slur,stamp,n99a3903b3881d16e
nc1b9af92797d189e--slur--start--1,n16--slur--start--1,slur,stamp,nc1b9af92797d189e
nc3b3cb751f8870e2--slur--stop--1,n17--slur--stop--1,slur,stamp,nc3b3cb751f8870e2
nb1c8b701cf773e94--slur--start--1,n19--slur--start--1,slur,stamp,nb1c8b701cf773e94
n3c1ec2d1f4ecc7a5--slur--stop--1,n20--slur--stop--1,slur,stamp,n3c1ec2d1f4ecc7a5
nb08f970ef95f06e2--slur--start--1,n22--slur--start--1,slur,stamp,nb08f970ef95f06e2
e9dc5391a839617ac,md-1-0-1-1,dynamics,md,1
e69bc6947a7c304b0,md-1-0-1-2,words,md,1
e5b7fe3ccb79c13f4,md-1-0-1-3,wedge,md,1
ne3beb0d68031d8d5--slur--stop--1,n27--slur--stop--1,slur,stamp,ne3beb0d68031d8d5
nd9d84e77b9e046b2--tie--1,,tie,derive,nd9d84e77b9e046b2
nd9d84e77b9e046b2--tied--start--1,n28--tied--start--1,tied,stamp,nd9d84e77b9e046b2
n8fb456742b82b39a--slur--stop--1,n32--slur--stop--1,slur,stamp,n8fb456742b82b39a
e5b12f0463425231f,md-1-1-1-1,wedge,md,1
n63c390e3769bc92f--slur--start--1,n34--slur--start--1,slur,stamp,n63c390e3769bc92f
na4bc3623f055a209--tie--1,,tie,derive,na4bc3623f055a209
na4bc3623f055a209--tied--stop--1,n36--tied--stop--1,tied,stamp,na4bc3623f055a209
edfd0a4483a8b2d14,md-1-2-1-1,dynamics,md,1
nd8efe6abf29a1569--slur--stop--1,n61--slur--stop--1,slur,stamp,nd8efe6abf29a1569
na1f9caa96929fcb5--slur--start--1,n64--slur--start--1,slur,stamp,na1f9caa96929fcb5
e75705a59a8bd62bd,md-1-3-1-1,words,md,1
n3a8259b5b5a3d6e9--staccato--1,,staccato,derive,n3a8259b5b5a3d6e9
nbe2b05aa106c36f6--slur--start--1,n78--slur--start--1,slur,stamp,nbe2b05aa106c36f6
n81bbb75c40972ffd--slur--stop--1,n81--slur--stop--1,slur,stamp,n81bbb75c40972ffd
ne98759e5121c084c--slur--start--1,n85--slur--start--1,slur,stamp,ne98759e5121c084c
n8e9a85e7e95e2601--slur--stop--1,n86--slur--stop--1,slur,stamp,n8e9a85e7e95e2601
n8e9a85e7e95e2601--staccato--1,,staccato,derive,n8e9a85e7e95e2601
n4e82e0b10c6df6f4--slur--start--1,n88--slur--start--1,slur,stamp,n4e82e0b10c6df6f4
na0176bc1ce402073--slur--stop--1,n91--slur--stop--1,slur,stamp,na0176bc1ce402073
