element_id,tag,carrier,host_or_staff
mn-1-3-7-2-3--tied--start--1,tied,stamp,mn-1-3-7-2-3
mn-1-3-7-2-4--tied--stop--1,tied,stamp,mn-1-3-7-2-4
mn-1-5-2-1-2--tied--start--1,tied,stamp,mn-1-5-2-1-2
mn-1-5-2-1-3--tied--stop--1,tied,stamp,mn-1-5-2-1-3
mn-1-6-7-2-3--tied--start--1,tied,stamp,mn-1-6-7-2-3
mn-1-7-1-1-3--tied--start--1,tied,stamp,mn-1-7-1-1-3
mn-1-7-1-1-4--tied--stop--1,tied,stamp,mn-1-7-1-1-4
mn-1-7-7-2-1--tied--stop--1,tied,stamp,mn-1-7-7-2-1
mn-1-11-1-1-3--tied--start--1,tied,stamp,mn-1-11-1-1-3
mn-1-11-1-1-4--tied--stop--1,tied,stamp,mn-1-11-1-1-4
mn-1-12-2-1-3--tied--start--1,tied,stamp,mn-1-12-2-1-3
mn-1-13-2-1-1--tied--stop--1,tied,stamp,mn-1-13-2-1-1
mn-1-13-2-1-3--tied--start--1,tied,stamp,mn-1-13-2-1-3
mn-1-14-2-1-1--tied--stop--1,tied,stamp,mn-1-14-2-1-1
mn-1-14-2-1-3--tied--start--1,tied,stamp,mn-1-14-2-1-3
mn-1-15-2-1-1--tied--stop--1,tied,stamp,mn-1-15-2-1-1
mn-1-16-1-1-3--tied--start--1,tied,stamp,mn-1-16-1-1-3
mn-1-17-1-1-1--tied--stop--1,tied,stamp,mn-1-17-1-1-1
mn-1-18-2-1-6--tied--start--1,tied,stamp,mn-1-18-2-1-6
mn-1-19-2-1-1--tied--stop--1,tied,stamp,mn-1-19-2-1-1
mn-1-19-5-2-3--tied--start--1,tied,stamp,mn-1-19-5-2-3
mn-1-19-5-2-4--tied--stop--1,tied,stamp,mn-1-19-5-2-4
mn-1-20-6-2-3--tied--start--1,tied,stamp,mn-1-20-6-2-3
mn-1-21-1-1-3--tied--start--1,tied,stamp,mn-1-21-1-1-3
mn-1-21-1-1-4--tied--stop--1,tied,stamp,mn-1-21-1-1-4
mn-1-21-6-2-1--tied--stop--1,tied,stamp,mn-1-21-6-2-1
mn-1-21-6-2-7--tied--start--1,tied,stamp,mn-1-21-6-2-7
mn-1-22-1-1-1--tied--start--1,tied,stamp,mn-1-22-1-1-1
mn-1-22-1-1-2--tied--stop--1,tied,stamp,mn-1-22-1-1-2
mn-1-22-6-2-1--tied--stop--1,tied,stamp,mn-1-22-6-2-1
mn-1-22-6-2-7--tied--start--1,tied,stamp,mn-1-22-6-2-7
mn-1-23-1-1-1--tied--start--1,tied,stamp,mn-1-23-1-1-1
mn-1-23-1-1-2--tied--stop--1,tied,stamp,mn-1-23-1-1-2
mn-1-23-1-1-7--tied--start--1,tied,stamp,mn-1-23-1-1-7
mn-1-23-5-1-1--tied--start--1,tied,stamp,mn-1-23-5-1-1
mn-1-23-5-1-2--tied--stop--1,tied,stamp,mn-1-23-5-1-2
mn-1-23-5-2-1--tied--start--1,tied,stamp,mn-1-23-5-2-1
mn-1-23-6-2-1--tied--stop--1,tied,stamp,mn-1-23-6-2-1
mn-1-23-6-2-7--tied--start--1,tied,stamp,mn-1-23-6-2-7
mn-1-23-6-2-8--tied--stop--1,tied,stamp,mn-1-23-6-2-8
mn-1-24-1-1-1--tied--stop--1,tied,stamp,mn-1-24-1-1-1
mn-1-24-2-1-6--tied--start--1,tied,stamp,mn-1-24-2-1-6
mn-1-24-5-2-1--tied--stop--1,tied,stamp,mn-1-24-5-2-1
mn-1-25-2-1-1--tied--stop--1,tied,stamp,mn-1-25-2-1-1
mn-1-25-2-1-5--tied--start--1,tied,stamp,mn-1-25-2-1-5
mn-1-25-2-1-6--tied--stop--1,tied,stamp,mn-1-25-2-1-6
mn-1-25-7-2-1--tied--start--1,tied,stamp,mn-1-25-7-2-1
mn-1-25-7-2-2--tied--stop--1,tied,stamp,mn-1-25-7-2-2
mn-1-26-1-1-3--tied--start--1,tied,stamp,mn-1-26-1-1-3
mn-1-26-1-1-4--tied--stop--1,tied,stamp,mn-1-26-1-1-4
mn-1-26-1-1-6--tied--start--1,tied,stamp,mn-1-26-1-1-6
mn-1-27-1-1-1--tied--stop--1,tied,stamp,mn-1-27-1-1-1
mn-1-27-1-1-4--tied--start--1,tied,stamp,mn-1-27-1-1-4
mn-1-27-2-1-8--tied--start--1,tied,stamp,mn-1-27-2-1-8
mn-1-28-1-1-1--tied--stop--1,tied,stamp,mn-1-28-1-1-1
mn-1-28-1-1-2--tied--start--1,tied,stamp,mn-1-28-1-1-2
mn-1-28-1-1-3--tied--stop--1,tied,stamp,mn-1-28-1-1-3
mn-1-28-2-1-1--tied--stop--1,tied,stamp,mn-1-28-2-1-1
mn-1-28-2-1-7--tied--start--1,tied,stamp,mn-1-28-2-1-7
mn-1-29-1-1-1--tied--start--1,tied,stamp,mn-1-29-1-1-1
mn-1-29-1-1-2--tied--stop--1,tied,stamp,mn-1-29-1-1-2
mn-1-29-2-1-1--tied--stop--1,tied,stamp,mn-1-29-2-1-1
mn-1-29-2-1-7--tied--start--1,tied,stamp,mn-1-29-2-1-7
mn-1-30-2-1-1--tied--stop--1,tied,stamp,mn-1-30-2-1-1
mn-1-30-2-1-3--tied--start--1,tied,stamp,mn-1-30-2-1-3
mn-1-31-2-1-1--tied--stop--1,tied,stamp,mn-1-31-2-1-1
mn-1-31-2-1-3--tied--start--1,tied,stamp,mn-1-31-2-1-3
mn-1-32-2-1-1--tied--stop--1,tied,stamp,mn-1-32-2-1-1
mn-1-32-6-2-6--tied--start--1,tied,stamp,mn-1-32-6-2-6
mn-1-32-6-2-7--tied--stop--1,tied,stamp,mn-1-32-6-2-7
mn-1-33-1-1-3--tied--start--1,tied,stamp,mn-1-33-1-1-3
mn-1-34-1-1-1--tied--stop--1,tied,stamp,mn-1-34-1-1-1
mn-1-34-1-1-3--tied--start--1,tied,stamp,mn-1-34-1-1-3
mn-1-35-1-1-1--tied--stop--1,tied,stamp,mn-1-35-1-1-1
mn-1-35-1-1-4--tied--start--1,tied,stamp,mn-1-35-1-1-4
mn-1-36-1-1-1--tied--stop--1,tied,stamp,mn-1-36-1-1-1
mn-1-36-2-1-7--tied--start--1,tied,stamp,mn-1-36-2-1-7
mn-1-37-2-1-1--tied--stop--1,tied,stamp,mn-1-37-2-1-1
mn-1-37-5-2-1--tied--start--1,tied,stamp,mn-1-37-5-2-1
mn-1-37-5-2-2--tied--stop--1,tied,stamp,mn-1-37-5-2-2
mn-1-37-6-2-5--tied--start--1,tied,stamp,mn-1-37-6-2-5
mn-1-38-6-2-1--tied--stop--1,tied,stamp,mn-1-38-6-2-1
mn-1-38-6-2-2--tied--start--1,tied,stamp,mn-1-38-6-2-2
mn-1-39-1-1-4--tied--start--1,tied,stamp,mn-1-39-1-1-4
mn-1-39-6-2-1--tied--stop--1,tied,stamp,mn-1-39-6-2-1
mn-1-40-1-1-1--tied--stop--1,tied,stamp,mn-1-40-1-1-1
mn-1-40-2-1-2--tied--start--1,tied,stamp,mn-1-40-2-1-2
mn-1-40-2-1-3--tied--stop--1,tied,stamp,mn-1-40-2-1-3
mn-1-41-1-1-1--fermata--upright--1,fermata,stamp,mn-1-41-1-1-1
mn-1-41-5-2-1--fermata--inverted--1,fermata,stamp,mn-1-41-5-2-1
