element_id,tag,carrier,host_or_staff
mn-1-3-2-1-11--tied--start--1,tied,stamp,mn-1-3-2-1-11
mn-1-4-1-1-13--tied--start--1,tied,stamp,mn-1-4-1-1-13
mn-1-4-2-1-1--tied--stop--1,tied,stamp,mn-1-4-2-1-1
mn-1-4-2-1-3--tied--start--1,tied,stamp,mn-1-4-2-1-3
mn-1-4-2-1-4--tied--stop--1,tied,stamp,mn-1-4-2-1-4
mn-1-5-1-1-1--tied--stop--1,tied,stamp,mn-1-5-1-1-1
mn-1-6-1-1-1--tied--start--1,tied,stamp,mn-1-6-1-1-1
mn-1-6-1-1-2--tied--stop--1,tied,stamp,mn-1-6-1-1-2
mn-1-8-1-1-15--tied--start--1,tied,stamp,mn-1-8-1-1-15
mn-1-9-1-1-1--tied--stop--1,tied,stamp,mn-1-9-1-1-1
mn-1-9-1-1-3--tied--start--1,tied,stamp,mn-1-9-1-1-3
mn-1-9-1-1-4--tied--stop--1,tied,stamp,mn-1-9-1-1-4
mn-1-10-1-1-13--tied--start--1,tied,stamp,mn-1-10-1-1-13
mn-1-10-2-1-3--tied--start--1,tied,stamp,mn-1-10-2-1-3
mn-1-10-2-1-4--tied--stop--1,tied,stamp,mn-1-10-2-1-4
mn-1-11-1-1-1--tied--stop--1,tied,stamp,mn-1-11-1-1-1
mn-1-11-1-1-4--tied--start--1,tied,stamp,mn-1-11-1-1-4
mn-1-11-1-1-5--tied--stop--1,tied,stamp,mn-1-11-1-1-5
mn-1-11-2-1-3--tied--start--1,tied,stamp,mn-1-11-2-1-3
mn-1-12-1-1-3--tied--start--1,tied,stamp,mn-1-12-1-1-3
mn-1-12-1-1-4--tied--stop--1,tied,stamp,mn-1-12-1-1-4
mn-1-12-2-1-1--tied--stop--1,tied,stamp,mn-1-12-2-1-1
mn-1-13-5-2-5--tied--start--1,tied,stamp,mn-1-13-5-2-5
mn-1-14-5-2-1--tied--stop--1,tied,stamp,mn-1-14-5-2-1
mn-1-14-5-2-4--tied--start--1,tied,stamp,mn-1-14-5-2-4
mn-1-15-5-2-1--tied--stop--1,tied,stamp,mn-1-15-5-2-1
mn-1-15-5-2-4--tied--start--1,tied,stamp,mn-1-15-5-2-4
mn-1-16-5-2-1--tied--stop--1,tied,stamp,mn-1-16-5-2-1
mn-1-17-1-1-9--tied--start--1,tied,stamp,mn-1-17-1-1-9
mn-1-18-1-1-1--tied--stop--1,tied,stamp,mn-1-18-1-1-1
mn-1-18-1-1-9--tied--start--1,tied,stamp,mn-1-18-1-1-9
mn-1-19-1-1-1--tied--stop--1,tied,stamp,mn-1-19-1-1-1
mn-1-19-5-2-6--tied--start--1,tied,stamp,mn-1-19-5-2-6
mn-1-19-5-2-7--tied--stop--1,tied,stamp,mn-1-19-5-2-7
mn-1-21-5-2-4--tied--start--1,tied,stamp,mn-1-21-5-2-4
mn-1-21-5-2-5--tied--stop--1,tied,stamp,mn-1-21-5-2-5
mn-1-22-1-1-7--tied--start--1,tied,stamp,mn-1-22-1-1-7
mn-1-22-1-1-8--tied--stop--1,tied,stamp,mn-1-22-1-1-8
mn-1-22-1-1-11--tied--start--1,tied,stamp,mn-1-22-1-1-11
mn-1-23-1-1-1--tied--stop--1,tied,stamp,mn-1-23-1-1-1
mn-1-23-1-1-4--tied--start--1,tied,stamp,mn-1-23-1-1-4
mn-1-24-1-1-1--tied--stop--1,tied,stamp,mn-1-24-1-1-1
mn-1-24-1-1-4--tied--start--1,tied,stamp,mn-1-24-1-1-4
mn-1-25-1-1-1--tied--stop--1,tied,stamp,mn-1-25-1-1-1
mn-1-25-6-2-4--tied--start--1,tied,stamp,mn-1-25-6-2-4
mn-1-26-5-2-4--tied--start--1,tied,stamp,mn-1-26-5-2-4
mn-1-26-5-2-5--tied--stop--1,tied,stamp,mn-1-26-5-2-5
mn-1-26-5-2-6--tied--start--1,tied,stamp,mn-1-26-5-2-6
mn-1-26-5-2-7--tied--stop--1,tied,stamp,mn-1-26-5-2-7
mn-1-26-5-2-7--tied--start--2,tied,stamp,mn-1-26-5-2-7
mn-1-26-6-2-1--tied--stop--1,tied,stamp,mn-1-26-6-2-1
mn-1-27-5-2-1--tied--stop--1,tied,stamp,mn-1-27-5-2-1
mn-1-27-5-2-2--tied--start--1,tied,stamp,mn-1-27-5-2-2
mn-1-27-5-2-3--tied--stop--1,tied,stamp,mn-1-27-5-2-3
mn-1-27-5-1-2--tied--start--1,tied,stamp,mn-1-27-5-1-2
mn-1-28-2-1-7--tied--start--1,tied,stamp,mn-1-28-2-1-7
mn-1-28-2-1-8--tied--stop--1,tied,stamp,mn-1-28-2-1-8
mn-1-28-5-1-1--tied--stop--1,tied,stamp,mn-1-28-5-1-1
mn-1-29-1-1-1--fermata--upright--1,fermata,stamp,mn-1-29-1-1-1
mn-1-29-5-2-1--fermata--inverted--1,fermata,stamp,mn-1-29-5-2-1
