element_id,tag,carrier,host_or_staff
mn-1-1-2-1-1--tuplet--start--1,tuplet,stamp,mn-1-1-2-1-1
mn-1-1-2-1-8--tuplet--stop--1,tuplet,stamp,mn-1-1-2-1-8
mn-1-1-3-1-8--inverted-mordent--1,inverted-mordent,derive,mn-1-1-3-1-8
mn-1-3-1-1-10--tied--start--1,tied,stamp,mn-1-3-1-1-10
mn-1-3-1-1-11--tied--stop--1,tied,stamp,mn-1-3-1-1-11
mn-1-3-2-1-8--inverted-mordent--1,inverted-mordent,derive,mn-1-3-2-1-8
mn-1-3-4-1-1--tuplet--start--1,tuplet,stamp,mn-1-3-4-1-1
mn-1-3-4-1-8--tuplet--stop--1,tuplet,stamp,mn-1-3-4-1-8
mn-1-5-1-1-1--tied--start--1,tied,stamp,mn-1-5-1-1-1
mn-1-5-1-1-2--tied--stop--1,tied,stamp,mn-1-5-1-1-2
mn-1-5-2-1-10--tied--start--1,tied,stamp,mn-1-5-2-1-10
mn-1-5-2-1-11--tied--stop--1,tied,stamp,mn-1-5-2-1-11
mn-1-5-5-2-8--inverted-mordent--1,inverted-mordent,derive,mn-1-5-5-2-8
mn-1-5-6-2-1--tuplet--start--1,tuplet,stamp,mn-1-5-6-2-1
mn-1-5-6-2-8--tuplet--stop--1,tuplet,stamp,mn-1-5-6-2-8
mn-1-7-1-1-11--tied--start--1,tied,stamp,mn-1-7-1-1-11
mn-1-8-1-1-1--tied--stop--1,tied,stamp,mn-1-8-1-1-1
mn-1-8-1-1-7--tied--start--1,tied,stamp,mn-1-8-1-1-7
mn-1-8-5-2-3--tied--start--1,tied,stamp,mn-1-8-5-2-3
mn-1-8-5-2-4--tied--stop--1,tied,stamp,mn-1-8-5-2-4
mn-1-9-1-1-1--tied--stop--1,tied,stamp,mn-1-9-1-1-1
mn-1-9-1-1-4--tied--start--1,tied,stamp,mn-1-9-1-1-4
mn-1-9-1-1-5--tied--stop--1,tied,stamp,mn-1-9-1-1-5
mn-1-9-1-1-8--tied--start--1,tied,stamp,mn-1-9-1-1-8
mn-1-10-1-1-1--tied--stop--1,tied,stamp,mn-1-10-1-1-1
mn-1-10-1-1-7--tied--start--1,tied,stamp,mn-1-10-1-1-7
mn-1-10-2-1-1--tied--start--1,tied,stamp,mn-1-10-2-1-1
mn-1-10-2-1-2--tied--stop--1,tied,stamp,mn-1-10-2-1-2
mn-1-10-5-2-6--tied--start--1,tied,stamp,mn-1-10-5-2-6
mn-1-10-5-2-7--tied--stop--1,tied,stamp,mn-1-10-5-2-7
mn-1-11-1-1-1--tied--stop--1,tied,stamp,mn-1-11-1-1-1
mn-1-11-1-1-1--tied--start--2,tied,stamp,mn-1-11-1-1-1
mn-1-11-1-1-2--tied--stop--1,tied,stamp,mn-1-11-1-1-2
mn-1-12-2-1-3--tied--start--1,tied,stamp,mn-1-12-2-1-3
mn-1-12-2-1-4--tied--stop--1,tied,stamp,mn-1-12-2-1-4
mn-1-13-2-1-2--tied--start--1,tied,stamp,mn-1-13-2-1-2
mn-1-13-2-1-3--tied--stop--1,tied,stamp,mn-1-13-2-1-3
mn-1-15-2-1-8--inverted-mordent--1,inverted-mordent,derive,mn-1-15-2-1-8
mn-1-15-4-1-1--tuplet--start--1,tuplet,stamp,mn-1-15-4-1-1
mn-1-15-4-1-8--tuplet--stop--1,tuplet,stamp,mn-1-15-4-1-8
mn-1-15-5-2-11--tied--start--1,tied,stamp,mn-1-15-5-2-11
mn-1-15-5-2-12--tied--stop--1,tied,stamp,mn-1-15-5-2-12
md-1-15-1-1,words,md,1
mn-1-16-1-1-7--tied--start--1,tied,stamp,mn-1-16-1-1-7
mn-1-16-1-1-8--tied--stop--1,tied,stamp,mn-1-16-1-1-8
mn-1-18-1-1-3--tied--start--1,tied,stamp,mn-1-18-1-1-3
mn-1-18-1-1-4--tied--stop--1,tied,stamp,mn-1-18-1-1-4
mn-1-18-1-1-7--tied--start--1,tied,stamp,mn-1-18-1-1-7
mn-1-19-1-1-1--tied--stop--1,tied,stamp,mn-1-19-1-1-1
mn-1-19-1-1-4--tied--start--1,tied,stamp,mn-1-19-1-1-4
mn-1-19-1-1-5--tied--stop--1,tied,stamp,mn-1-19-1-1-5
mn-1-19-2-1-4--tied--start--1,tied,stamp,mn-1-19-2-1-4
mn-1-20-2-1-1--tied--stop--1,tied,stamp,mn-1-20-2-1-1
mn-1-20-5-2-8--inverted-mordent--1,inverted-mordent,derive,mn-1-20-5-2-8
mn-1-20-6-2-1--tuplet--start--1,tuplet,stamp,mn-1-20-6-2-1
mn-1-20-6-2-8--tuplet--stop--1,tuplet,stamp,mn-1-20-6-2-8
md-1-20-2-1,words,md,2
mn-1-21-2-1-2--tied--start--1,tied,stamp,mn-1-21-2-1-2
mn-1-22-1-1-9--inverted-mordent--1,inverted-mordent,derive,mn-1-22-1-1-9
mn-1-22-2-1-1--tied--stop--1,tied,stamp,mn-1-22-2-1-1
mn-1-22-2-1-8--tied--start--1,tied,stamp,mn-1-22-2-1-8
mn-1-22-2-1-9--tied--stop--1,tied,stamp,mn-1-22-2-1-9
mn-1-22-3-1-1--tuplet--start--1,tuplet,stamp,mn-1-22-3-1-1
