note_id,original_id,bar,voice,staff,ordinal
mn-1-1-1-1,r1,1,1,1,1
mn-1-2-1-1,n1,1,2,1,1
mn-1-2-1-2,n2,1,2,1,2
mn-1-2-1-3,n3,1,2,1,3
mn-1-2-1-4,n4,1,2,1,4
mn-1-2-1-5,n5,1,2,1,5
mn-1-2-1-6,n6,1,2,1,6
mn-1-2-1-7,n7,1,2,1,7
mn-1-2-1-8,n8,1,2,1,8
mn-1-3-1-1,n9,1,3,1,1
mn-1-3-1-2,n10,1,3,1,2
mn-1-3-1-3,n11,1,3,1,3
mn-1-3-1-4,n12,1,3,1,4
mn-1-3-1-5,n13,1,3,1,5
mn-1-3-1-6,n14,1,3,1,6
mn-1-3-1-7,n15,1,3,1,7
mn-1-3-1-8,n16,1,3,1,8
mn-1-3-1-9,n17,1,3,1,9
mn-1-3-1-10,n18,1,3,1,10
mn-1-5-2-1,n19,1,5,2,1
mn-2-1-1-1,r2,2,1,1,1
mn-2-3-1-1,n20,2,3,1,1
mn-2-3-1-2,r3,2,3,1,2
mn-2-3-1-3,n21,2,3,1,3
mn-2-3-1-4,n22,2,3,1,4
mn-2-3-1-5,n23,2,3,1,5
mn-2-3-1-6,n24,2,3,1,6
mn-2-3-1-7,n25,2,3,1,7
mn-2-5-2-1,n26,2,5,2,1
mn-3-1-1-1,n27,3,1,1,1
mn-3-1-1-2,n28,3,1,1,2
mn-3-1-1-3,n29,3,1,1,3
mn-3-1-1-4,n30,3,1,1,4
mn-3-1-1-5,n31,3,1,1,5
mn-3-1-1-6,n32,3,1,1,6
mn-3-1-1-7,n33,3,1,1,7
mn-3-1-1-8,n34,3,1,1,8
mn-3-1-1-9,n35,3,1,1,9
mn-3-1-1-10,n36,3,1,1,10
mn-3-1-1-11,n37,3,1,1,11
mn-3-1-1-12,n38,3,1,1,12
mn-3-1-1-13,n39,3,1,1,13
mn-3-1-1-14,n40,3,1,1,14
mn-3-2-1-1,n41,3,2,1,1
mn-3-2-1-2,n42,3,2,1,2
mn-3-2-1-3,n43,3,2,1,3
mn-3-2-1-4,n44,3,2,1,4
mn-3-2-1-5,n45,3,2,1,5
mn-3-2-1-6,n46,3,2,1,6
mn-3-2-1-7,n47,3,2,1,7
mn-3-2-1-8,n48,3,2,1,8
mn-3-2-1-9,n49,3,2,1,9
mn-3-2-1-10,n50,3,2,1,10
mn-3-4-1-1,n51,3,4,1,1
mn-3-4-1-2,n52,3,4,1,2
mn-3-4-1-3,n53,3,4,1,3
mn-3-4-1-4,n54,3,4,1,4
