element_id,original_id,tag,carrier,host_or_staff
nb81d676060969e44--slur--start--1,n1--slur--start--1,slur,stamp,nb81d676060969e44
ed7974e5bb14222e8,md-1-0-1-1,dynamics,md,1
ece3254585b1a32a9,md-1-0-1-2,words,md,1
nd7c1eef36fe932b6--slur--stop--1,n6--slur--stop--1,slur,stamp,nd7c1eef36fe932b6
nd7c1eef36fe932b6--staccato--1,,staccato,derive,nd7c1eef36fe932b6
nd7c1eef36fe932b6--staccatissimo--1,,staccatissimo,derive,nd7c1eef36fe932b6
n5742c05d08d3e338--slur--start--1,n8--slur--start--1,slur,stamp,n5742c05d08d3e338
nfea9c7165cb6a7d9--tie--1,,tie,derive,nfea9c7165cb6a7d9
nfea9c7165cb6a7d9--tied--start--1,n17--tied--start--1,tied,stamp,nfea9c7165cb6a7d9
n47d876853f4486fd--tie--1,,tie,derive,n47d876853f4486fd
n47d876853f4486fd--tied--stop--1,n18--tied--stop--1,tied,stamp,n47d876853f4486fd
n1edf2c6d4bd130ea--slur--stop--1,n19--slur--stop--1,slur,stamp,n1edf2c6d4bd130ea
n1edf2c6d4bd130ea--staccato--1,,staccato,derive,n1edf2c6d4bd130ea
n1edf2c6d4bd130ea--staccatissimo--1,,staccatissimo,derive,n1edf2c6d4bd130ea
n27c04b84239fe65f--slur--start--1,n21--slur--start--1,slur,stamp,n27c04b84239fe65f
na141152ccef77ea7--tie--1,,tie,derive,na141152ccef77ea7
na141152ccef77ea7--tied--start--1,n30--tied--start--1,tied,stamp,na141152ccef77ea7
neeb833b18b1c691f--tie--1,,tie,derive,neeb833b18b1c691f
neeb833b18b1c691f--tied--stop--1,n31--tied--stop--1,tied,stamp,neeb833b18b1c691f
n43d938e30fd4aa0b--slur--stop--1,n32--slur--stop--1,slur,stamp,n43d938e30fd4aa0b
n43d938e30fd4aa0b--staccato--1,,staccato,derive,n43d938e30fd4aa0b
n43d938e30fd4aa0b--staccatissimo--1,,staccatissimo,derive,n43d938e30fd4aa0b
n4309cd6a0fb7e9fb--slur--start--1,n34--slur--start--1,slur,stamp,n4309cd6a0fb7e9fb
na813c97a1e6d2a72--tie--1,,tie,derive,na813c97a1e6d2a72
na813c97a1e6d2a72--tied--start--1,n43--tied--start--1,tied,stamp,na813c97a1e6d2a72
n0a4ed5d30efbc111--tie--1,,tie,derive,n0a4ed5d30efbc111
n0a4ed5d30efbc111--tied--stop--1,n44--tied--stop--1,tied,stamp,n0a4ed5d30efbc111
n2d767570f111aa4a--slur--stop--1,n45--slur--stop--1,slur,stamp,n2d767570f111aa4a
n2d767570f111aa4a--staccato--1,,staccato,derive,n2d767570f111aa4a
n2d767570f111aa4a--staccatissimo--1,,staccatissimo,derive,n2d767570f111aa4a
n712147236f8adfd5--slur--start--1,n47--slur--start--1,slur,stamp,n712147236f8adfd5
