element_id,original_id,tag,carrier,host_or_staff
n479b3219dbc1a155--slur--start--1,n1--slur--start--1,slur,stamp,n479b3219dbc1a155
nd74ca5506dac56ab--slur--stop--1,n3--slur--stop--1,slur,stamp,nd74ca5506dac56ab
n444f154e12ed5c86--slur--start--1,n5--slur--start--1,slur,stamp,n444f154e12ed5c86
nae6fec32be5a0499--slur--stop--1,n7--slur--stop--1,slur,stamp,nae6fec32be5a0499
e6862ca45a6b63264,md-1-1-1-1,dynamics,md,1
e1be0212cd05e82f8,md-1-1-1-2,words,md,1
e19a85f26380e0893,md-1-2-1-1,dynamics,md,1
ne4ae465ccb57360e--slur--start--1,n21--slur--start--1,slur,stamp,ne4ae465ccb57360e
n3977514d99d3e38e--slur--stop--1,n23--slur--stop--1,slur,stamp,n3977514d99d3e38e
nc760298ca26086e4--staccatissimo--1,,staccatissimo,derive,nc760298ca26086e4
nc760298ca26086e4--staccato--1,,staccato,derive,nc760298ca26086e4
n0a4ed5d30efbc111--staccatissimo--1,,staccatissimo,derive,n0a4ed5d30efbc111
n0a4ed5d30efbc111--staccato--1,,staccato,derive,n0a4ed5d30efbc111
n210cb14b32916854--slur--start--1,n29--slur--start--1,slur,stamp,n210cb14b32916854
nb5ddecbecdd9676c--slur--stop--1,n30--slur--stop--1,slur,stamp,nb5ddecbecdd9676c
ncdc2bd026e922046--staccatissimo--1,,staccatissimo,derive,ncdc2bd026e922046
ncdc2bd026e922046--staccato--1,,staccato,derive,ncdc2bd026e922046
n633822998aa7ed2c--staccatissimo--1,,staccatissimo,derive,n633822998aa7ed2c
n633822998aa7ed2c--staccato--1,,staccato,derive,n633822998aa7ed2c
ned454537c5df7d8d--slur--start--1,n38--slur--start--1,slur,stamp,ned454537c5df7d8d
n0527dd3055249605--slur--stop--1,n40--slur--stop--1,slur,stamp,n0527dd3055249605
n9c45ef4667cf0e86--slur--start--1,n42--slur--start--1,slur,stamp,n9c45ef4667cf0e86
n93c7f905953afcbd--slur--stop--1,n44--slur--stop--1,slur,stamp,n93c7f905953afcbd
e8d1d327b8f22883f,md-1-5-1-1,dynamics,md,1
ed38125219f43c91c,md-1-6-1-1,dynamics,md,1
n0f509a6bd0ceb83a--slur--start--1,n56--slur--start--1,slur,stamp,n0f509a6bd0ceb83a
nd98f519f770552a4--slur--stop--1,n58--slur--stop--1,slur,stamp,nd98f519f770552a4
