element_id,tag,carrier,host_or_staff
mn-1-5-1-1-14--tied--start--1,tied,stamp,mn-1-5-1-1-14
mn-1-6-1-1-1--tied--stop--1,tied,stamp,mn-1-6-1-1-1
mn-1-6-3-1-1--tied--start--1,tied,stamp,mn-1-6-3-1-1
mn-1-6-3-1-2--tied--stop--1,tied,stamp,mn-1-6-3-1-2
mn-1-7-1-1-4--tied--start--1,tied,stamp,mn-1-7-1-1-4
mn-1-7-1-1-5--tied--stop--1,tied,stamp,mn-1-7-1-1-5
mn-1-8-1-1-1--tied--start--1,tied,stamp,mn-1-8-1-1-1
mn-1-8-1-1-2--tied--stop--1,tied,stamp,mn-1-8-1-1-2
mn-1-9-1-1-3--tied--start--1,tied,stamp,mn-1-9-1-1-3
mn-1-9-1-1-4--tied--stop--1,tied,stamp,mn-1-9-1-1-4
mn-1-10-1-1-3--tied--start--1,tied,stamp,mn-1-10-1-1-3
mn-1-10-1-1-4--tied--stop--1,tied,stamp,mn-1-10-1-1-4
mn-1-11-1-1-3--tied--start--1,tied,stamp,mn-1-11-1-1-3
mn-1-11-1-1-4--tied--stop--1,tied,stamp,mn-1-11-1-1-4
mn-1-13-5-2-1--tied--start--1,tied,stamp,mn-1-13-5-2-1
mn-1-13-5-2-2--tied--stop--1,tied,stamp,mn-1-13-5-2-2
mn-1-13-6-2-1--tied--start--1,tied,stamp,mn-1-13-6-2-1
mn-1-14-5-2-1--tied--start--1,tied,stamp,mn-1-14-5-2-1
mn-1-14-5-2-2--tied--stop--1,tied,stamp,mn-1-14-5-2-2
mn-1-14-6-2-1--tied--stop--1,tied,stamp,mn-1-14-6-2-1
mn-1-14-6-2-1--tied--start--2,tied,stamp,mn-1-14-6-2-1
mn-1-14-6-2-2--tied--stop--1,tied,stamp,mn-1-14-6-2-2
mn-1-14-6-2-2--tied--start--2,tied,stamp,mn-1-14-6-2-2
mn-1-15-5-2-1--tied--start--1,tied,stamp,mn-1-15-5-2-1
