element_id,original_id,tag,carrier,host_or_staff
n7e8fa31c90aabcee--tie--1,,tie,derive,n7e8fa31c90aabcee
n7e8fa31c90aabcee--tied--start--1,n1--tied--start--1,tied,stamp,n7e8fa31c90aabcee
nb1fe1d841d164a42--tie--1,,tie,derive,nb1fe1d841d164a42
nb1fe1d841d164a42--tied--stop--1,n2--tied--stop--1,tied,stamp,nb1fe1d841d164a42
nf61a5e636c6f9f68--tuplet--start--1,n3--tuplet--start--1,tuplet,stamp,nf61a5e636c6f9f68
nf61a5e636c6f9f68--slur--start--1,n3--slur--start--1,slur,stamp,nf61a5e636c6f9f68
nf61a5e636c6f9f68--strong-accent--1,,strong-accent,derive,nf61a5e636c6f9f68
na0a179251b61d525--tuplet--stop--1,n22--tuplet--stop--1,tuplet,stamp,na0a179251b61d525
na0a179251b61d525--slur--stop--1,n22--slur--stop--1,slur,stamp,na0a179251b61d525
n4ab9a752100f456a--tie--1,,tie,derive,n4ab9a752100f456a
n4ab9a752100f456a--tied--start--1,n28--tied--start--1,tied,stamp,n4ab9a752100f456a
nae6fec32be5a0499--tie--1,,tie,derive,nae6fec32be5a0499
nae6fec32be5a0499--tied--stop--1,n29--tied--stop--1,tied,stamp,nae6fec32be5a0499
n2c07039cbd60ae7c--staccatissimo--1,,staccatissimo,derive,n2c07039cbd60ae7c
n2c07039cbd60ae7c--arpeggiate--1,n33--arpeggiate--1,arpeggiate,stamp,n2c07039cbd60ae7c
nd45456c8cdbba521--arpeggiate--1,n34--arpeggiate--1,arpeggiate,stamp,nd45456c8cdbba521
n08903604dfc56c34--arpeggiate--1,n35--arpeggiate--1,arpeggiate,stamp,n08903604dfc56c34
n6a3220d107a42644--arpeggiate--1,n36--arpeggiate--1,arpeggiate,stamp,n6a3220d107a42644
n3a3b9243e850cad2--fermata--upright--1,n37--fermata--upright--1,fermata,stamp,n3a3b9243e850cad2
n6e5ecca6ce2d78cb--staccatissimo--1,,staccatissimo,derive,n6e5ecca6ce2d78cb
e7555131f48108616,md-1-1-1-1,words,md,1
e6862ca45a6b63264,md-1-1-1-2,dynamics,md,1
ec6072a53b64c5275,md-1-1-1-3,pedal,md,1
e3324cdc3c1772d21,md-1-1-1-4,words,md,1
e0cfdf0dce65bc11e,md-1-1-1-5,octave-shift,md,1
e3b5c9f7ab1ac0c02,md-1-1-1-6,dynamics,md,1
e9218fa8997619e0a,md-1-1-1-7,wedge,md,1
e1814865b96c77f23,md-1-1-2-1,octave-shift,md,2
e3b84add0897b8f3f,md-1-1-2-2,octave-shift,md,2
n968fe583e4704b1c--staccatissimo--1,,staccatissimo,derive,n968fe583e4704b1c
n91ceee658d6011d3--staccatissimo--1,,staccatissimo,derive,n91ceee658d6011d3
n55ad7140b05f5587--staccatissimo--1,,staccatissimo,derive,n55ad7140b05f5587
n1907d1806267dced--staccatissimo--1,,staccatissimo,derive,n1907d1806267dced
n461e1d73a35d3883--staccatissimo--1,,staccatissimo,derive,n461e1d73a35d3883
n4d8177a934fe07d1--staccatissimo--1,,staccatissimo,derive,n4d8177a934fe07d1
eef8fd569eb5e0ca0,md-1-2-1-1,wedge,md,1
ec52cca1096d874b0,md-1-2-1-2,wedge,md,1
n72d3cc768a2875f7--staccatissimo--1,,staccatissimo,derive,n72d3cc768a2875f7
n3977514d99d3e38e--tie--1,,tie,derive,n3977514d99d3e38e
n3977514d99d3e38e--tied--start--1,n74--tied--start--1,tied,stamp,n3977514d99d3e38e
nda66e966a095160d--tie--1,,tie,derive,nda66e966a095160d
nda66e966a095160d--tied--stop--1,n75--tied--stop--1,tied,stamp,nda66e966a095160d
n278bf47581f8818d--tuplet--start--1,n76--tuplet--start--1,tuplet,stamp,n278bf47581f8818d
n278bf47581f8818d--slur--start--1,n76--slur--start--1,slur,stamp,n278bf47581f8818d
n278bf47581f8818d--strong-accent--1,,strong-accent,derive,n278bf47581f8818d
n598e0648552e090f--tuplet--stop--1,n95--tuplet--stop--1,tuplet,stamp,n598e0648552e090f
n598e0648552e090f--slur--stop--1,n95--slur--stop--1,slur,stamp,n598e0648552e090f
n4a55f7a15af55736--slur--start--1,n101--slur--start--1,slur,stamp,n4a55f7a15af55736
n1055043a2517ea01--slur--stop--1,n102--slur--stop--1,slur,stamp,n1055043a2517ea01
nc1baa9ad38094f24--staccatissimo--1,,staccatissimo,derive,nc1baa9ad38094f24
n8f182582ef2ea5fe--staccatissimo--1,,staccatissimo,derive,n8f182582ef2ea5fe
n8f182582ef2ea5fe--arpeggiate--1,n108--arpeggiate--1,arpeggiate,stamp,n8f182582ef2ea5fe
n277703b6faab2817--arpeggiate--1,n109--arpeggiate--1,arpeggiate,stamp,n277703b6faab2817
n18f4e587a02f3899--arpeggiate--1,n110--arpeggiate--1,arpeggiate,stamp,n18f4e587a02f3899
nac1c80b990d44a29--arpeggiate--1,n111--arpeggiate--1,arpeggiate,stamp,nac1c80b990d44a29
