element_id,tag,carrier,host_or_staff
mn-1-0-1-1-1--tuplet--start--1,tuplet,stamp,mn-1-0-1-1-1
mn-1-0-1-1-1--slur--start--1,slur,stamp,mn-1-0-1-1-1
mn-1-0-1-1-1--tenuto--1,tenuto,derive,mn-1-0-1-1-1
mn-1-0-1-1-5--tied--start--1,tied,stamp,mn-1-0-1-1-5
mn-1-0-1-1-5--tuplet--stop--1,tuplet,stamp,mn-1-0-1-1-5
mn-1-0-5-2-1--tuplet--start--1,tuplet,stamp,mn-1-0-5-2-1
mn-1-0-5-2-1--slur--start--1,slur,stamp,mn-1-0-5-2-1
mn-1-0-5-2-1--tenuto--1,tenuto,derive,mn-1-0-5-2-1
mn-1-0-5-2-4--tied--start--1,tied,stamp,mn-1-0-5-2-4
mn-1-0-5-2-7--tuplet--stop--1,tuplet,stamp,mn-1-0-5-2-7
mn-1-0-5-2-8--tied--stop--1,tied,stamp,mn-1-0-5-2-8
md-1-0-1-1,words,md,1
md-1-0-1-2,dynamics,md,1
mn-1-1-1-1-1--tied--stop--1,tied,stamp,mn-1-1-1-1-1
mn-1-1-1-1-1--tied--start--2,tied,stamp,mn-1-1-1-1-1
mn-1-1-1-1-1--tenuto--1,tenuto,derive,mn-1-1-1-1-1
mn-1-1-1-1-2--tied--start--1,tied,stamp,mn-1-1-1-1-2
mn-1-1-1-1-3--tied--start--1,tied,stamp,mn-1-1-1-1-3
mn-1-1-1-1-4--tied--stop--1,tied,stamp,mn-1-1-1-1-4
mn-1-1-1-1-4--tuplet--start--1,tuplet,stamp,mn-1-1-1-1-4
mn-1-1-1-1-4--slur--stop--1,slur,stamp,mn-1-1-1-1-4
mn-1-1-1-1-5--tied--stop--1,tied,stamp,mn-1-1-1-1-5
mn-1-1-1-1-6--tied--stop--1,tied,stamp,mn-1-1-1-1-6
mn-1-1-1-1-7--tuplet--stop--1,tuplet,stamp,mn-1-1-1-1-7
mn-1-1-1-1-7--slur--start--1,slur,stamp,mn-1-1-1-1-7
mn-1-1-1-1-9--tuplet--start--1,tuplet,stamp,mn-1-1-1-1-9
mn-1-1-1-1-13--tied--start--1,tied,stamp,mn-1-1-1-1-13
mn-1-1-1-1-13--tuplet--stop--1,tuplet,stamp,mn-1-1-1-1-13
mn-1-1-5-2-1--tied--start--1,tied,stamp,mn-1-1-5-2-1
mn-1-1-5-2-2--tied--start--1,tied,stamp,mn-1-1-5-2-2
mn-1-1-5-2-3--tied--start--1,tied,stamp,mn-1-1-5-2-3
mn-1-1-5-2-4--tied--stop--1,tied,stamp,mn-1-1-5-2-4
mn-1-1-5-2-4--tied--start--2,tied,stamp,mn-1-1-5-2-4
mn-1-1-5-2-4--tuplet--start--1,tuplet,stamp,mn-1-1-5-2-4
mn-1-1-5-2-4--slur--stop--1,slur,stamp,mn-1-1-5-2-4
mn-1-1-5-2-5--tied--stop--1,tied,stamp,mn-1-1-5-2-5
mn-1-1-5-2-6--tied--stop--1,tied,stamp,mn-1-1-5-2-6
mn-1-1-5-2-7--tied--stop--1,tied,stamp,mn-1-1-5-2-7
mn-1-1-5-2-7--tied--start--2,tied,stamp,mn-1-1-5-2-7
mn-1-1-5-2-7--tuplet--stop--1,tuplet,stamp,mn-1-1-5-2-7
mn-1-1-5-2-7--slur--start--1,slur,stamp,mn-1-1-5-2-7
mn-1-1-5-2-9--tuplet--start--1,tuplet,stamp,mn-1-1-5-2-9
mn-1-1-5-2-10--tied--stop--1,tied,stamp,mn-1-1-5-2-10
mn-1-1-5-2-12--tied--start--1,tied,stamp,mn-1-1-5-2-12
mn-1-1-5-2-14--tuplet--stop--1,tuplet,stamp,mn-1-1-5-2-14
mn-1-1-5-2-15--tied--stop--1,tied,stamp,mn-1-1-5-2-15
mn-1-2-1-1-1--tied--start--1,tied,stamp,mn-1-2-1-1-1
mn-1-2-1-1-2--tied--stop--1,tied,stamp,mn-1-2-1-1-2
mn-1-2-1-1-2--tied--start--2,tied,stamp,mn-1-2-1-1-2
mn-1-2-1-1-3--tied--start--1,tied,stamp,mn-1-2-1-1-3
mn-1-2-1-1-4--tied--stop--1,tied,stamp,mn-1-2-1-1-4
mn-1-2-1-1-4--tuplet--start--1,tuplet,stamp,mn-1-2-1-1-4
mn-1-2-1-1-4--slur--stop--1,slur,stamp,mn-1-2-1-1-4
mn-1-2-1-1-5--tied--stop--1,tied,stamp,mn-1-2-1-1-5
mn-1-2-1-1-6--tied--stop--1,tied,stamp,mn-1-2-1-1-6
mn-1-2-1-1-7--tuplet--stop--1,tuplet,stamp,mn-1-2-1-1-7
mn-1-2-1-1-7--slur--start--1,slur,stamp,mn-1-2-1-1-7
mn-1-2-1-1-9--tuplet--start--1,tuplet,stamp,mn-1-2-1-1-9
mn-1-2-1-1-13--tied--start--1,tied,stamp,mn-1-2-1-1-13
mn-1-2-1-1-13--tuplet--stop--1,tuplet,stamp,mn-1-2-1-1-13
mn-1-2-5-2-1--tied--start--1,tied,stamp,mn-1-2-5-2-1
mn-1-2-5-2-1--tenuto--1,tenuto,derive,mn-1-2-5-2-1
mn-1-2-5-2-2--tied--start--1,tied,stamp,mn-1-2-5-2-2
mn-1-2-5-2-3--tied--stop--1,tied,stamp,mn-1-2-5-2-3
mn-1-2-5-2-3--tuplet--start--1,tuplet,stamp,mn-1-2-5-2-3
mn-1-2-5-2-3--slur--stop--1,slur,stamp,mn-1-2-5-2-3
mn-1-2-5-2-4--tied--stop--1,tied,stamp,mn-1-2-5-2-4
mn-1-2-5-2-5--tied--start--1,tied,stamp,mn-1-2-5-2-5
mn-1-2-5-2-5--tuplet--stop--1,tuplet,stamp,mn-1-2-5-2-5
mn-1-2-5-2-5--slur--start--1,slur,stamp,mn-1-2-5-2-5
mn-1-2-5-2-6--tied--start--1,tied,stamp,mn-1-2-5-2-6
mn-1-2-5-2-8--tuplet--start--1,tuplet,stamp,mn-1-2-5-2-8
mn-1-2-5-2-9--tied--stop--1,tied,stamp,mn-1-2-5-2-9
mn-1-2-5-2-10--tied--stop--1,tied,stamp,mn-1-2-5-2-10
mn-1-2-5-2-12--tied--start--1,tied,stamp,mn-1-2-5-2-12
mn-1-2-5-2-15--tuplet--stop--1,tuplet,stamp,mn-1-2-5-2-15
mn-1-2-5-2-16--tied--stop--1,tied,stamp,mn-1-2-5-2-16
mn-1-3-1-1-1--tied--stop--1,tied,stamp,mn-1-3-1-1-1
mn-1-3-1-1-1--slur--stop--1,slur,stamp,mn-1-3-1-1-1
mn-1-3-1-1-1--tenuto--1,tenuto,derive,mn-1-3-1-1-1
mn-1-3-1-1-4--slur--start--1,slur,stamp,mn-1-3-1-1-4
mn-1-3-1-1-4--tenuto--1,tenuto,derive,mn-1-3-1-1-4
mn-1-3-3-1-1--tied--start--1,tied,stamp,mn-1-3-3-1-1
mn-1-3-3-1-2--tied--stop--1,tied,stamp,mn-1-3-3-1-2
mn-1-3-3-1-2--tuplet--start--1,tuplet,stamp,mn-1-3-3-1-2
mn-1-3-3-1-4--tuplet--stop--1,tuplet,stamp,mn-1-3-3-1-4
mn-1-3-5-2-1--slur--stop--1,slur,stamp,mn-1-3-5-2-1
mn-1-3-5-2-1--tenuto--1,tenuto,derive,mn-1-3-5-2-1
mn-1-3-5-2-4--slur--start--1,slur,stamp,mn-1-3-5-2-4
mn-1-3-5-2-4--tenuto--1,tenuto,derive,mn-1-3-5-2-4
mn-1-3-7-2-1--tied--start--1,tied,stamp,mn-1-3-7-2-1
mn-1-3-7-2-2--tied--stop--1,tied,stamp,mn-1-3-7-2-2
mn-1-3-7-2-2--tuplet--start--1,tuplet,stamp,mn-1-3-7-2-2
mn-1-3-7-2-4--tuplet--stop--1,tuplet,stamp,mn-1-3-7-2-4
mn-1-4-1-1-1--slur--stop--1,slur,stamp,mn-1-4-1-1-1
mn-1-4-1-1-1--tenuto--1,tenuto,derive,mn-1-4-1-1-1
mn-1-4-1-1-4--tuplet--start--1,tuplet,stamp,mn-1-4-1-1-4
mn-1-4-1-1-4--slur--start--1,slur,stamp,mn-1-4-1-1-4
mn-1-4-1-1-8--tied--start--1,tied,stamp,mn-1-4-1-1-8
mn-1-4-1-1-8--tuplet--stop--1,tuplet,stamp,mn-1-4-1-1-8
mn-1-4-5-2-1--slur--stop--1,slur,stamp,mn-1-4-5-2-1
mn-1-4-5-2-1--tenuto--1,tenuto,derive,mn-1-4-5-2-1
mn-1-4-5-2-4--tied--start--1,tied,stamp,mn-1-4-5-2-4
mn-1-4-5-2-4--tuplet--start--1,tuplet,stamp,mn-1-4-5-2-4
mn-1-4-5-2-4--slur--start--1,slur,stamp,mn-1-4-5-2-4
mn-1-4-5-2-7--tied--stop--1,tied,stamp,mn-1-4-5-2-7
mn-1-4-5-2-9--tied--start--1,tied,stamp,mn-1-4-5-2-9
mn-1-4-5-2-9--tuplet--stop--1,tuplet,stamp,mn-1-4-5-2-9
mn-1-5-1-1-1--tied--start--1,tied,stamp,mn-1-5-1-1-1
mn-1-5-1-1-1--tenuto--1,tenuto,derive,mn-1-5-1-1-1
mn-1-5-1-1-2--tied--stop--1,tied,stamp,mn-1-5-1-1-2
mn-1-5-1-1-2--tied--start--2,tied,stamp,mn-1-5-1-1-2
mn-1-5-1-1-3--tied--start--1,tied,stamp,mn-1-5-1-1-3
mn-1-5-1-1-4--tied--stop--1,tied,stamp,mn-1-5-1-1-4
mn-1-5-1-1-4--tuplet--start--1,tuplet,stamp,mn-1-5-1-1-4
mn-1-5-1-1-4--slur--stop--1,slur,stamp,mn-1-5-1-1-4
mn-1-5-1-1-5--tied--stop--1,tied,stamp,mn-1-5-1-1-5
mn-1-5-1-1-6--tied--stop--1,tied,stamp,mn-1-5-1-1-6
mn-1-5-1-1-7--tuplet--stop--1,tuplet,stamp,mn-1-5-1-1-7
mn-1-5-1-1-7--slur--start--1,slur,stamp,mn-1-5-1-1-7
mn-1-5-1-1-9--tuplet--start--1,tuplet,stamp,mn-1-5-1-1-9
mn-1-5-1-1-13--tuplet--stop--1,tuplet,stamp,mn-1-5-1-1-13
mn-1-5-5-2-1--tenuto--1,tenuto,derive,mn-1-5-5-2-1
mn-1-5-5-2-2--tied--stop--1,tied,stamp,mn-1-5-5-2-2
mn-1-5-5-2-2--tied--start--2,tied,stamp,mn-1-5-5-2-2
mn-1-5-5-2-3--tied--start--1,tied,stamp,mn-1-5-5-2-3
mn-1-5-5-2-4--tied--stop--1,tied,stamp,mn-1-5-5-2-4
mn-1-5-5-2-4--tuplet--start--1,tuplet,stamp,mn-1-5-5-2-4
mn-1-5-5-2-4--slur--stop--1,slur,stamp,mn-1-5-5-2-4
mn-1-5-5-2-5--tied--stop--1,tied,stamp,mn-1-5-5-2-5
mn-1-5-5-2-6--tied--start--1,tied,stamp,mn-1-5-5-2-6
mn-1-5-5-2-6--tuplet--stop--1,tuplet,stamp,mn-1-5-5-2-6
mn-1-5-5-2-6--slur--start--1,slur,stamp,mn-1-5-5-2-6
mn-1-5-5-2-7--tied--start--1,tied,stamp,mn-1-5-5-2-7
mn-1-5-5-2-9--tuplet--start--1,tuplet,stamp,mn-1-5-5-2-9
mn-1-5-5-2-10--tied--stop--1,tied,stamp,mn-1-5-5-2-10
mn-1-5-5-2-11--tied--stop--1,tied,stamp,mn-1-5-5-2-11
mn-1-5-5-2-13--tied--start--1,tied,stamp,mn-1-5-5-2-13
mn-1-5-5-2-16--tuplet--stop--1,tuplet,stamp,mn-1-5-5-2-16
mn-1-5-5-2-17--tied--stop--1,tied,stamp,mn-1-5-5-2-17
mn-1-6-1-1-1--tied--start--1,tied,stamp,mn-1-6-1-1-1
mn-1-6-1-1-1--tenuto--1,tenuto,derive,mn-1-6-1-1-1
mn-1-6-1-1-2--tied--start--1,tied,stamp,mn-1-6-1-1-2
mn-1-6-1-1-3--tied--start--1,tied,stamp,mn-1-6-1-1-3
mn-1-6-1-1-4--tied--stop--1,tied,stamp,mn-1-6-1-1-4
mn-1-6-1-1-4--tuplet--start--1,tuplet,stamp,mn-1-6-1-1-4
mn-1-6-1-1-4--slur--stop--1,slur,stamp,mn-1-6-1-1-4
mn-1-6-1-1-5--tied--stop--1,tied,stamp,mn-1-6-1-1-5
