element_id,tag,carrier,host_or_staff
mn-1-5-1-1-8--tied--start--1,tied,stamp,mn-1-5-1-1-8
mn-1-6-1-1-1--tied--stop--1,tied,stamp,mn-1-6-1-1-1
mn-1-6-1-1-6--tied--start--1,tied,stamp,mn-1-6-1-1-6
mn-1-7-1-1-1--tied--stop--1,tied,stamp,mn-1-7-1-1-1
mn-1-9-2-1-8--tied--start--1,tied,stamp,mn-1-9-2-1-8
mn-1-10-2-1-1--tied--stop--1,tied,stamp,mn-1-10-2-1-1
mn-1-10-2-1-6--tied--start--1,tied,stamp,mn-1-10-2-1-6
mn-1-11-2-1-1--tied--stop--1,tied,stamp,mn-1-11-2-1-1
mn-1-13-6-2-2--tied--start--1,tied,stamp,mn-1-13-6-2-2
mn-1-14-6-2-1--tied--stop--1,tied,stamp,mn-1-14-6-2-1
mn-1-14-6-2-6--tied--start--1,tied,stamp,mn-1-14-6-2-6
mn-1-15-6-2-1--tied--stop--1,tied,stamp,mn-1-15-6-2-1
mn-1-22-1-1-10--tied--start--1,tied,stamp,mn-1-22-1-1-10
mn-1-23-1-1-1--tied--stop--1,tied,stamp,mn-1-23-1-1-1
mn-1-23-1-1-6--tied--start--1,tied,stamp,mn-1-23-1-1-6
mn-1-24-1-1-1--tied--stop--1,tied,stamp,mn-1-24-1-1-1
mn-1-26-2-1-10--tied--start--1,tied,stamp,mn-1-26-2-1-10
mn-1-27-2-1-1--tied--stop--1,tied,stamp,mn-1-27-2-1-1
mn-1-27-2-1-6--tied--start--1,tied,stamp,mn-1-27-2-1-6
mn-1-28-2-1-1--tied--stop--1,tied,stamp,mn-1-28-2-1-1
mn-1-35-1-1-9--tied--start--1,tied,stamp,mn-1-35-1-1-9
mn-1-36-1-1-1--tied--stop--1,tied,stamp,mn-1-36-1-1-1
mn-1-36-1-1-6--tied--start--1,tied,stamp,mn-1-36-1-1-6
mn-1-37-1-1-1--tied--stop--1,tied,stamp,mn-1-37-1-1-1
mn-1-37-2-1-8--tied--start--1,tied,stamp,mn-1-37-2-1-8
mn-1-38-2-1-1--tied--stop--1,tied,stamp,mn-1-38-2-1-1
mn-1-38-2-1-3--tied--start--1,tied,stamp,mn-1-38-2-1-3
mn-1-39-2-1-1--tied--stop--1,tied,stamp,mn-1-39-2-1-1
mn-1-41-1-1-8--tied--start--1,tied,stamp,mn-1-41-1-1-8
mn-1-42-1-1-1--tied--stop--1,tied,stamp,mn-1-42-1-1-1
mn-1-42-1-1-6--tied--start--1,tied,stamp,mn-1-42-1-1-6
mn-1-43-1-1-1--tied--stop--1,tied,stamp,mn-1-43-1-1-1
mn-1-48-1-1-1--fermata--upright--1,fermata,stamp,mn-1-48-1-1-1
mn-1-48-5-2-1--fermata--inverted--1,fermata,stamp,mn-1-48-5-2-1
