element_id,original_id,tag,carrier,host_or_staff
n614ff22c485f8bfb--staccatissimo--1,,staccatissimo,derive,n614ff22c485f8bfb
n9712c00b29d7600f--staccatissimo--1,,staccatissimo,derive,n9712c00b29d7600f
e245aec0c2990dd8f,md-1-1-1-1,words,md,1
nd37d5bc281a77dab--slur--start--1,n30--slur--start--1,slur,stamp,nd37d5bc281a77dab
n1edf2c6d4bd130ea--slur--stop--1,n32--slur--stop--1,slur,stamp,n1edf2c6d4bd130ea
n7453da5b94d1a21d--slur--start--1,n35--slur--start--1,slur,stamp,n7453da5b94d1a21d
ncca31bad09197bd3--slur--stop--1,n39--slur--stop--1,slur,stamp,ncca31bad09197bd3
n3307e3b4fb652962--slur--start--1,n46--slur--start--1,slur,stamp,n3307e3b4fb652962
n2dcad72939046a89--slur--stop--1,n48--slur--stop--1,slur,stamp,n2dcad72939046a89
e95ed7b8ac80a6a60,md-1-2-1-1,words,md,1
e783967ca0e7b1bea,md-1-2-1-2,words,md,1
nf5ccffddde391f65--slur--start--1,n53--slur--start--1,slur,stamp,nf5ccffddde391f65
n438700e514a858c8--slur--stop--1,n58--slur--stop--1,slur,stamp,n438700e514a858c8
n0461626916fa1bd1--slur--start--1,n59--slur--start--1,slur,stamp,n0461626916fa1bd1
nd4c76aad708ac9a4--slur--stop--1,n61--slur--stop--1,slur,stamp,nd4c76aad708ac9a4
ne99a645ae94e3f8f--slur--start--1,n62--slur--start--1,slur,stamp,ne99a645ae94e3f8f
n434eec59379ae802--slur--stop--1,n63--slur--stop--1,slur,stamp,n434eec59379ae802
n18385ba1f4831536--staccatissimo--1,,staccatissimo,derive,n18385ba1f4831536
n88aba0fd16caf4cb--staccatissimo--1,,staccatissimo,derive,n88aba0fd16caf4cb
nda66e966a095160d--tie--1,,tie,derive,nda66e966a095160d
nda66e966a095160d--tied--start--1,n73--tied--start--1,tied,stamp,nda66e966a095160d
e0691b85641d5d31b,md-1-3-1-1,words,md,1
ed3621b0011d77fb9,md-1-3-1-2,words,md,1
nc0a832dd360d3119--slur--start--1,n78--slur--start--1,slur,stamp,nc0a832dd360d3119
n7878c35b70c0d66f--slur--stop--1,n81--slur--stop--1,slur,stamp,n7878c35b70c0d66f
nf85c81258e597949--tie--1,,tie,derive,nf85c81258e597949
nf85c81258e597949--tied--start--1,n83--tied--start--1,tied,stamp,nf85c81258e597949
n4805c486421739d9--tie--1,,tie,derive,n4805c486421739d9
n4805c486421739d9--tied--stop--1,n84--tied--stop--1,tied,stamp,n4805c486421739d9
n80dc5204e900537f--tie--1,,tie,derive,n80dc5204e900537f
n80dc5204e900537f--tied--stop--1,n94--tied--stop--1,tied,stamp,n80dc5204e900537f
e699790f8b8342af9,md-1-4-1-1,dynamics,md,1
nee21c59c2e295c0c--staccatissimo--1,,staccatissimo,derive,nee21c59c2e295c0c
n0084eabb005300c7--staccatissimo--1,,staccatissimo,derive,n0084eabb005300c7
ncf36ccc07522048c--staccatissimo--1,,staccatissimo,derive,ncf36ccc07522048c
nfd7c2549312f6cf1--staccatissimo--1,,staccatissimo,derive,nfd7c2549312f6cf1
n38d906e327b69066--tie--1,,tie,derive,n38d906e327b69066
n38d906e327b69066--tied--start--1,n113--tied--start--1,tied,stamp,n38d906e327b69066
nf2abbcebf96f3711--tie--1,,tie,derive,nf2abbcebf96f3711
nf2abbcebf96f3711--tied--stop--1,n114--tied--stop--1,tied,stamp,nf2abbcebf96f3711
nb3268fba7c1af2e6--slur--start--1,n132--slur--start--1,slur,stamp,nb3268fba7c1af2e6
n87b3101cbd59a6da--slur--stop--1,n137--slur--stop--1,slur,stamp,n87b3101cbd59a6da
ne76a68cc8d719a4d--slur--start--1,n143--slur--start--1,slur,stamp,ne76a68cc8d719a4d
n8d0d8a3807fb686d--slur--stop--1,n145--slur--stop--1,slur,stamp,n8d0d8a3807fb686d
n8d0d8a3807fb686d--staccatissimo--1,,staccatissimo,derive,n8d0d8a3807fb686d
n300809d1d1a45158--slur--start--1,n153--slur--start--1,slur,stamp,n300809d1d1a45158
