element_id,original_id,tag,carrier,host_or_staff
n5007f5a121821191--tuplet--start--1,n5--tuplet--start--1,tuplet,stamp,n5007f5a121821191
n2f7a274740118639--tuplet--stop--1,n7--tuplet--stop--1,tuplet,stamp,n2f7a274740118639
ne1d4f30c24df4192--tuplet--start--1,n8--tuplet--start--1,tuplet,stamp,ne1d4f30c24df4192
nc7618f5a5ec2527d--tuplet--stop--1,n10--tuplet--stop--1,tuplet,stamp,nc7618f5a5ec2527d
n14ecb9df1b5002df--tie--1,,tie,derive,n14ecb9df1b5002df
n14ecb9df1b5002df--tied--start--1,n13--tied--start--1,tied,stamp,n14ecb9df1b5002df
nd3531738cc0bfe3b--tie--1,,tie,derive,nd3531738cc0bfe3b
nd3531738cc0bfe3b--tied--stop--1,n14--tied--stop--1,tied,stamp,nd3531738cc0bfe3b
ne576884c937f32d2--tie--1,,tie,derive,ne576884c937f32d2
ne576884c937f32d2--tied--start--1,n16--tied--start--1,tied,stamp,ne576884c937f32d2
n5979f7ab610b8553--tie--1,,tie,derive,n5979f7ab610b8553
n5979f7ab610b8553--tied--stop--1,n17--tied--stop--1,tied,stamp,n5979f7ab610b8553
n859df18f7c46eaab--tuplet--start--1,n29--tuplet--start--1,tuplet,stamp,n859df18f7c46eaab
ne758df44e48a4b40--tuplet--stop--1,n31--tuplet--stop--1,tuplet,stamp,ne758df44e48a4b40
n2f1ff30490a6e025--tuplet--start--1,n32--tuplet--start--1,tuplet,stamp,n2f1ff30490a6e025
n0bbe633b2b36c271--tuplet--stop--1,n34--tuplet--stop--1,tuplet,stamp,n0bbe633b2b36c271
ne5275e685fd40358--tie--1,,tie,derive,ne5275e685fd40358
ne5275e685fd40358--tied--start--1,n37--tied--start--1,tied,stamp,ne5275e685fd40358
n3100a6c2d3e2c25e--tuplet--start--1,n40--tuplet--start--1,tuplet,stamp,n3100a6c2d3e2c25e
n6fdb672058de4c90--tuplet--stop--1,n42--tuplet--stop--1,tuplet,stamp,n6fdb672058de4c90
n9c3253ed917a33b7--tuplet--start--1,n43--tuplet--start--1,tuplet,stamp,n9c3253ed917a33b7
nd2dc8ed934177892--tuplet--stop--1,n45--tuplet--stop--1,tuplet,stamp,nd2dc8ed934177892
na0916a25f748da92--tie--1,,tie,derive,na0916a25f748da92
na0916a25f748da92--tied--stop--1,n62--tied--stop--1,tied,stamp,na0916a25f748da92
nb6a52efaa72257a2--tuplet--start--1,n76--tuplet--start--1,tuplet,stamp,nb6a52efaa72257a2
n8954ba4f19938e62--tuplet--stop--1,n78--tuplet--stop--1,tuplet,stamp,n8954ba4f19938e62
naa279c3215cfa845--tuplet--start--1,n79--tuplet--start--1,tuplet,stamp,naa279c3215cfa845
n0a853f8b8bb02449--tuplet--stop--1,n81--tuplet--stop--1,tuplet,stamp,n0a853f8b8bb02449
n9b43798e0966d94e--tuplet--start--1,n97--tuplet--start--1,tuplet,stamp,n9b43798e0966d94e
n29800e5bc986d9dd--tuplet--stop--1,n99--tuplet--stop--1,tuplet,stamp,n29800e5bc986d9dd
n1ba9c388bf29792a--tuplet--start--1,n100--tuplet--start--1,tuplet,stamp,n1ba9c388bf29792a
n1c090eadc68d00c1--tuplet--stop--1,n102--tuplet--stop--1,tuplet,stamp,n1c090eadc68d00c1
n7e93f6b1853a20f0--tie--1,,tie,derive,n7e93f6b1853a20f0
n7e93f6b1853a20f0--tied--start--1,n107--tied--start--1,tied,stamp,n7e93f6b1853a20f0
nb7d84ea7cef5c3cb--tie--1,,tie,derive,nb7d84ea7cef5c3cb
nb7d84ea7cef5c3cb--tied--start--1,n108--tied--start--1,tied,stamp,nb7d84ea7cef5c3cb
n8101c8ae97ceeb56--tie--1,,tie,derive,n8101c8ae97ceeb56
n8101c8ae97ceeb56--tied--start--1,n109--tied--start--1,tied,stamp,n8101c8ae97ceeb56
n1b683824bf93249f--tie--1,,tie,derive,n1b683824bf93249f
n1b683824bf93249f--tied--stop--1,n110--tied--stop--1,tied,stamp,n1b683824bf93249f
n1b683824bf93249f--tuplet--start--1,n110--tuplet--start--1,tuplet,stamp,n1b683824bf93249f
nd910cd2deec31454--tuplet--stop--1,n112--tuplet--stop--1,tuplet,stamp,nd910cd2deec31454
nd8077f3c87c86c56--tuplet--start--1,n113--tuplet--start--1,tuplet,stamp,nd8077f3c87c86c56
n6b67645500eb07f8--tuplet--stop--1,n115--tuplet--stop--1,tuplet,stamp,n6b67645500eb07f8
n1701acb2ecf5832a--tuplet--start--1,n116--tuplet--start--1,tuplet,stamp,n1701acb2ecf5832a
n13f1e084bd51a147--tuplet--stop--1,n118--tuplet--stop--1,tuplet,stamp,n13f1e084bd51a147
n33644bdb7b429cd2--tie--1,,tie,derive,n33644bdb7b429cd2
n33644bdb7b429cd2--tied--stop--1,n121--tied--stop--1,tied,stamp,n33644bdb7b429cd2
n33644bdb7b429cd2--tuplet--start--1,n121--tuplet--start--1,tuplet,stamp,n33644bdb7b429cd2
n2fbf0b8fef544c8b--tuplet--stop--1,n123--tuplet--stop--1,tuplet,stamp,n2fbf0b8fef544c8b
n4009f5c77c77b01e--tuplet--start--1,n124--tuplet--start--1,tuplet,stamp,n4009f5c77c77b01e
n603fd9eb6bd014a5--tuplet--stop--1,n126--tuplet--stop--1,tuplet,stamp,n603fd9eb6bd014a5
n989d46ea5f1bfa96--tuplet--start--1,n127--tuplet--start--1,tuplet,stamp,n989d46ea5f1bfa96
n6fea75bbc6534a45--tuplet--stop--1,n129--tuplet--stop--1,tuplet,stamp,n6fea75bbc6534a45
n063f8adf7c3055ed--tuplet--start--1,n130--tuplet--start--1,tuplet,stamp,n063f8adf7c3055ed
nd9d22eceaa41e311--tuplet--stop--1,n132--tuplet--stop--1,tuplet,stamp,nd9d22eceaa41e311
nf6409c87c33f4578--tie--1,,tie,derive,nf6409c87c33f4578
nf6409c87c33f4578--tied--start--1,n133--tied--start--1,tied,stamp,nf6409c87c33f4578
n59152f20a7a54c54--tie--1,,tie,derive,n59152f20a7a54c54
n59152f20a7a54c54--tied--stop--1,n134--tied--stop--1,tied,stamp,n59152f20a7a54c54
n3b6de18610c6a88c--tuplet--start--1,n140--tuplet--start--1,tuplet,stamp,n3b6de18610c6a88c
