note_id,original_id,bar,voice,staff,ordinal
mn-0-1-1-1,n1,0,1,1,1
mn-0-5-2-1,n2,0,5,2,1
mn-0-6-2-1,r1,0,6,2,1
mn-1-1-1-1,n3,1,1,1,1
mn-1-5-2-1,r2,1,5,2,1
mn-1-7-2-1,n4,1,7,2,1
mn-1-7-2-2,n5,1,7,2,2
mn-1-7-2-3,n6,1,7,2,3
mn-2-1-1-1,n7,2,1,1,1
mn-2-5-2-1,r3,2,5,2,1
mn-2-7-2-1,n8,2,7,2,1
mn-2-7-2-2,n9,2,7,2,2
mn-2-7-2-3,n10,2,7,2,3
mn-2-7-2-4,n11,2,7,2,4
mn-2-7-2-5,n12,2,7,2,5
mn-3-1-1-1,n13,3,1,1,1
mn-3-5-2-1,r4,3,5,2,1
mn-3-7-2-1,n14,3,7,2,1
mn-3-7-2-2,n15,3,7,2,2
mn-3-7-2-3,n16,3,7,2,3
mn-3-7-2-4,n17,3,7,2,4
mn-3-7-2-5,n18,3,7,2,5
mn-4-1-1-1,n19,4,1,1,1
mn-4-1-1-2,n20,4,1,1,2
mn-4-1-1-3,n21,4,1,1,3
mn-4-5-2-1,r5,4,5,2,1
mn-4-7-2-1,n22,4,7,2,1
mn-4-7-2-2,n23,4,7,2,2
mn-4-7-2-3,n24,4,7,2,3
mn-4-7-2-4,n25,4,7,2,4
mn-4-7-2-5,n26,4,7,2,5
mn-4-7-2-6,n27,4,7,2,6
mn-5-1-1-1,n28,5,1,1,1
mn-5-1-1-2,n29,5,1,1,2
mn-5-1-1-3,n30,5,1,1,3
mn-5-5-2-1,r6,5,5,2,1
mn-5-7-2-1,n31,5,7,2,1
mn-5-7-2-2,n32,5,7,2,2
mn-5-7-2-3,n33,5,7,2,3
mn-5-7-2-4,n34,5,7,2,4
mn-5-7-2-5,n35,5,7,2,5
mn-5-7-2-6,n36,5,7,2,6
mn-6-1-1-1,n37,6,1,1,1
mn-6-1-1-2,n38,6,1,1,2
mn-6-1-1-3,n39,6,1,1,3
mn-6-1-1-4,n40,6,1,1,4
mn-6-1-1-5,n41,6,1,1,5
mn-6-5-2-1,r7,6,5,2,1
mn-6-7-2-1,n42,6,7,2,1
mn-6-7-2-2,n43,6,7,2,2
mn-6-7-2-3,n44,6,7,2,3
mn-6-7-2-4,n45,6,7,2,4
mn-6-7-2-5,n46,6,7,2,5
mn-6-7-2-6,n47,6,7,2,6
mn-7-1-1-1,n48,7,1,1,1
mn-7-1-1-2,n49,7,1,1,2
mn-7-1-1-3,n50,7,1,1,3
mn-7-1-1-4,n51,7,1,1,4
mn-7-1-1-5,n52,7,1,1,5
mn-7-5-2-1,r8,7,5,2,1
mn-7-6-2-1,n53,7,6,2,1
mn-7-6-2-2,n54,7,6,2,2
mn-7-6-2-3,n55,7,6,2,3
mn-7-6-2-4,n56,7,6,2,4
mn-7-6-2-5,n57,7,6,2,5
mn-7-6-2-6,n58,7,6,2,6
mn-7-6-2-7,n59,7,6,2,7
mn-7-6-2-8,n60,7,6,2,8
mn-7-6-2-9,n61,7,6,2,9
mn-7-6-2-10,n62,7,6,2,10
mn-7-6-2-11,n63,7,6,2,11
mn-7-6-2-12,n64,7,6,2,12
mn-7-7-2-1,n65,7,7,2,1
mn-8-1-1-1,n66,8,1,1,1
mn-8-1-1-2,n67,8,1,1,2
mn-8-1-1-3,n68,8,1,1,3
mn-8-1-1-4,n69,8,1,1,4
mn-8-1-1-5,n70,8,1,1,5
mn-8-1-1-6,n71,8,1,1,6
mn-8-5-2-1,r9,8,5,2,1
mn-8-7-2-1,n72,8,7,2,1
mn-8-7-2-2,n73,8,7,2,2
mn-8-7-2-3,n74,8,7,2,3
mn-9-1-1-1,n75,9,1,1,1
mn-9-1-1-2,n76,9,1,1,2
mn-9-1-1-3,n77,9,1,1,3
mn-9-5-2-1,n78,9,5,2,1
mn-9-5-2-2,n79,9,5,2,2
mn-9-5-2-3,n80,9,5,2,3
mn-9-5-2-4,n81,9,5,2,4
mn-9-5-2-5,n82,9,5,2,5
mn-9-5-2-6,n83,9,5,2,6
mn-9-6-2-1,r10,9,6,2,1
mn-9-6-2-2,r11,9,6,2,2
mn-9-6-2-3,n84,9,6,2,3
mn-10-1-1-1,n85,10,1,1,1
mn-10-1-1-2,n86,10,1,1,2
mn-10-1-1-3,n87,10,1,1,3
mn-10-1-1-4,n88,10,1,1,4
mn-10-1-1-5,n89,10,1,1,5
mn-10-1-1-6,n90,10,1,1,6
mn-10-2-1-1,n91,10,2,1,1
mn-10-5-2-1,n92,10,5,2,1
mn-10-5-2-2,n93,10,5,2,2
mn-10-5-2-3,n94,10,5,2,3
mn-10-7-2-1,n95,10,7,2,1
mn-11-1-1-1,n96,11,1,1,1
mn-11-1-1-2,n97,11,1,1,2
mn-11-1-1-3,n98,11,1,1,3
mn-11-1-1-4,n99,11,1,1,4
mn-11-1-1-5,n100,11,1,1,5
mn-11-1-1-6,n101,11,1,1,6
mn-11-2-1-1,n102,11,2,1,1
mn-11-2-1-2,n103,11,2,1,2
mn-11-2-1-3,n104,11,2,1,3
mn-11-5-2-1,n105,11,5,2,1
mn-11-5-2-2,n106,11,5,2,2
mn-11-5-2-3,n107,11,5,2,3
mn-11-5-2-4,n108,11,5,2,4
mn-11-5-2-5,n109,11,5,2,5
mn-12-1-1-1,n110,12,1,1,1
mn-12-2-1-1,n111,12,2,1,1
mn-12-3-1-1,n112,12,3,1,1
mn-12-3-1-2,n113,12,3,1,2
mn-12-3-1-3,n114,12,3,1,3
mn-12-3-1-4,n115,12,3,1,4
mn-12-3-1-5,n116,12,3,1,5
mn-12-3-1-6,n117,12,3,1,6
mn-12-3-1-7,n118,12,3,1,7
mn-12-3-1-8,n119,12,3,1,8
mn-12-3-1-9,n120,12,3,1,9
mn-12-3-1-10,n121,12,3,1,10
mn-12-3-1-11,n122,12,3,1,11
mn-12-3-1-12,n123,12,3,1,12
mn-12-5-2-1,n124,12,5,2,1
mn-12-5-2-2,n125,12,5,2,2
mn-12-5-2-3,n126,12,5,2,3
mn-12-5-2-4,n127,12,5,2,4
mn-12-5-2-5,n128,12,5,2,5
mn-13-1-1-1,n129,13,1,1,1
mn-13-1-1-2,n130,13,1,1,2
mn-13-2-1-1,n131,13,2,1,1
mn-13-2-1-2,n132,13,2,1,2
mn-13-5-2-1,n133,13,5,2,1
mn-13-5-2-2,n134,13,5,2,2
mn-13-5-2-3,n135,13,5,2,3
mn-13-5-2-4,n136,13,5,2,4
mn-13-5-2-5,n137,13,5,2,5
mn-13-5-2-6,n138,13,5,2,6
mn-14-1-1-1,n139,14,1,1,1
mn-14-1-1-2,n140,14,1,1,2
mn-14-2-1-1,n141,14,2,1,1
mn-14-2-1-2,n142,14,2,1,2
mn-14-5-2-1,n143,14,5,2,1
mn-14-5-2-2,n144,14,5,2,2
mn-14-5-2-3,n145,14,5,2,3
mn-14-5-2-4,n146,14,5,2,4
mn-14-5-2-5,n147,14,5,2,5
mn-14-5-2-6,n148,14,5,2,6
mn-15-1-1-1,n149,15,1,1,1
mn-15-1-1-2,n150,15,1,1,2
mn-15-2-1-1,n151,15,2,1,1
mn-15-2-1-2,n152,15,2,1,2
mn-15-5-2-1,n153,15,5,2,1
mn-15-5-2-2,n154,15,5,2,2
mn-15-5-2-3,n155,15,5,2,3
mn-15-5-2-4,n156,15,5,2,4
mn-15-5-2-5,n157,15,5,2,5
mn-15-5-2-6,n158,15,5,2,6
mn-16-1-1-1,n159,16,1,1,1
mn-16-2-1-1,n160,16,2,1,1
mn-16-2-1-2,n161,16,2,1,2
mn-16-2-1-3,n162,16,2,1,3
mn-16-2-1-4,n163,16,2,1,4
mn-16-2-1-5,n164,16,2,1,5
mn-16-2-1-6,n165,16,2,1,6
mn-16-5-2-1,n166,16,5,2,1
mn-16-6-2-1,n167,16,6,2,1
mn-16-6-2-2,n168,16,6,2,2
mn-16-6-2-3,n169,16,6,2,3
mn-16-6-2-4,n170,16,6,2,4
mn-16-6-2-5,n171,16,6,2,5
mn-16-6-2-6,n172,16,6,2,6
mn-16-6-2-7,n173,16,6,2,7
mn-16-6-2-8,n174,16,6,2,8
mn-16-6-2-9,n175,16,6,2,9
mn-16-6-2-10,n176,16,6,2,10
mn-16-6-2-11,n177,16,6,2,11
mn-16-6-2-12,n178,16,6,2,12
mn-17-1-1-1,n179,17,1,1,1
mn-17-1-1-2,n180,17,1,1,2
mn-17-1-1-3,n181,17,1,1,3
mn-17-1-1-4,n182,17,1,1,4
mn-17-2-1-1,n183,17,2,1,1
mn-17-2-1-2,n184,17,2,1,2
mn-17-2-1-3,n185,17,2,1,3
mn-17-2-1-4,n186,17,2,1,4
mn-17-5-2-1,n187,17,5,2,1
mn-17-5-2-2,n188,17,5,2,2
mn-17-5-2-3,n189,17,5,2,3
mn-17-5-2-4,n190,17,5,2,4
mn-18-1-1-1,n191,18,1,1,1
mn-18-1-1-2,n192,18,1,1,2
mn-18-1-1-3,n193,18,1,1,3
mn-18-2-1-1,n194,18,2,1,1
mn-18-2-1-2,n195,18,2,1,2
mn-18-2-1-3,n196,18,2,1,3
mn-18-2-1-4,n197,18,2,1,4
mn-18-2-1-5,n198,18,2,1,5
mn-18-2-1-6,n199,18,2,1,6
mn-18-5-2-1,n200,18,5,2,1
mn-19-1-1-1,n201,19,1,1,1
mn-19-1-1-2,n202,19,1,1,2
mn-19-1-1-3,n203,19,1,1,3
mn-19-1-1-4,n204,19,1,1,4
mn-19-1-1-5,n205,19,1,1,5
mn-19-2-1-1,n206,19,2,1,1
mn-19-2-1-2,r12,19,2,1,2
mn-19-2-1-3,r13,19,2,1,3
mn-19-5-2-1,n207,19,5,2,1
mn-19-5-2-2,n208,19,5,2,2
mn-19-5-2-3,n209,19,5,2,3
mn-19-5-2-4,n210,19,5,2,4
mn-19-5-2-5,n211,19,5,2,5
mn-19-5-2-6,n212,19,5,2,6
mn-20-1-1-1,r14,20,1,1,1
mn-20-3-1-1,n213,20,3,1,1
mn-20-3-1-2,n214,20,3,1,2
mn-20-3-1-3,n215,20,3,1,3
mn-20-3-1-4,n216,20,3,1,4
mn-20-3-1-5,n217,20,3,1,5
mn-20-5-2-1,n218,20,5,2,1
mn-20-6-2-1,n219,20,6,2,1
mn-20-6-2-2,n220,20,6,2,2
mn-20-6-2-3,n221,20,6,2,3
mn-20-6-2-4,n222,20,6,2,4
mn-20-6-2-5,n223,20,6,2,5
mn-20-6-2-6,n224,20,6,2,6
mn-20-6-2-7,n225,20,6,2,7
mn-20-6-2-8,n226,20,6,2,8
mn-20-6-2-9,n227,20,6,2,9
mn-20-6-2-10,n228,20,6,2,10
mn-20-6-2-11,n229,20,6,2,11
mn-20-6-2-12,n230,20,6,2,12
mn-21-1-1-1,n231,21,1,1,1
mn-21-1-1-2,n232,21,1,1,2
mn-21-1-1-3,n233,21,1,1,3
mn-21-1-1-4,n234,21,1,1,4
mn-21-1-1-5,n235,21,1,1,5
mn-21-1-1-6,n236,21,1,1,6
mn-21-2-1-1,r15,21,2,1,1
mn-21-2-1-2,r16,21,2,1,2
mn-21-2-1-3,n237,21,2,1,3
mn-21-5-2-1,n238,21,5,2,1
mn-21-5-2-2,n239,21,5,2,2
mn-22-1-1-1,n240,22,1,1,1
mn-22-1-1-2,n241,22,1,1,2
mn-22-1-1-3,n242,22,1,1,3
mn-22-1-1-4,n243,22,1,1,4
mn-22-1-1-5,n244,22,1,1,5
mn-22-1-1-6,n245,22,1,1,6
mn-22-2-1-1,n246,22,2,1,1
mn-22-2-1-2,n247,22,2,1,2
mn-22-2-1-3,n248,22,2,1,3
mn-22-5-2-1,n249,22,5,2,1
mn-23-1-1-1,n250,23,1,1,1
mn-23-1-1-2,n251,23,1,1,2
mn-23-1-1-3,n252,23,1,1,3
mn-23-1-1-4,n253,23,1,1,4
mn-23-1-1-5,n254,23,1,1,5
mn-23-1-1-6,n255,23,1,1,6
mn-23-2-1-1,n256,23,2,1,1
mn-23-2-1-2,n257,23,2,1,2
mn-23-2-1-3,n258,23,2,1,3
mn-23-2-1-4,n259,23,2,1,4
mn-23-2-1-5,n260,23,2,1,5
mn-23-5-2-1,n261,23,5,2,1
mn-24-1-1-1,n262,24,1,1,1
mn-24-1-1-2,n263,24,1,1,2
mn-24-1-1-3,n264,24,1,1,3
mn-24-1-1-4,n265,24,1,1,4
mn-24-1-1-5,n266,24,1,1,5
mn-24-2-1-1,n267,24,2,1,1
mn-24-2-1-2,n268,24,2,1,2
mn-24-2-1-3,n269,24,2,1,3
mn-24-2-1-4,n270,24,2,1,4
mn-24-2-1-5,n271,24,2,1,5
mn-24-2-1-6,n272,24,2,1,6
mn-24-2-1-7,n273,24,2,1,7
mn-24-2-1-8,n274,24,2,1,8
mn-24-2-1-9,n275,24,2,1,9
mn-24-2-1-10,n276,24,2,1,10
mn-24-2-1-11,n277,24,2,1,11
mn-24-2-1-12,n278,24,2,1,12
mn-24-3-1-1,n279,24,3,1,1
mn-24-5-2-1,n280,24,5,2,1
mn-25-1-1-1,n281,25,1,1,1
mn-25-1-1-2,n282,25,1,1,2
mn-25-1-1-3,n283,25,1,1,3
mn-25-1-1-4,n284,25,1,1,4
mn-25-1-1-5,n285,25,1,1,5
mn-25-1-1-6,n286,25,1,1,6
mn-25-2-1-1,n287,25,2,1,1
mn-25-2-1-2,n288,25,2,1,2
mn-25-2-1-3,n289,25,2,1,3
mn-25-2-1-4,n290,25,2,1,4
mn-25-2-1-5,n291,25,2,1,5
mn-25-2-1-6,n292,25,2,1,6
mn-25-5-2-1,n293,25,5,2,1
mn-25-5-2-2,n294,25,5,2,2
mn-25-5-2-3,n295,25,5,2,3
mn-26-1-1-1,n296,26,1,1,1
mn-26-1-1-2,n297,26,1,1,2
mn-26-1-1-3,n298,26,1,1,3
mn-26-1-1-4,n299,26,1,1,4
mn-26-1-1-5,n300,26,1,1,5
mn-26-1-1-6,n301,26,1,1,6
mn-26-2-1-1,n302,26,2,1,1
mn-26-2-1-2,n303,26,2,1,2
mn-26-5-2-1,n304,26,5,2,1
mn-26-5-2-2,n305,26,5,2,2
mn-26-5-2-3,n306,26,5,2,3
mn-27-1-1-1,n307,27,1,1,1
mn-27-1-1-2,n308,27,1,1,2
mn-27-1-1-3,n309,27,1,1,3
mn-27-1-1-4,n310,27,1,1,4
mn-27-1-1-5,n311,27,1,1,5
mn-27-1-1-6,n312,27,1,1,6
mn-27-2-1-1,r17,27,2,1,1
mn-27-2-1-2,r18,27,2,1,2
mn-27-2-1-3,n313,27,2,1,3
mn-27-5-2-1,n314,27,5,2,1
mn-27-5-2-2,n315,27,5,2,2
mn-27-5-2-3,n316,27,5,2,3
mn-27-5-2-4,n317,27,5,2,4
mn-27-5-2-5,n318,27,5,2,5
mn-28-1-1-1,n319,28,1,1,1
mn-28-1-1-2,n320,28,1,1,2
mn-28-2-1-1,n321,28,2,1,1
mn-28-2-1-2,n322,28,2,1,2
mn-28-2-1-3,n323,28,2,1,3
mn-28-4-1-1,n324,28,4,1,1
mn-28-4-1-2,n325,28,4,1,2
mn-28-4-1-3,n326,28,4,1,3
mn-28-4-1-4,n327,28,4,1,4
mn-28-4-1-5,n328,28,4,1,5
mn-28-4-1-6,n329,28,4,1,6
mn-28-4-1-7,n330,28,4,1,7
mn-28-4-1-8,n331,28,4,1,8
mn-28-5-2-1,n332,28,5,2,1
mn-28-5-2-2,n333,28,5,2,2
