element_id,original_id,tag,carrier,host_or_staff
nabfb9ab928e8e951--staccato--1,,staccato,derive,nabfb9ab928e8e951
nb1fe1d841d164a42--staccato--1,,staccato,derive,nb1fe1d841d164a42
nbd69cf13752e1b22--staccato--1,,staccato,derive,nbd69cf13752e1b22
n2c07039cbd60ae7c--staccato--1,,staccato,derive,n2c07039cbd60ae7c
eb062e038137b26ac,md-1-1-1-1,dynamics,md,1
e8fc970c145061162,md-1-1-1-2,words,md,1
nb7fa49dbb4c4c865--staccato--1,,staccato,derive,nb7fa49dbb4c4c865
n3307e3b4fb652962--staccato--1,,staccato,derive,n3307e3b4fb652962
n40cc93caf124b911--staccato--1,,staccato,derive,n40cc93caf124b911
n2dcad72939046a89--staccato--1,,staccato,derive,n2dcad72939046a89
n79bc37ecb91e5a0b--staccato--1,,staccato,derive,n79bc37ecb91e5a0b
n4f1d41d7018e0025--staccato--1,,staccato,derive,n4f1d41d7018e0025
n277703b6faab2817--staccato--1,,staccato,derive,n277703b6faab2817
na0916a25f748da92--staccato--1,,staccato,derive,na0916a25f748da92
nda66e966a095160d--staccato--1,,staccato,derive,nda66e966a095160d
ndfd8af3b9a28e4e9--staccato--1,,staccato,derive,ndfd8af3b9a28e4e9
n8f182582ef2ea5fe--staccato--1,,staccato,derive,n8f182582ef2ea5fe
n3778c0988d32e86e--accent--1,,accent,derive,n3778c0988d32e86e
n835b18a371e10a3f--accent--1,,accent,derive,n835b18a371e10a3f
nf0b97ccb954eb9a0--staccato--1,,staccato,derive,nf0b97ccb954eb9a0
n80dc5204e900537f--staccato--1,,staccato,derive,n80dc5204e900537f
n4fbcef650dfafb00--staccato--1,,staccato,derive,n4fbcef650dfafb00
nb0847cb0ecfe94fd--staccato--1,,staccato,derive,nb0847cb0ecfe94fd
nd9e1a6eac227098b--staccato--1,,staccato,derive,nd9e1a6eac227098b
nd7b6b3ff3d518f62--staccato--1,,staccato,derive,nd7b6b3ff3d518f62
nc3f04e9e4bf562f2--staccato--1,,staccato,derive,nc3f04e9e4bf562f2
n81bbb75c40972ffd--staccato--1,,staccato,derive,n81bbb75c40972ffd
nf2abbcebf96f3711--staccato--1,,staccato,derive,nf2abbcebf96f3711
na0176bc1ce402073--staccato--1,,staccato,derive,na0176bc1ce402073
n7442abc42be7ddba--staccato--1,,staccato,derive,n7442abc42be7ddba
n8101c8ae97ceeb56--accent--1,,accent,derive,n8101c8ae97ceeb56
nbdfa5a3b46cbca85--accent--1,,accent,derive,nbdfa5a3b46cbca85
n37f764966b9d9172--staccato--1,,staccato,derive,n37f764966b9d9172
n60f531f5f4937551--staccato--1,,staccato,derive,n60f531f5f4937551
n05a5dec5335807ee--staccato--1,,staccato,derive,n05a5dec5335807ee
n1f43e2cd74676f16--staccato--1,,staccato,derive,n1f43e2cd74676f16
n300809d1d1a45158--staccato--1,,staccato,derive,n300809d1d1a45158
n36b3cf7317308524--staccato--1,,staccato,derive,n36b3cf7317308524
n3c9d7390cff50dc4--staccato--1,,staccato,derive,n3c9d7390cff50dc4
nbd2fda576c68aaa7--staccato--1,,staccato,derive,nbd2fda576c68aaa7
ndf7004fea2c3f2e2--staccato--1,,staccato,derive,ndf7004fea2c3f2e2
nef4f5f399daddebe--staccato--1,,staccato,derive,nef4f5f399daddebe
n456021d12f0ed531--staccato--1,,staccato,derive,n456021d12f0ed531
ne14a48f4d2230b62--staccato--1,,staccato,derive,ne14a48f4d2230b62
n81d3e749ed0191e5--staccato--1,,staccato,derive,n81d3e749ed0191e5
n27274b558864e981--staccato--1,,staccato,derive,n27274b558864e981
n957cd2c53294baea--staccato--1,,staccato,derive,n957cd2c53294baea
nff3cf0162eac5dca--staccato--1,,staccato,derive,nff3cf0162eac5dca
n88ea8675d77e8613--staccato--1,,staccato,derive,n88ea8675d77e8613
nb8c3b7d523b6215a--staccato--1,,staccato,derive,nb8c3b7d523b6215a
n792b4dd7ad69bfb3--staccato--1,,staccato,derive,n792b4dd7ad69bfb3
n79749979ab990250--accent--1,,accent,derive,n79749979ab990250
ndfaed79ea9332aef--accent--1,,accent,derive,ndfaed79ea9332aef
nce232c2c9cce54b7--staccato--1,,staccato,derive,nce232c2c9cce54b7
n831c4a9efc375024--staccato--1,,staccato,derive,n831c4a9efc375024
n7497fdab4d7e636a--staccato--1,,staccato,derive,n7497fdab4d7e636a
n0c8ae60b5307cd54--staccato--1,,staccato,derive,n0c8ae60b5307cd54
n2cb807b64c864817--staccato--1,,staccato,derive,n2cb807b64c864817
n5a5efd3699d5722d--staccato--1,,staccato,derive,n5a5efd3699d5722d
n7ebb6850319813c4--staccato--1,,staccato,derive,n7ebb6850319813c4
n498d2448c46f5014--staccato--1,,staccato,derive,n498d2448c46f5014
n2781ee3aac4d04a9--staccato--1,,staccato,derive,n2781ee3aac4d04a9
n3e76dfbc1f366b94--staccato--1,,staccato,derive,n3e76dfbc1f366b94
n99cbdede74100e06--staccato--1,,staccato,derive,n99cbdede74100e06
n8a06aa675b416f81--accent--1,,accent,derive,n8a06aa675b416f81
n1cbc864f855ba165--accent--1,,accent,derive,n1cbc864f855ba165
n3ae0a6a7a2848405--staccato--1,,staccato,derive,n3ae0a6a7a2848405
nd50847dfb7fdd4a9--staccato--1,,staccato,derive,nd50847dfb7fdd4a9
nd54a1f968435efc4--staccato--1,,staccato,derive,nd54a1f968435efc4
ncd4fc7675aa76d8c--staccato--1,,staccato,derive,ncd4fc7675aa76d8c
n03dc7bdba949ed4f--staccato--1,,staccato,derive,n03dc7bdba949ed4f
n7c1bb39908d3f757--staccato--1,,staccato,derive,n7c1bb39908d3f757
nf497971fd71b5e12--staccato--1,,staccato,derive,nf497971fd71b5e12
n9fe4626074c6ef74--staccato--1,,staccato,derive,n9fe4626074c6ef74
nce4a5abaca43f112--staccato--1,,staccato,derive,nce4a5abaca43f112
nae621d9827eede96--staccato--1,,staccato,derive,nae621d9827eede96
ne3361345a2e30fbd--staccato--1,,staccato,derive,ne3361345a2e30fbd
n76c4c81844c0e34f--accent--1,,accent,derive,n76c4c81844c0e34f
nbb583d1079ba6634--accent--1,,accent,derive,nbb583d1079ba6634
n8670693be9c8afeb--staccato--1,,staccato,derive,n8670693be9c8afeb
n6688a56716c7a053--staccato--1,,staccato,derive,n6688a56716c7a053
n716d370f8b18f236--staccato--1,,staccato,derive,n716d370f8b18f236
nc02b8ab49708aeca--staccato--1,,staccato,derive,nc02b8ab49708aeca
na1eb4db63969386c--staccato--1,,staccato,derive,na1eb4db63969386c
n96ba3dcf6dfac8af--staccato--1,,staccato,derive,n96ba3dcf6dfac8af
n140e4d6b91eaa21c--staccato--1,,staccato,derive,n140e4d6b91eaa21c
n659892dd22b4e0f6--staccato--1,,staccato,derive,n659892dd22b4e0f6
