note_id,original_id,printed_bar
ncae0e7ec3634d539,n1,1
na3645d3416ff89ba,n2,1
n5d67e6e73447757b,n3,1
n560dca5308d18be9,n4,1
n7e8fa31c90aabcee,n5,1
n1b9b5aefc74fd0e0,n6,1
naff3f000b6ec1689,n7,1
n4dc4292fdf20cff4,n8,1
n6bc48aeae9b87ff1,n9,1
nab84ff73a7aa5887,n10,1
nb1fe1d841d164a42,n11,1
n458516f5c8095a54,n12,1
n8d7e6e95681240f8,n13,1
n9712c00b29d7600f,n14,1
nbbffe3bdb053ef1b,n15,2
n0bc7273135f431a4,n16,2
nae5acb0fb936e54b,n17,2
nd34e7b69d44dbd2a,n18,2
nacdd960bf9777d40,n19,2
nfdf827da27d22285,n20,2
n99618961d478c1c2,n21,2
n7d2942f2f8c429ed,n22,2
nd1fb737ebfedd17e,n23,2
n8e971adb56a5ffdd,n24,2
nee099c6fc327b792,n25,2
n2ced9cc71d7478df,n26,2
n0c6fbb691e8cd55a,n27,2
n24fac2c9a8890863,n28,2
n3100a6c2d3e2c25e,n29,2
n54df70f9bb33ceac,n30,2
n3307e3b4fb652962,n31,2
neeb833b18b1c691f,n32,2
n755ac5c42570da7d,n33,2
n2dcad72939046a89,n34,2
na4b51eb1a35860ad,n35,3
n4309cd6a0fb7e9fb,n36,3
n277703b6faab2817,n37,3
ne99a645ae94e3f8f,n38,3
nf4ec4b119a810114,n39,3
n79bc37ecb91e5a0b,n40,3
nd5b0420ed110a16c,n41,3
n434eec59379ae802,n42,3
n02a96d80aed075e4,n43,3
n8f728a36c2108c35,n44,3
nc18b04865d1aa550,n45,3
n565091c8bf7c0498,n46,3
nc65c2799e01088c3,n47,3
n7b3e2dc1aeb9e531,n48,3
ndeb50bd9e3012acf,n49,3
na57f5c1004d201f7,n50,3
n197316d9ca7c3d22,n51,3
nda66e966a095160d,n52,3
n5ff994ebd024dd60,n53,3
n3977514d99d3e38e,n54,3
n434ad1f70dc89a6e,n55,3
na4bc3623f055a209,n56,3
n4c89e20e28c23a27,n57,3
nb52234e10df4f434,n58,4
nd078c6f618390c29,n59,4
n712147236f8adfd5,n60,4
n98143cb429541f18,n61,4
n61bae57e0f53c3ac,n62,4
nea767e88e6bf213e,n63,4
n72c861994f171bba,n64,4
nc31a41b5ec05cc0f,n65,4
n939728a6fe83a5f5,n66,4
nc069a1fe6baeede5,n67,4
n93cc1564a4093d86,n68,4
n1d4b9ff99b9b0a1e,n69,4
n9f4632afc1ed75e4,n70,4
ne078bb19aaa97f47,n71,4
n9812f4fbccb14821,n72,4
n469ee3b4ec710c40,n73,4
nf9f816c696d0debc,n74,4
