element_id,original_id,tag,carrier,host_or_staff
nc72981db1c119102--slur--start--1,n1--slur--start--1,slur,stamp,nc72981db1c119102
ed7974e5bb14222e8,md-1-0-1-1,dynamics,md,1
e90129d27fc7bf631,md-1-0-1-2,words,md,1
n07a8401c67a080da--tuplet--start--1,n3--tuplet--start--1,tuplet,stamp,n07a8401c67a080da
n5007f5a121821191--tuplet--stop--1,n5--tuplet--stop--1,tuplet,stamp,n5007f5a121821191
n8d7e6e95681240f8--tuplet--start--1,n6--tuplet--start--1,tuplet,stamp,n8d7e6e95681240f8
nc1dfcc5164340446--tuplet--stop--1,n8--tuplet--stop--1,tuplet,stamp,nc1dfcc5164340446
n13af578a8fe773eb--tuplet--start--1,n9--tuplet--start--1,tuplet,stamp,n13af578a8fe773eb
n9b5ddf30e7445768--tuplet--stop--1,n14--tuplet--stop--1,tuplet,stamp,n9b5ddf30e7445768
n85095a2a1683c66e--tuplet--start--1,n15--tuplet--start--1,tuplet,stamp,n85095a2a1683c66e
n06bacbfc27270bcd--tuplet--stop--1,n20--tuplet--stop--1,tuplet,stamp,n06bacbfc27270bcd
n421ee12f2a3ab20d--tuplet--start--1,n21--tuplet--start--1,tuplet,stamp,n421ee12f2a3ab20d
nf826690098a5b309--tuplet--stop--1,n26--tuplet--stop--1,tuplet,stamp,nf826690098a5b309
nd3817d935cd5d1d1--tuplet--start--1,n27--tuplet--start--1,tuplet,stamp,nd3817d935cd5d1d1
n5d67e6e73447757b--tuplet--stop--1,n29--tuplet--stop--1,tuplet,stamp,n5d67e6e73447757b
n7e8fa31c90aabcee--tuplet--start--1,n30--tuplet--start--1,tuplet,stamp,n7e8fa31c90aabcee
n72c8ba8eaaaa698e--tuplet--stop--1,n32--tuplet--stop--1,tuplet,stamp,n72c8ba8eaaaa698e
na753164b195f9ea6--tuplet--start--1,n33--tuplet--start--1,tuplet,stamp,na753164b195f9ea6
n3aead3709c707b59--tuplet--stop--1,n38--tuplet--stop--1,tuplet,stamp,n3aead3709c707b59
n9c8d9a562cc2f3e0--tuplet--start--1,n39--tuplet--start--1,tuplet,stamp,n9c8d9a562cc2f3e0
n27c47b3dee869d07--tuplet--stop--1,n44--tuplet--stop--1,tuplet,stamp,n27c47b3dee869d07
nfe16d88e823424f0--tuplet--start--1,n45--tuplet--start--1,tuplet,stamp,nfe16d88e823424f0
ne0a5073801a1703c--tuplet--stop--1,n50--tuplet--stop--1,tuplet,stamp,ne0a5073801a1703c
e5b7fe3ccb79c13f4,md-1-1-1-1,wedge,md,1
e43d9ba33ad423a60,md-1-1-1-2,wedge,md,1
ncea56798138558e5--tuplet--start--1,n51--tuplet--start--1,tuplet,stamp,ncea56798138558e5
n08e82d2516c17138--tuplet--stop--1,n56--tuplet--stop--1,tuplet,stamp,n08e82d2516c17138
n1a1830eed8736a2b--tuplet--start--1,n57--tuplet--start--1,tuplet,stamp,n1a1830eed8736a2b
n1f21bc43816ebe91--tuplet--stop--1,n62--tuplet--stop--1,tuplet,stamp,n1f21bc43816ebe91
