element_id,original_id,tag,carrier,host_or_staff
n5064fe3bc6b53a62--tie--1,,tie,derive,n5064fe3bc6b53a62
n5064fe3bc6b53a62--tied--start--1,n1--tied--start--1,tied,stamp,n5064fe3bc6b53a62
n5064fe3bc6b53a62--slur--start--1,n1--slur--start--1,slur,stamp,n5064fe3bc6b53a62
n5064fe3bc6b53a62--slur--start--2,n1--slur--start--2,slur,stamp,n5064fe3bc6b53a62
nae6fec32be5a0499--tie--1,,tie,derive,nae6fec32be5a0499
nae6fec32be5a0499--tied--stop--1,n2--tied--stop--1,tied,stamp,nae6fec32be5a0499
n7c3a6023f31876e8--tie--1,,tie,derive,n7c3a6023f31876e8
n7c3a6023f31876e8--tied--start--1,n6--tied--start--1,tied,stamp,n7c3a6023f31876e8
n7c3a6023f31876e8--slur--start--1,n6--slur--start--1,slur,stamp,n7c3a6023f31876e8
n0492a10c66216e08--tie--1,,tie,derive,n0492a10c66216e08
n0492a10c66216e08--tied--stop--1,n7--tied--stop--1,tied,stamp,n0492a10c66216e08
ef96ffaf3d267f054,md-1-1-1-1,words,md,1
n3307e3b4fb652962--slur--stop--1,n11--slur--stop--1,slur,stamp,n3307e3b4fb652962
n01e6b1552bcbd366--slur--start--1,n12--slur--start--1,slur,stamp,n01e6b1552bcbd366
nb5e20d607ebd9d72--slur--stop--1,n15--slur--stop--1,slur,stamp,nb5e20d607ebd9d72
n750b7a5588ab3db6--slur--start--1,n16--slur--start--1,slur,stamp,n750b7a5588ab3db6
e140f168989083d7c,md-1-2-1-1,wedge,md,1
nbbc47cfc29be7d07--slur--stop--1,n27--slur--stop--1,slur,stamp,nbbc47cfc29be7d07
ncddc0f3f3531757a--slur--start--1,n28--slur--start--1,slur,stamp,ncddc0f3f3531757a
nccbaba9842a11d08--slur--stop--1,n32--slur--stop--1,slur,stamp,nccbaba9842a11d08
nccbaba9842a11d08--slur--stop--2,n32--slur--stop--2,slur,stamp,nccbaba9842a11d08
nac19e3f21069bed2--slur--stop--1,n39--slur--stop--1,slur,stamp,nac19e3f21069bed2
e36ae2b8d8798f048,md-1-3-1-1,wedge,md,1
nee4435fd0e66d507--slur--start--1,n42--slur--start--1,slur,stamp,nee4435fd0e66d507
nee4435fd0e66d507--slur--start--2,n42--slur--start--2,slur,stamp,nee4435fd0e66d507
n0e2e86cb7c0f02c7--slur--stop--1,n45--slur--stop--1,slur,stamp,n0e2e86cb7c0f02c7
ne622a04ff91547b0--slur--start--1,n46--slur--start--1,slur,stamp,ne622a04ff91547b0
nf4249c778da1475b--tuplet--start--1,n47--tuplet--start--1,tuplet,stamp,nf4249c778da1475b
n089f49de3e096d1e--tuplet--stop--1,n49--tuplet--stop--1,tuplet,stamp,n089f49de3e096d1e
n089f49de3e096d1e--slur--stop--1,n49--slur--stop--1,slur,stamp,n089f49de3e096d1e
n50d987ad69286808--slur--start--1,n51--slur--start--1,slur,stamp,n50d987ad69286808
n7951028019d2be00--tuplet--start--1,n56--tuplet--start--1,tuplet,stamp,n7951028019d2be00
nc50e81270c06cef1--tuplet--stop--1,n58--tuplet--stop--1,tuplet,stamp,nc50e81270c06cef1
e35859287c04c9051,md-1-4-1-1,dynamics,md,1
n0a860a6189654d9a--tuplet--start--1,n61--tuplet--start--1,tuplet,stamp,n0a860a6189654d9a
nb4948127f442ed70--tuplet--stop--1,n63--tuplet--stop--1,tuplet,stamp,nb4948127f442ed70
n9029cb70ba2abf03--slur--stop--1,n64--slur--stop--1,slur,stamp,n9029cb70ba2abf03
naa668d9e2732538d--tuplet--start--1,n68--tuplet--start--1,tuplet,stamp,naa668d9e2732538d
n93c7f905953afcbd--tuplet--stop--1,n70--tuplet--stop--1,tuplet,stamp,n93c7f905953afcbd
nc02f9efbe2510d1c--slur--stop--1,n71--slur--stop--1,slur,stamp,nc02f9efbe2510d1c
ed38125219f43c91c,md-1-6-1-1,dynamics,md,1
n1f57468e93ac2ba8--tie--1,,tie,derive,n1f57468e93ac2ba8
