note_id,original_id,bar,voice,staff,ordinal
mn-1-1-1-1,n1,1,1,1,1
mn-1-2-1-1,r1,1,2,1,1
mn-1-2-1-2,n2,1,2,1,2
mn-1-2-1-3,n3,1,2,1,3
mn-1-2-1-4,n4,1,2,1,4
mn-1-5-2-1,r2,1,5,2,1
mn-2-1-1-1,n5,2,1,1,1
mn-2-2-1-1,n6,2,2,1,1
mn-2-2-1-2,n7,2,2,1,2
mn-2-2-1-3,n8,2,2,1,3
mn-2-2-2-1,n9,2,2,2,1
mn-2-5-2-1,r3,2,5,2,1
mn-3-1-1-1,n10,3,1,1,1
mn-3-5-2-1,r4,3,5,2,1
mn-3-7-2-1,n11,3,7,2,1
mn-3-7-2-2,n12,3,7,2,2
mn-3-7-2-3,n13,3,7,2,3
mn-4-1-1-1,n14,4,1,1,1
mn-4-1-1-2,n15,4,1,1,2
mn-4-1-1-3,n16,4,1,1,3
mn-4-1-1-4,n17,4,1,1,4
mn-4-5-2-1,r5,4,5,2,1
mn-4-7-2-1,n18,4,7,2,1
mn-4-7-2-2,n19,4,7,2,2
mn-4-7-2-3,n20,4,7,2,3
mn-4-7-2-4,n21,4,7,2,4
mn-4-7-2-5,n22,4,7,2,5
mn-4-7-2-6,n23,4,7,2,6
mn-4-7-2-7,n24,4,7,2,7
mn-4-7-2-8,n25,4,7,2,8
mn-4-7-2-9,n26,4,7,2,9
mn-4-7-2-10,n27,4,7,2,10
mn-4-7-2-11,n28,4,7,2,11
mn-5-1-1-1,n29,5,1,1,1
mn-5-1-1-2,n30,5,1,1,2
mn-5-1-1-3,n31,5,1,1,3
mn-5-1-1-4,n32,5,1,1,4
mn-5-5-2-1,r6,5,5,2,1
mn-5-7-2-1,r7,5,7,2,1
mn-5-7-2-2,n33,5,7,2,2
mn-5-7-2-3,n34,5,7,2,3
mn-5-7-2-4,n35,5,7,2,4
mn-5-7-2-5,n36,5,7,2,5
mn-5-7-2-6,r8,5,7,2,6
mn-5-7-2-7,n37,5,7,2,7
mn-5-7-2-8,n38,5,7,2,8
mn-5-7-2-9,n39,5,7,2,9
mn-5-7-2-10,n40,5,7,2,10
mn-6-1-1-1,n41,6,1,1,1
mn-6-1-1-2,n42,6,1,1,2
mn-6-1-1-3,n43,6,1,1,3
mn-6-5-2-1,r9,6,5,2,1
mn-6-6-2-1,n44,6,6,2,1
mn-6-6-2-2,n45,6,6,2,2
mn-6-7-2-1,r10,6,7,2,1
mn-6-7-2-2,n46,6,7,2,2
mn-6-7-2-3,n47,6,7,2,3
mn-6-7-2-4,n48,6,7,2,4
mn-6-7-2-5,n49,6,7,2,5
mn-6-7-2-6,n50,6,7,2,6
mn-6-7-2-7,n51,6,7,2,7
mn-6-7-2-8,n52,6,7,2,8
mn-6-7-2-9,n53,6,7,2,9
mn-7-1-1-1,n54,7,1,1,1
mn-7-1-1-2,n55,7,1,1,2
mn-7-1-1-3,n56,7,1,1,3
mn-7-1-1-4,n57,7,1,1,4
mn-7-1-1-5,n58,7,1,1,5
mn-7-1-1-6,n59,7,1,1,6
mn-7-1-1-7,n60,7,1,1,7
mn-7-1-2-1,n61,7,1,2,1
mn-7-1-2-2,n62,7,1,2,2
mn-7-1-2-3,n63,7,1,2,3
mn-7-1-2-4,n64,7,1,2,4
mn-7-2-1-1,n65,7,2,1,1
mn-7-2-2-1,n66,7,2,2,1
mn-7-2-2-2,n67,7,2,2,2
mn-7-2-2-3,n68,7,2,2,3
mn-7-2-2-4,n69,7,2,2,4
mn-7-2-1-2,n70,7,2,1,2
mn-7-2-1-3,n71,7,2,1,3
mn-7-5-2-1,r11,7,5,2,1
mn-7-5-2-2,n72,7,5,2,2
mn-7-5-2-3,n73,7,5,2,3
mn-7-5-2-4,n74,7,5,2,4
mn-8-1-1-1,n75,8,1,1,1
mn-8-1-1-2,n76,8,1,1,2
mn-8-1-1-3,n77,8,1,1,3
mn-8-1-1-4,n78,8,1,1,4
mn-8-1-1-5,n79,8,1,1,5
mn-8-1-1-6,n80,8,1,1,6
mn-8-1-1-7,n81,8,1,1,7
mn-8-1-1-8,n82,8,1,1,8
mn-8-1-1-9,n83,8,1,1,9
mn-8-5-2-1,n84,8,5,2,1
mn-8-5-2-2,n85,8,5,2,2
mn-8-5-2-3,n86,8,5,2,3
mn-8-5-2-4,n87,8,5,2,4
mn-8-5-2-5,n88,8,5,2,5
mn-8-5-2-6,r12,8,5,2,6
mn-8-5-2-7,n89,8,5,2,7
mn-8-5-2-8,n90,8,5,2,8
mn-8-5-2-9,n91,8,5,2,9
mn-8-5-2-10,r13,8,5,2,10
mn-8-5-1-1,n92,8,5,1,1
mn-8-5-1-2,n93,8,5,1,2
mn-8-5-1-3,n94,8,5,1,3
mn-8-6-2-1,n95,8,6,2,1
mn-8-6-2-2,n96,8,6,2,2
mn-8-6-2-3,n97,8,6,2,3
mn-8-6-2-4,n98,8,6,2,4
mn-9-1-1-1,n99,9,1,1,1
mn-9-1-1-2,n100,9,1,1,2
mn-9-1-1-3,n101,9,1,1,3
mn-9-1-1-4,n102,9,1,1,4
mn-9-1-1-5,n103,9,1,1,5
mn-9-1-1-6,n104,9,1,1,6
mn-9-1-1-7,n105,9,1,1,7
mn-9-1-1-8,n106,9,1,1,8
mn-9-1-1-9,n107,9,1,1,9
mn-9-5-2-1,n108,9,5,2,1
mn-9-5-2-2,n109,9,5,2,2
mn-9-5-2-3,n110,9,5,2,3
mn-9-5-2-4,n111,9,5,2,4
mn-9-5-2-5,n112,9,5,2,5
mn-9-5-2-6,n113,9,5,2,6
