element_id,original_id,tag,carrier,host_or_staff
nd0e62bfd94da9b39--tenuto--1,,tenuto,derive,nd0e62bfd94da9b39
n0c8febe57f910870--tenuto--1,,tenuto,derive,n0c8febe57f910870
e94ea2aa923fac064,md-1-0-1-1,dynamics,md,1
e7f2f67a0d15815c7,md-1-0-1-2,words,md,1
n1d41d64271c37c34--staccato--1,,staccato,derive,n1d41d64271c37c34
n6dbd155f6125fa99--staccato--1,,staccato,derive,n6dbd155f6125fa99
ne743d42104129b12--staccato--1,,staccato,derive,ne743d42104129b12
nd588f7ef2e58c475--staccato--1,,staccato,derive,nd588f7ef2e58c475
n982dab624257e122--accent--1,,accent,derive,n982dab624257e122
n7ff919e7800f3d75--staccato--1,,staccato,derive,n7ff919e7800f3d75
n359385193404a105--staccato--1,,staccato,derive,n359385193404a105
nf5085195266f6fc1--staccato--1,,staccato,derive,nf5085195266f6fc1
nae8dd53241c97d93--accent--1,,accent,derive,nae8dd53241c97d93
e5b7fe3ccb79c13f4,md-1-1-1-1,wedge,md,1
e43d9ba33ad423a60,md-1-1-1-2,wedge,md,1
n94ea2707043e4356--staccato--1,,staccato,derive,n94ea2707043e4356
nddd1a51f1a5e2fc0--slur--start--1,n26--slur--start--1,slur,stamp,nddd1a51f1a5e2fc0
n414c0e4b21460ae2--slur--stop--1,n36--slur--stop--1,slur,stamp,n414c0e4b21460ae2
n8987e3eaf7390544--staccato--1,,staccato,derive,n8987e3eaf7390544
n926162d907ff2def--staccato--1,,staccato,derive,n926162d907ff2def
n926162d907ff2def--arpeggiate--1,n40--arpeggiate--1,arpeggiate,stamp,n926162d907ff2def
nfe41444b0661bbde--arpeggiate--1,n41--arpeggiate--1,arpeggiate,stamp,nfe41444b0661bbde
n0881b9d0a8daf595--arpeggiate--1,n42--arpeggiate--1,arpeggiate,stamp,n0881b9d0a8daf595
ncb63bccfd6327640--arpeggiate--1,n43--arpeggiate--1,arpeggiate,stamp,ncb63bccfd6327640
nc341de7b4c1562bb--staccato--1,,staccato,derive,nc341de7b4c1562bb
nc341de7b4c1562bb--arpeggiate--1,n44--arpeggiate--1,arpeggiate,stamp,nc341de7b4c1562bb
ne386fdde51a07b99--arpeggiate--1,n45--arpeggiate--1,arpeggiate,stamp,ne386fdde51a07b99
nb59faf9e8b1d5af8--arpeggiate--1,n46--arpeggiate--1,arpeggiate,stamp,nb59faf9e8b1d5af8
n97af5f2b5f868dc5--arpeggiate--1,n47--arpeggiate--1,arpeggiate,stamp,n97af5f2b5f868dc5
ncab6cf1d09fa827c--staccato--1,,staccato,derive,ncab6cf1d09fa827c
nf36ce57d1f355918--staccato--1,,staccato,derive,nf36ce57d1f355918
n6265e284f34ea649--staccato--1,,staccato,derive,n6265e284f34ea649
n635111631a875312--staccato--1,,staccato,derive,n635111631a875312
n2054e5e235db00e5--accent--1,,accent,derive,n2054e5e235db00e5
nf795ddedfda9070d--staccato--1,,staccato,derive,nf795ddedfda9070d
n5a6e95bc6f43e54c--staccato--1,,staccato,derive,n5a6e95bc6f43e54c
n3a068c679544fa54--staccato--1,,staccato,derive,n3a068c679544fa54
n243171c7956664b1--accent--1,,accent,derive,n243171c7956664b1
e13e68ad17b1274db,md-1-3-1-1,wedge,md,1
eb1686153ece981b5,md-1-3-1-2,wedge,md,1
n5db0dd3e9eda5036--staccato--1,,staccato,derive,n5db0dd3e9eda5036
necff1b4fbaf526f4--slur--start--1,n70--slur--start--1,slur,stamp,necff1b4fbaf526f4
n84f05ea652ee019a--slur--stop--1,n80--slur--stop--1,slur,stamp,n84f05ea652ee019a
n726a0a69a44044b1--staccato--1,,staccato,derive,n726a0a69a44044b1
n6f7d7de1bee7bfb5--staccato--1,,staccato,derive,n6f7d7de1bee7bfb5
n6f7d7de1bee7bfb5--arpeggiate--1,n84--arpeggiate--1,arpeggiate,stamp,n6f7d7de1bee7bfb5
na491aade8453d2ef--arpeggiate--1,n85--arpeggiate--1,arpeggiate,stamp,na491aade8453d2ef
n27899844cdd676df--arpeggiate--1,n86--arpeggiate--1,arpeggiate,stamp,n27899844cdd676df
nc0c0deb576858b47--arpeggiate--1,n87--arpeggiate--1,arpeggiate,stamp,nc0c0deb576858b47
nc38c6f2b6e53a0c5--staccato--1,,staccato,derive,nc38c6f2b6e53a0c5
nc38c6f2b6e53a0c5--arpeggiate--1,n88--arpeggiate--1,arpeggiate,stamp,nc38c6f2b6e53a0c5
n092a3c3944b3ff60--arpeggiate--1,n89--arpeggiate--1,arpeggiate,stamp,n092a3c3944b3ff60
n0cfcb0e6ba24e4b4--arpeggiate--1,n90--arpeggiate--1,arpeggiate,stamp,n0cfcb0e6ba24e4b4
n74d1e5e0f95cb30b--arpeggiate--1,n91--arpeggiate--1,arpeggiate,stamp,n74d1e5e0f95cb30b
n50ee832ea1086c47--staccato--1,,staccato,derive,n50ee832ea1086c47
n4cd3e642cb74c45b--staccato--1,,staccato,derive,n4cd3e642cb74c45b
n01a45b211f387986--staccato--1,,staccato,derive,n01a45b211f387986
n3146c774903c40b1--staccato--1,,staccato,derive,n3146c774903c40b1
nef3c842df01ce7a3--accent--1,,accent,derive,nef3c842df01ce7a3
n8959f6ac904a523f--staccato--1,,staccato,derive,n8959f6ac904a523f
nf8c38e1f61bd32b2--staccato--1,,staccato,derive,nf8c38e1f61bd32b2
n2e1af57039f25e89--staccato--1,,staccato,derive,n2e1af57039f25e89
n09e96f16f01c47a1--accent--1,,accent,derive,n09e96f16f01c47a1
ef369a6ea671b38ff,md-1-5-1-1,wedge,md,1
e316266d9970e4dd8,md-1-5-1-2,wedge,md,1
n1a81c067a24c069d--staccato--1,,staccato,derive,n1a81c067a24c069d
n04d5ea1ff1baf32d--staccato--1,,staccato,derive,n04d5ea1ff1baf32d
n4654dbb15104c823--staccato--1,,staccato,derive,n4654dbb15104c823
n53b8a2353858940c--staccato--1,,staccato,derive,n53b8a2353858940c
nf6409c87c33f4578--accent--1,,accent,derive,nf6409c87c33f4578
n6882abe613503e64--staccato--1,,staccato,derive,n6882abe613503e64
nfef688bad49b5bda--staccato--1,,staccato,derive,nfef688bad49b5bda
nc56047d701a6fbc4--staccato--1,,staccato,derive,nc56047d701a6fbc4
nb9c9260c28ee1d08--accent--1,,accent,derive,nb9c9260c28ee1d08
e536b85e1a78d8eb2,md-1-6-1-1,wedge,md,1
e337c8fb0a26bcb7d,md-1-6-1-2,wedge,md,1
nf93873a4b61ba5be--staccato--1,,staccato,derive,nf93873a4b61ba5be
n127afbd4fd4ab5be--staccato--1,,staccato,derive,n127afbd4fd4ab5be
n6b79af975e243328--staccato--1,,staccato,derive,n6b79af975e243328
n24c42a418d5b7b4b--staccato--1,,staccato,derive,n24c42a418d5b7b4b
n261bb283e5e102ca--accent--1,,accent,derive,n261bb283e5e102ca
n588063ae152a6ed1--staccato--1,,staccato,derive,n588063ae152a6ed1
n026843d8488ccb7d--staccato--1,,staccato,derive,n026843d8488ccb7d
n50c1d2efbbc9f59f--staccato--1,,staccato,derive,n50c1d2efbbc9f59f
n3135a18641fbae9c--accent--1,,accent,derive,n3135a18641fbae9c
ee7202f3da4813f7b,md-1-7-1-1,wedge,md,1
e3cfbea9145d30bf3,md-1-7-1-2,wedge,md,1
naabc519319abee46--slur--start--1,n168--slur--start--1,slur,stamp,naabc519319abee46
nfd2fbaf84dd87183--slur--stop--1,n171--slur--stop--1,slur,stamp,nfd2fbaf84dd87183
nce261be0c37c262e--slur--start--1,n174--slur--start--1,slur,stamp,nce261be0c37c262e
n3e6000db0b4f5b32--slur--start--1,n178--slur--start--1,slur,stamp,n3e6000db0b4f5b32
n3e6000db0b4f5b32--accent--1,,accent,derive,n3e6000db0b4f5b32
n27e8040923ee6380--slur--stop--1,n180--slur--stop--1,slur,stamp,n27e8040923ee6380
ned83e063e03b7d2f--slur--start--1,n182--slur--start--1,slur,stamp,ned83e063e03b7d2f
ned83e063e03b7d2f--accent--1,,accent,derive,ned83e063e03b7d2f
